payment_id,account_id,borrower_id,event_at,payment_reference,amount,payment_status,payment_method,provider_id
PAYMENT0012201,ACC0018479,BRW0009461,2026-04-17 09:27:53,TXN0000037370,8677.72,SUCCESS,CARD,VND0000012
PAYMENT0012202,ACC0005844,BRW0009700,2026-01-16 12:01:06,TXN0000036291,27358.95,SUCCESS,NACH,VND0000015
PAYMENT0012203,ACC0012882,BRW0003804,2026-01-15 14:11:51,TXN0000021482,48832.8,PENDING,UPI,VND0000009
PAYMENT0012204,ACC0022146,BRW0000219,2026-05-07 23:26:18,TXN0000018956,24101.52,FAILED,CASH,VND0000010
PAYMENT0012205,ACC0024650,BRW0008083,2026-03-19 09:33:49,TXN0000008218,34084.09,FAILED,CARD,VND0000010
PAYMENT0012206,ACC0023021,BRW0008751,2026-03-23 15:23:01,TXN0000001992,25376.3,SUCCESS,CASH,VND0000001
PAYMENT0012207,ACC0010134,BRW0000121,2026-05-02 00:59:55,TXN0000045596,108387.28,SUCCESS,NETBANKING,VND0000005
PAYMENT0012208,ACC0000212,BRW0005730,2026-04-20 16:11:16,TXN0000050688,81751.51,SUCCESS,CARD,VND0000014
PAYMENT0012209,ACC0027700,BRW0005431,2026-01-14 10:03:01,TXN0000031426,14109.75,PENDING,CASH,VND0000002
PAYMENT0012210,ACC0019037,BRW0011806,2026-02-12 03:01:46,TXN0000031523,52256.09,SUCCESS,UPI,VND0000009
PAYMENT0012211,ACC0020748,BRW0011886,2026-04-09 08:55:35,TXN0000061084,131040.18,PENDING,UPI,VND0000007
PAYMENT0012212,ACC0007194,BRW0002684,2026-05-13 00:27:34,TXN0000050003,62370.83,SUCCESS,CASH,VND0000015
PAYMENT0012213,ACC0006033,BRW0008810,2026-03-17 21:22:43,,27097.93,SUCCESS,CARD,VND0000004
PAYMENT0012214,ACC0009254,BRW0001079,2026-03-13 22:22:34,TXN0000017390,121359.5,SUCCESS,NACH,VND0000005
PAYMENT0012215,ACC0023701,BRW0011504,2026-02-13 07:33:28,TXN0000038888,87050.77,SUCCESS,UPI,VND0000012
PAYMENT0012216,ACC0007368,BRW0000424,2026-02-10 08:11:47,TXN0000037178,97448.87,FAILED,CASH,VND0000008
PAYMENT0012217,ACC0029033,BRW0002030,2026-07-15 02:27:04,TXN0000026359,38759.9,SUCCESS,NETBANKING,VND0000014
PAYMENT0012218,ACC0018555,BRW0007151,2026-02-28 11:52:32,TXN0000013327,104845.39,SUCCESS,UPI,VND0000006
PAYMENT0012219,ACC0018987,BRW0008801,2026-01-10 16:16:31,TXN0000004487,145237.71,SUCCESS,NACH,VND0000007
PAYMENT0012220,ACC0000230,BRW0006709,2026-04-01 11:57:03,TXN0000026310,67294.93,SUCCESS,UPI,VND0000001
PAYMENT0012221,ACC0014774,BRW0006509,2026-04-05 01:43:57,TXN0000029224,72800.96,SUCCESS,CARD,VND0000009
PAYMENT0012222,ACC0003683,BRW0009944,2026-01-12 07:32:20,TXN0000035771,104131.04,SUCCESS,UPI,VND0000012
PAYMENT0012223,ACC0009347,BRW0006287,2026-02-20 12:53:13,TXN0000050468,127454.47,SUCCESS,NETBANKING,VND0000002
PAYMENT0012224,ACC0008594,BRW0009485,2026-01-19 22:17:09,TXN0000021372,127846.71,SUCCESS,UPI,VND0000005
PAYMENT0012225,ACC0016169,BRW0008488,2026-02-18 19:46:24,TXN0000045387,28559.08,SUCCESS,NETBANKING,VND0000009
PAYMENT0012226,ACC0012791,BRW0006942,2026-03-14 09:04:59,TXN0000014651,101993.09,SUCCESS,NETBANKING,VND0000007
PAYMENT0012227,ACC0007054,BRW0001924,2026-08-05 18:17:27,TXN0000038489,93314.77,SUCCESS,NETBANKING,VND0000009
PAYMENT0012228,ACC0004134,BRW0009923,2026-05-14 01:46:47,TXN0000010937,57742.51,SUCCESS,CASH,VND0000014
PAYMENT0012229,ACC0021960,BRW0004177,2026-08-08 01:46:39,TXN0000067539,30397.78,SUCCESS,NETBANKING,VND0000008
PAYMENT0012230,ACC0017211,BRW0006742,2026-02-28 01:43:34,TXN0000015012,141218.84,FAILED,UPI,VND0000014
PAYMENT0012231,ACC0001106,BRW0006335,2026-07-06 04:50:15,TXN0000063999,42290.26,REVERSED,CASH,VND0000002
PAYMENT0012232,ACC0027550,BRW0000827,2026-04-19 06:00:46,TXN0000015391,92146.29,SUCCESS,NETBANKING,VND0000013
PAYMENT0012233,ACC0004069,BRW0010966,2026-06-07 19:24:28,TXN0000065166,80576.42,SUCCESS,CASH,VND0000004
PAYMENT0012234,ACC0023557,BRW0005048,2026-03-12 10:38:04,TXN0000025336,146704.26,SUCCESS,CARD,VND0000005
PAYMENT0012235,ACC0029746,BRW0010249,2026-01-12 14:38:10,TXN0000068599,20793.53,SUCCESS,NACH,VND0000006
PAYMENT0012236,ACC0027233,BRW0007498,2026-03-17 11:15:21,TXN0000043620,121393.6,SUCCESS,UPI,VND0000015
PAYMENT0012237,ACC0006951,BRW0006771,2026-05-07 07:12:53,TXN0000022650,119794.29,SUCCESS,NETBANKING,VND0000003
PAYMENT0012238,ACC0008624,BRW0003390,2026-03-13 05:34:31,TXN0000024605,90199.7,SUCCESS,CARD,VND0000012
PAYMENT0012239,ACC0011558,BRW0009271,2026-02-27 19:38:55,TXN0000024774,69887.43,PENDING,CARD,VND0000001
PAYMENT0012240,ACC0003375,BRW0009748,2026-06-10 12:44:26,TXN0000053951,92322.31,SUCCESS,UPI,VND0000002
PAYMENT0012241,ACC0005037,BRW0001064,2026-06-19 23:57:43,TXN0000023396,77621.12,SUCCESS,CASH,VND0000003
PAYMENT0012242,ACC0004704,BRW0005407,2026-04-14 11:36:40,TXN0000033229,123808.54,PENDING,NACH,VND0000002
PAYMENT0012243,ACC0005581,BRW0005526,2026-07-15 14:16:53,TXN0000039968,149092.02,SUCCESS,CASH,VND0000009
PAYMENT0012244,ACC0019367,BRW0002779,2026-04-09 00:13:03,TXN0000063240,145586.36,SUCCESS,NACH,VND0000011
PAYMENT0012245,ACC0005375,BRW0010598,2026-02-01 10:56:35,TXN0000028978,144325.71,SUCCESS,CARD,VND0000014
PAYMENT0012246,ACC0009039,BRW0000383,2026-05-27 20:18:29,TXN0000057208,8031.18,FAILED,UPI,VND0000003
PAYMENT0012247,ACC0025901,BRW0007979,2026-06-24 00:29:40,TXN0000023015,70781.49,SUCCESS,NETBANKING,VND0000003
PAYMENT0012248,ACC0004608,BRW0011790,2026-04-17 22:46:08,TXN0000035992,24621.12,SUCCESS,CARD,VND0000014
PAYMENT0012249,ACC0003136,BRW0008430,2026-04-12 11:20:26,TXN0000012360,99656.32,SUCCESS,NETBANKING,VND0000008
PAYMENT0012250,ACC0001435,BRW0001740,2026-03-19 11:15:34,TXN0000027315,96932.88,SUCCESS,NACH,VND0000015
PAYMENT0012251,ACC0004755,BRW0002156,2026-03-16 17:56:39,TXN0000001106,16229.49,FAILED,CASH,VND0000009
PAYMENT0012252,ACC0023472,BRW0001531,2026-01-07 02:33:53,TXN0000067607,59118.42,FAILED,CARD,VND0000006
PAYMENT0012253,ACC0008591,BRW0006988,2026-03-29 18:30:23,TXN0000011665,132685.81,FAILED,NETBANKING,VND0000015
PAYMENT0012254,ACC0005162,BRW0000023,2026-01-13 11:23:07,TXN0000047898,142959.01,SUCCESS,UPI,VND0000003
PAYMENT0012255,ACC0008351,BRW0003867,2026-04-30 12:20:05,TXN0000031242,66058.99,SUCCESS,CARD,VND0000002
PAYMENT0012256,ACC0000557,BRW0010394,2026-07-30 10:50:00,TXN0000063250,53250.16,REVERSED,NETBANKING,VND0000011
PAYMENT0012257,ACC0006790,BRW0010873,2026-01-10 10:16:51,TXN0000053757,121265.45,SUCCESS,CARD,VND0000010
PAYMENT0012258,ACC0008858,BRW0006455,2026-06-05 17:26:52,TXN0000024390,57622.45,SUCCESS,UPI,VND0000007
PAYMENT0012259,ACC0004951,BRW0003787,2026-08-01 06:26:36,TXN0000002110,82458.74,SUCCESS,CASH,VND0000005
PAYMENT0012260,ACC0014841,BRW0000937,2026-07-09 19:58:46,TXN0000026897,7759.46,SUCCESS,NETBANKING,VND0000006
PAYMENT0012261,ACC0011740,BRW0006789,2026-06-28 05:27:23,TXN0000001015,35740.76,SUCCESS,UPI,VND0000003
PAYMENT0012262,ACC0019097,BRW0005518,2026-06-27 06:18:14,TXN0000046765,8178.57,FAILED,NETBANKING,VND0000003
PAYMENT0012263,ACC0005466,BRW0009787,2026-06-12 19:21:36,TXN0000024320,5786.04,SUCCESS,CASH,VND0000006
PAYMENT0012264,ACC0016421,BRW0010233,2026-02-24 01:24:12,TXN0000054276,58971.62,SUCCESS,NACH,VND0000001
PAYMENT0012265,ACC0015065,BRW0007819,2026-02-05 18:31:36,TXN0000002394,117753.3,REVERSED,NETBANKING,VND0000015
PAYMENT0012266,ACC0011591,BRW0008370,2026-02-06 03:08:36,TXN0000022862,79429.1,FAILED,NACH,VND0000011
PAYMENT0012267,ACC0022257,BRW0008600,2026-08-07 07:05:04,TXN0000039462,40143.19,SUCCESS,CARD,VND0000003
PAYMENT0012268,ACC0021830,BRW0008676,2026-05-14 11:20:10,TXN0000064570,126588.48,SUCCESS,NETBANKING,VND0000010
PAYMENT0012269,ACC0020758,BRW0000908,2026-01-07 18:45:22,TXN0000028226,93699.07,SUCCESS,CARD,VND0000004
PAYMENT0012270,ACC0028116,BRW0006275,2026-04-02 11:55:54,TXN0000039286,96566.25,SUCCESS,NETBANKING,VND0000009
PAYMENT0012271,ACC0002258,BRW0005060,2026-01-31 07:30:34,TXN0000024135,70685.1,REVERSED,CARD,VND0000012
PAYMENT0012272,ACC0015898,BRW0010006,2026-04-14 07:59:05,TXN0000017400,35239.9,PENDING,UPI,VND0000014
PAYMENT0012273,ACC0004819,BRW0003239,2026-04-12 18:52:16,TXN0000063235,16489.26,SUCCESS,NETBANKING,VND0000008
PAYMENT0012274,ACC0025462,BRW0005324,2026-04-21 19:39:41,TXN0000062467,17833.11,SUCCESS,UPI,VND0000010
PAYMENT0012275,ACC0020829,BRW0000959,2026-08-04 05:38:37,TXN0000034352,118733.29,SUCCESS,CASH,VND0000002
PAYMENT0012276,ACC0020237,BRW0004187,2026-01-02 18:07:36,TXN0000019269,115963.08,SUCCESS,NETBANKING,VND0000002
PAYMENT0012277,ACC0009095,BRW0009159,2026-01-26 17:58:51,TXN0000052043,45893.83,PENDING,UPI,VND0000006
PAYMENT0012278,ACC0029658,BRW0000979,2026-05-05 03:27:37,TXN0000026802,78235.64,FAILED,UPI,VND0000015
PAYMENT0012279,ACC0003385,BRW0009464,2026-01-26 01:16:04,TXN0000061168,124751.63,FAILED,NETBANKING,VND0000008
PAYMENT0012280,ACC0006896,BRW0009705,2026-04-23 03:46:40,TXN0000009524,6818.46,PENDING,NETBANKING,VND0000003
PAYMENT0012281,ACC0007170,BRW0005345,2026-05-13 20:07:15,TXN0000030712,108269.51,FAILED,NACH,VND0000002
PAYMENT0012282,ACC0016325,BRW0011838,2026-05-24 08:34:07,TXN0000038625,50594.74,SUCCESS,NETBANKING,VND0000004
PAYMENT0012283,ACC0001066,BRW0011390,2026-04-30 14:02:50,TXN0000000717,70232.92,SUCCESS,UPI,VND0000008
PAYMENT0012284,ACC0012727,BRW0001527,2026-06-16 10:52:08,TXN0000049580,119160.97,SUCCESS,NETBANKING,VND0000008
PAYMENT0012285,ACC0025983,BRW0006260,2026-05-14 12:28:39,TXN0000037835,103835.45,SUCCESS,NETBANKING,VND0000011
PAYMENT0012286,ACC0005323,BRW0007605,2026-04-07 00:50:54,TXN0000050603,122376.05,SUCCESS,UPI,VND0000012
PAYMENT0012287,ACC0022915,BRW0011039,2026-02-11 10:51:35,TXN0000018962,57249.12,SUCCESS,NACH,VND0000012
PAYMENT0012288,ACC0017600,BRW0008057,2026-03-27 12:13:29,TXN0000006600,38892.48,SUCCESS,CARD,VND0000007
PAYMENT0012289,ACC0023070,BRW0003302,2026-04-14 16:33:10,TXN0000002739,98132.71,SUCCESS,UPI,VND0000004
PAYMENT0012290,ACC0004374,BRW0003023,2026-07-24 23:11:39,TXN0000019936,144387.66,SUCCESS,CASH,VND0000004
PAYMENT0012291,ACC0026900,BRW0009304,2026-06-18 01:18:38,TXN0000031303,100878.45,FAILED,NACH,VND0000012
PAYMENT0012292,ACC0024951,BRW0011886,2026-07-21 00:45:25,TXN0000034938,101178.13,FAILED,NACH,VND0000001
PAYMENT0012293,ACC0014096,BRW0008553,2026-04-26 14:51:07,TXN0000008229,4355.92,REVERSED,NACH,VND0000014
PAYMENT0012294,ACC0028194,BRW0010872,2026-07-19 06:19:57,TXN0000016910,23448.12,REVERSED,CARD,VND0000008
PAYMENT0012295,ACC0022157,BRW0005550,2026-03-17 04:47:46,TXN0000004291,48622.73,SUCCESS,CASH,VND0000003
PAYMENT0012296,ACC0004202,BRW0003930,2026-08-03 00:32:11,TXN0000017734,68505.09,SUCCESS,UPI,VND0000010
PAYMENT0012297,ACC0023607,BRW0008728,2026-07-08 04:25:55,TXN0000020022,71060.75,FAILED,UPI,VND0000013
PAYMENT0012298,ACC0009749,BRW0007836,2026-02-04 09:27:02,TXN0000055528,26279.84,SUCCESS,CASH,VND0000013
PAYMENT0012299,ACC0008326,BRW0009407,2026-03-19 17:14:34,TXN0000068250,34646.28,FAILED,CARD,VND0000007
PAYMENT0012300,ACC0001762,BRW0001163,2026-07-16 22:20:14,TXN0000050959,37793.81,FAILED,CARD,VND0000008
PAYMENT0012301,ACC0004194,BRW0005989,2026-02-20 18:41:51,TXN0000063060,101978.49,SUCCESS,UPI,VND0000001
PAYMENT0012302,ACC0022751,BRW0003772,2026-03-06 19:52:39,TXN0000030502,49608.8,SUCCESS,NETBANKING,VND0000012
PAYMENT0012303,ACC0017495,BRW0011603,2026-01-11 04:01:58,TXN0000011704,104257.17,PENDING,NACH,VND0000015
PAYMENT0012304,ACC0019543,BRW0003805,2026-06-01 12:23:29,TXN0000056098,74126.63,SUCCESS,CASH,VND0000001
PAYMENT0012305,ACC0017950,BRW0006366,2026-07-24 09:59:17,TXN0000059947,72615.81,SUCCESS,CASH,VND0000005
PAYMENT0012306,ACC0024006,BRW0000845,2026-03-06 12:44:37,TXN0000032238,90895.91,SUCCESS,NETBANKING,VND0000007
PAYMENT0012307,ACC0016936,BRW0005033,2026-05-04 08:28:08,TXN0000030398,79174.57,FAILED,CARD,VND0000002
PAYMENT0012308,ACC0004639,BRW0011708,2026-06-27 04:08:09,TXN0000015913,34803.12,SUCCESS,NETBANKING,VND0000007
PAYMENT0012309,ACC0029817,BRW0007315,2026-05-18 03:49:05,TXN0000039152,75754.44,FAILED,CARD,VND0000001
PAYMENT0012310,ACC0029158,BRW0011503,2026-05-28 12:06:20,TXN0000045593,112785.74,REVERSED,CASH,VND0000006
PAYMENT0012311,ACC0004260,BRW0010794,2026-01-11 20:24:31,TXN0000017383,113477.0,SUCCESS,UPI,VND0000006
PAYMENT0012312,ACC0006388,BRW0000592,2026-08-06 18:39:52,TXN0000050321,88128.28,SUCCESS,NACH,VND0000001
PAYMENT0012313,ACC0026780,BRW0003802,2026-06-26 07:46:23,TXN0000015145,142781.34,SUCCESS,CASH,VND0000004
PAYMENT0012314,ACC0014283,BRW0001058,2026-05-30 23:01:22,TXN0000036134,27749.42,SUCCESS,UPI,VND0000010
PAYMENT0012315,ACC0020728,BRW0004426,2026-07-05 23:02:12,TXN0000048919,118817.29,SUCCESS,CASH,VND0000006
PAYMENT0012316,ACC0027822,BRW0009028,2026-05-23 03:07:31,TXN0000053462,111472.84,SUCCESS,CARD,VND0000003
PAYMENT0012317,ACC0008771,BRW0008628,2026-03-16 14:37:29,TXN0000003916,34509.03,SUCCESS,CASH,VND0000010
PAYMENT0012318,ACC0012725,BRW0011515,2026-06-18 11:24:56,TXN0000035415,62242.03,SUCCESS,CASH,VND0000014
PAYMENT0012319,ACC0028229,BRW0011832,2026-03-14 21:41:16,TXN0000027713,22431.01,FAILED,UPI,VND0000001
PAYMENT0012320,ACC0010337,BRW0000255,2026-01-29 08:17:48,TXN0000035956,76138.56,PENDING,UPI,VND0000015
PAYMENT0012321,ACC0002525,BRW0004914,2026-01-05 22:08:40,TXN0000041000,62044.67,PENDING,CARD,VND0000007
PAYMENT0012322,ACC0012967,BRW0009092,2026-04-02 17:08:22,TXN0000045720,51522.42,SUCCESS,UPI,VND0000002
PAYMENT0012323,ACC0020788,BRW0007100,2026-06-20 06:34:11,TXN0000038222,75288.58,SUCCESS,NACH,VND0000015
PAYMENT0012324,ACC0001028,BRW0000973,2026-01-10 11:47:26,TXN0000015153,101582.59,PENDING,CARD,VND0000003
PAYMENT0012325,ACC0004119,BRW0006937,2026-02-06 22:18:06,TXN0000010106,110340.56,FAILED,CARD,VND0000008
PAYMENT0012326,ACC0016399,BRW0009688,2026-06-25 10:32:46,TXN0000005504,37731.64,PENDING,CARD,VND0000014
PAYMENT0012327,ACC0000901,BRW0003046,2026-04-13 15:33:05,TXN0000031861,56551.78,SUCCESS,NACH,VND0000006
PAYMENT0012328,ACC0026273,BRW0006965,2026-05-16 10:20:22,TXN0000036326,149311.96,SUCCESS,CARD,VND0000013
PAYMENT0012329,ACC0020823,BRW0004011,2026-03-25 08:19:24,TXN0000001687,46068.94,PENDING,NETBANKING,VND0000011
PAYMENT0012330,ACC0020539,BRW0004386,2026-06-26 10:06:40,TXN0000008572,133062.92,SUCCESS,CARD,VND0000006
PAYMENT0012331,ACC0009896,BRW0005691,2026-01-14 20:01:39,TXN0000014327,7795.03,SUCCESS,NETBANKING,VND0000004
PAYMENT0012332,ACC0005926,BRW0004863,2026-07-03 21:23:08,TXN0000016675,89395.78,FAILED,NETBANKING,VND0000006
PAYMENT0012333,ACC0017409,BRW0008965,2026-05-01 15:17:49,TXN0000052575,66454.7,SUCCESS,CASH,VND0000008
PAYMENT0012334,ACC0012706,BRW0011746,2026-03-27 17:53:52,TXN0000023285,6695.3,FAILED,NETBANKING,VND0000008
PAYMENT0012335,ACC0023138,BRW0004790,2026-01-22 22:56:40,TXN0000031976,20615.74,REVERSED,CARD,VND0000010
PAYMENT0012336,ACC0005274,BRW0005446,2026-05-18 15:11:14,TXN0000059649,138491.24,SUCCESS,CASH,VND0000009
PAYMENT0012337,ACC0025866,BRW0001201,2026-04-18 02:13:06,TXN0000058541,30158.54,FAILED,NACH,VND0000015
PAYMENT0012338,ACC0014571,BRW0011955,2026-01-06 03:40:38,TXN0000024832,2076.51,SUCCESS,NETBANKING,VND0000015
PAYMENT0012339,ACC0009328,BRW0005330,2026-04-21 02:08:21,TXN0000048994,133128.36,SUCCESS,CARD,VND0000014
PAYMENT0012340,ACC0004419,BRW0001937,2026-06-01 17:36:05,TXN0000019217,95554.18,SUCCESS,CARD,VND0000006
PAYMENT0012341,ACC0027272,BRW0007367,2026-02-15 02:31:44,TXN0000063254,14889.55,SUCCESS,NETBANKING,VND0000011
PAYMENT0012342,ACC0015723,BRW0006479,2026-03-06 20:33:18,TXN0000010706,136942.28,SUCCESS,NACH,VND0000005
PAYMENT0012343,ACC0012081,BRW0001141,2026-05-29 04:26:06,TXN0000045459,33803.01,SUCCESS,NACH,VND0000009
PAYMENT0012344,ACC0014674,BRW0004220,2026-02-15 03:39:01,TXN0000051298,271.36,SUCCESS,NETBANKING,VND0000009
PAYMENT0012345,ACC0017926,BRW0000578,2026-02-27 06:47:48,TXN0000016428,59319.69,PENDING,NACH,VND0000002
PAYMENT0012346,ACC0000178,BRW0003024,2026-02-15 10:35:53,TXN0000049500,81234.98,SUCCESS,CARD,VND0000001
PAYMENT0012347,ACC0012161,BRW0011396,2026-01-06 06:00:57,TXN0000057116,44705.05,SUCCESS,CASH,VND0000005
PAYMENT0012348,ACC0021498,BRW0005761,2026-06-03 18:02:53,TXN0000001208,14151.14,SUCCESS,NACH,VND0000009
PAYMENT0012349,ACC0027380,BRW0010608,2026-04-18 09:55:22,TXN0000018852,5405.94,SUCCESS,NETBANKING,VND0000007
PAYMENT0012350,ACC0014509,BRW0011581,2026-03-21 20:00:59,TXN0000005910,92072.83,SUCCESS,CASH,VND0000004
PAYMENT0012351,ACC0023471,BRW0005348,2026-06-01 02:10:39,TXN0000014979,19875.29,SUCCESS,NETBANKING,VND0000013
PAYMENT0012352,ACC0000575,BRW0005524,2026-06-25 16:00:32,TXN0000014925,4973.67,SUCCESS,CASH,VND0000013
PAYMENT0012353,ACC0023253,BRW0007717,2026-02-04 13:05:19,TXN0000019072,89055.67,REVERSED,UPI,VND0000013
PAYMENT0012354,ACC0016132,BRW0003487,2026-06-15 09:40:35,TXN0000012704,76766.74,SUCCESS,CARD,VND0000015
PAYMENT0012355,ACC0001470,BRW0001842,2026-03-16 04:06:59,TXN0000067799,52550.85,FAILED,CASH,VND0000005
PAYMENT0012356,ACC0018716,BRW0000761,2026-03-04 23:10:42,TXN0000069510,87986.96,SUCCESS,NACH,VND0000007
PAYMENT0012357,ACC0015864,BRW0007037,2026-05-11 23:51:05,TXN0000068310,3620.63,FAILED,NACH,VND0000004
PAYMENT0012358,ACC0029385,BRW0000485,2026-05-26 23:27:26,TXN0000040182,36930.24,FAILED,NETBANKING,VND0000003
PAYMENT0012359,ACC0011326,BRW0006022,2026-07-23 07:57:26,TXN0000007313,41608.62,SUCCESS,UPI,VND0000006
PAYMENT0012360,ACC0029043,BRW0000450,2026-04-21 21:59:11,TXN0000057241,36432.85,SUCCESS,NETBANKING,VND0000006
PAYMENT0012361,ACC0016558,BRW0010192,2026-05-15 09:24:40,TXN0000011252,4127.29,FAILED,CASH,VND0000010
PAYMENT0012362,ACC0017672,BRW0011070,2026-02-27 15:35:21,TXN0000018324,103483.59,SUCCESS,CASH,VND0000009
PAYMENT0012363,ACC0018476,BRW0004123,2026-06-06 20:07:46,TXN0000064237,39199.88,REVERSED,UPI,VND0000014
PAYMENT0012364,ACC0004675,BRW0005941,2026-03-16 05:00:58,TXN0000015780,64746.03,REVERSED,UPI,VND0000014
PAYMENT0012365,ACC0003139,BRW0007387,2026-02-11 20:27:56,TXN0000050687,72557.25,FAILED,NETBANKING,VND0000014
PAYMENT0012366,ACC0024790,BRW0003416,2026-03-10 05:46:38,TXN0000056429,52264.02,PENDING,NACH,VND0000008
PAYMENT0012367,ACC0002777,BRW0008077,2026-04-03 14:55:46,TXN0000056225,10799.3,REVERSED,NETBANKING,VND0000012
PAYMENT0012368,ACC0013422,BRW0011319,2026-05-23 08:28:40,TXN0000007918,126238.41,SUCCESS,NACH,VND0000014
PAYMENT0012369,ACC0025255,BRW0006944,2026-01-05 21:23:54,TXN0000011248,100516.15,FAILED,UPI,VND0000007
PAYMENT0012370,ACC0020068,BRW0000828,2026-05-27 10:33:07,TXN0000040303,15165.31,SUCCESS,NETBANKING,VND0000001
PAYMENT0012371,ACC0021170,BRW0001468,2026-04-01 15:22:59,TXN0000035770,145933.92,SUCCESS,UPI,VND0000009
PAYMENT0012372,ACC0009478,BRW0000670,2026-06-22 22:43:15,TXN0000047834,18405.82,SUCCESS,NACH,VND0000013
PAYMENT0012373,ACC0024136,BRW0005448,2026-05-19 04:07:41,TXN0000015304,30651.61,FAILED,CARD,VND0000003
PAYMENT0012374,ACC0020383,BRW0005995,2026-01-18 03:49:35,TXN0000052068,148540.87,FAILED,NACH,VND0000002
PAYMENT0012375,ACC0014835,BRW0000324,2026-04-23 07:04:27,TXN0000057395,98500.85,SUCCESS,CASH,VND0000007
PAYMENT0012376,ACC0003701,BRW0005342,2026-01-27 23:09:53,TXN0000042204,16092.8,SUCCESS,CARD,VND0000009
PAYMENT0012377,ACC0010225,BRW0004707,2026-01-18 10:59:38,TXN0000000906,47733.5,SUCCESS,NACH,VND0000003
PAYMENT0012378,ACC0002914,BRW0007245,2026-02-24 17:51:29,TXN0000005129,146359.32,SUCCESS,NACH,VND0000015
PAYMENT0012379,ACC0028546,BRW0004116,2026-02-10 08:05:52,TXN0000013942,92762.16,SUCCESS,CARD,VND0000014
PAYMENT0012380,ACC0018857,BRW0007622,2026-03-08 03:38:27,TXN0000050551,32461.59,SUCCESS,CARD,VND0000006
PAYMENT0012381,ACC0001365,BRW0004903,2026-02-22 12:24:57,TXN0000043772,141822.73,SUCCESS,UPI,VND0000013
PAYMENT0012382,ACC0007627,BRW0001433,2026-01-30 14:46:34,TXN0000003878,37179.33,SUCCESS,NACH,VND0000003
PAYMENT0012383,ACC0028240,BRW0005967,2026-03-02 20:55:17,TXN0000042945,62512.72,SUCCESS,CASH,VND0000014
PAYMENT0012384,ACC0020167,BRW0003302,2026-03-21 14:14:17,TXN0000021786,131642.81,SUCCESS,NACH,VND0000007
PAYMENT0012385,ACC0008066,BRW0005808,2026-03-12 19:43:54,TXN0000002415,50647.38,SUCCESS,CARD,VND0000014
PAYMENT0012386,ACC0005870,BRW0008688,2026-07-27 16:15:17,TXN0000056871,59451.74,SUCCESS,CASH,VND0000008
PAYMENT0012387,ACC0002814,BRW0007389,2026-05-27 16:55:02,TXN0000032375,96949.43,SUCCESS,NETBANKING,VND0000005
PAYMENT0012388,ACC0023150,BRW0011275,2026-05-13 01:49:28,TXN0000046260,58798.06,SUCCESS,CASH,VND0000007
PAYMENT0012389,ACC0002876,BRW0011550,2026-07-17 16:10:47,TXN0000015933,8047.55,SUCCESS,CARD,VND0000011
PAYMENT0012390,ACC0007669,BRW0007319,2026-05-11 00:51:43,TXN0000009293,45199.99,PENDING,UPI,VND0000006
PAYMENT0012391,ACC0025119,BRW0011401,2026-06-06 18:12:38,TXN0000011822,127573.43,SUCCESS,CASH,VND0000011
PAYMENT0012392,ACC0018158,BRW0010892,2026-03-04 17:36:03,,18625.16,SUCCESS,CASH,VND0000011
PAYMENT0012393,ACC0015988,BRW0004801,2026-04-18 00:38:11,TXN0000005390,77029.83,PENDING,UPI,VND0000004
PAYMENT0012394,ACC0003470,BRW0005204,2026-04-29 01:57:42,TXN0000022483,10418.48,SUCCESS,UPI,VND0000011
PAYMENT0012395,ACC0014985,BRW0006125,2026-06-25 19:28:36,TXN0000027879,9254.4,SUCCESS,NETBANKING,VND0000010
PAYMENT0012396,ACC0018169,BRW0003469,2026-01-22 08:31:26,TXN0000018769,61273.17,SUCCESS,CASH,VND0000002
PAYMENT0012397,ACC0000096,BRW0008883,2026-06-11 04:35:07,TXN0000042583,104405.69,FAILED,CASH,VND0000011
PAYMENT0012398,ACC0015247,BRW0009058,2026-06-19 01:04:14,TXN0000011057,9648.45,PENDING,CARD,VND0000002
PAYMENT0012399,ACC0027776,BRW0001371,2026-06-19 15:19:57,TXN0000066274,127637.5,SUCCESS,CARD,VND0000009
PAYMENT0012400,ACC0023232,BRW0011147,2026-03-10 09:24:16,TXN0000059661,115978.89,SUCCESS,NETBANKING,VND0000009
PAYMENT0012401,ACC0020634,BRW0007213,2026-04-12 03:33:10,TXN0000065562,113284.54,SUCCESS,NACH,VND0000007
PAYMENT0012402,ACC0007268,BRW0009024,2026-04-30 18:30:47,TXN0000018902,85410.73,SUCCESS,CARD,VND0000005
PAYMENT0012403,ACC0016346,BRW0001811,2026-05-09 22:18:00,TXN0000021494,76466.22,REVERSED,UPI,VND0000007
PAYMENT0012404,ACC0003917,BRW0009628,2026-05-22 15:08:11,TXN0000066913,61208.94,PENDING,CARD,VND0000009
PAYMENT0012405,ACC0007747,BRW0008775,2026-06-08 19:51:56,TXN0000024051,121046.71,FAILED,NETBANKING,VND0000014
PAYMENT0012406,ACC0028361,BRW0008345,2026-06-07 11:34:27,TXN0000037278,89244.2,PENDING,NACH,VND0000008
PAYMENT0012407,ACC0016325,BRW0002705,2026-02-21 13:56:41,TXN0000027815,90155.76,SUCCESS,UPI,VND0000007
PAYMENT0012408,ACC0011468,BRW0009691,2026-05-02 18:18:21,TXN0000028248,131829.65,PENDING,CASH,VND0000002
