attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status
ATTEMPT0055117,ACC0022312,BRW0010589,2026-05-26 19:51:07,CALL0016752,AGT0000352,6,,FAILED
ATTEMPT0055118,ACC0012028,BRW0007893,2026-07-25 13:40:24,CALL0072844,AGT0000883,1,VND0000001,NO_ANSWER
ATTEMPT0055119,ACC0002851,BRW0009103,2026-07-05 20:33:03,CALL0041771,AGT0000562,3,VND0000011,FAILED
ATTEMPT0055120,ACC0009483,BRW0008880,2026-06-26 12:52:21,CALL0014191,AGT0000722,4,VND0000006,CONNECTED
ATTEMPT0055121,ACC0017778,BRW0010767,2026-06-23 12:10:42,CALL0024505,AGT0000127,7,VND0000005,FAILED
ATTEMPT0055122,ACC0003564,BRW0009995,2026-07-09 21:38:06,CALL0020873,AGT0000083,4,VND0000014,RINGING
ATTEMPT0055123,ACC0020003,BRW0008146,2026-03-23 08:30:41,CALL0031045,AGT0000822,4,VND0000015,RINGING
ATTEMPT0055124,ACC0000246,BRW0007714,2026-05-05 06:58:01,CALL0046828,AGT0000441,5,VND0000006,RINGING
ATTEMPT0055125,ACC0003684,BRW0011350,2026-06-09 11:28:58,CALL0023165,AGT0000007,1,VND0000002,FAILED
ATTEMPT0055126,ACC0006877,BRW0006714,2026-04-21 20:40:59,CALL0041912,AGT0000360,6,VND0000005,RINGING
ATTEMPT0055127,ACC0009881,BRW0006705,2026-05-09 18:10:15,CALL0035886,AGT0000820,6,VND0000011,NO_ANSWER
ATTEMPT0055128,ACC0004158,BRW0002014,2026-04-09 09:47:53,CALL0057823,AGT0000015,4,VND0000005,RINGING
ATTEMPT0055129,ACC0009362,BRW0002800,2026-06-29 00:49:41,CALL0043230,AGT0000759,5,VND0000005,NO_ANSWER
ATTEMPT0055130,ACC0027541,BRW0001782,2026-05-03 13:15:11,CALL0052284,AGT0000007,4,VND0000002,CONNECTED
ATTEMPT0055131,ACC0018186,BRW0011346,2026-04-17 22:01:47,CALL0084677,AGT0000048,2,VND0000009,RINGING
ATTEMPT0055132,ACC0005597,BRW0002710,2026-06-07 02:27:11,CALL0051577,AGT0000487,4,VND0000005,CONNECTED
ATTEMPT0055133,ACC0019453,BRW0003080,2026-02-03 18:37:30,CALL0071706,AGT0000006,4,VND0000008,RINGING
ATTEMPT0055134,ACC0017040,BRW0002221,2026-03-27 06:11:55,CALL0070343,AGT0000820,1,VND0000003,CONNECTED
ATTEMPT0055135,ACC0020867,BRW0007358,2026-03-30 10:16:51,CALL0036856,AGT0000260,7,VND0000014,FAILED
ATTEMPT0055136,ACC0013707,BRW0010274,2026-01-06 13:25:11,CALL0024321,AGT0000189,6,VND0000012,RINGING
ATTEMPT0055137,ACC0001944,BRW0003393,2026-05-18 10:30:32,CALL0032657,AGT0000079,1,VND0000006,NO_ANSWER
ATTEMPT0055138,ACC0013515,BRW0004828,2026-02-16 02:59:23,CALL0032232,AGT0000057,4,VND0000013,CONNECTED
ATTEMPT0055139,ACC0026469,BRW0000280,2026-03-22 00:15:39,CALL0042605,AGT0000791,1,VND0000005,BUSY
ATTEMPT0055140,ACC0025606,BRW0001628,2026-01-07 02:44:11,CALL0016281,AGT0000348,2,VND0000007,BUSY
ATTEMPT0055141,ACC0024576,BRW0008841,2026-01-17 08:11:05,CALL0015457,AGT0000944,3,VND0000003,NO_ANSWER
ATTEMPT0055142,ACC0010928,BRW0002552,2026-05-15 16:46:29,CALL0058970,AGT0000657,7,VND0000004,FAILED
ATTEMPT0055143,ACC0016261,BRW0003268,2026-05-10 03:04:34,CALL0007299,AGT0000495,5,VND0000009,NO_ANSWER
ATTEMPT0055144,ACC0011042,BRW0006573,2026-07-12 19:50:50,CALL0041205,AGT0000520,6,VND0000011,CONNECTED
ATTEMPT0055145,ACC0028157,BRW0000210,2026-07-30 16:26:46,CALL0004963,AGT0000422,4,VND0000001,CONNECTED
ATTEMPT0055146,ACC0018847,BRW0010631,2026-03-23 23:47:11,CALL0086671,AGT0000818,4,VND0000007,CONNECTED
ATTEMPT0055147,ACC0008151,BRW0003703,2026-02-09 00:31:41,CALL0046513,AGT0000391,4,VND0000009,CONNECTED
ATTEMPT0055148,ACC0015193,BRW0009111,2026-04-12 06:35:59,CALL0008845,AGT0000932,4,VND0000003,RINGING
ATTEMPT0055149,ACC0008491,BRW0008255,2026-03-13 23:42:46,CALL0024068,AGT0000168,1,VND0000006,CONNECTED
ATTEMPT0055150,ACC0020362,BRW0010104,2026-07-15 04:38:55,CALL0019139,AGT0000627,3,VND0000011,CONNECTED
ATTEMPT0055151,ACC0001427,BRW0006508,2026-03-02 10:38:47,CALL0055399,AGT0000768,4,VND0000011,CONNECTED
ATTEMPT0055152,ACC0022046,BRW0009385,2026-08-01 05:32:36,CALL0062314,AGT0000968,4,VND0000007,RINGING
ATTEMPT0055153,ACC0013074,BRW0006790,2026-02-17 20:35:44,CALL0060141,AGT0000619,2,VND0000012,BUSY
ATTEMPT0055154,ACC0006211,BRW0003611,2026-07-21 20:09:38,CALL0053729,AGT0000465,6,VND0000004,RINGING
ATTEMPT0055155,ACC0024809,BRW0006162,2026-05-05 19:08:58,CALL0030263,AGT0000565,5,VND0000004,BUSY
ATTEMPT0055156,ACC0019034,BRW0010386,2026-05-22 22:50:23,CALL0025747,AGT0000932,1,VND0000004,NO_ANSWER
ATTEMPT0055157,ACC0014268,BRW0010653,2026-02-22 06:03:00,CALL0074044,AGT0000285,6,VND0000002,RINGING
ATTEMPT0055158,ACC0008535,BRW0008879,2026-02-27 16:07:34,CALL0018538,AGT0000854,7,VND0000001,NO_ANSWER
ATTEMPT0055159,ACC0008362,BRW0010735,2026-07-15 00:18:04,CALL0001594,AGT0000240,4,VND0000011,CONNECTED
ATTEMPT0055160,ACC0005424,BRW0008329,2026-04-30 05:33:25,CALL0037214,AGT0000589,7,VND0000012,RINGING
ATTEMPT0055161,ACC0029676,BRW0004490,2026-06-14 14:10:14,CALL0089645,AGT0000220,1,VND0000009,BUSY
ATTEMPT0055162,ACC0021069,BRW0000116,2026-04-05 10:22:03,CALL0022153,AGT0001000,1,VND0000001,NO_ANSWER
ATTEMPT0055163,ACC0029577,BRW0004059,2026-05-25 08:16:34,CALL0004770,AGT0000891,3,VND0000009,BUSY
ATTEMPT0055164,ACC0011923,BRW0009987,2026-03-16 21:47:16,CALL0063499,AGT0000244,7,VND0000015,FAILED
ATTEMPT0055165,ACC0026318,BRW0010697,2026-01-15 00:41:18,CALL0064881,AGT0000739,5,VND0000011,RINGING
ATTEMPT0055166,ACC0010871,BRW0000344,2026-05-06 02:21:33,CALL0084680,AGT0000582,4,VND0000011,BUSY
ATTEMPT0055167,ACC0017310,BRW0003449,2026-02-14 03:10:53,CALL0054490,AGT0000857,6,VND0000012,RINGING
ATTEMPT0055168,ACC0002835,BRW0007300,2026-03-31 07:15:12,CALL0076986,AGT0000444,2,VND0000001,RINGING
ATTEMPT0055169,ACC0027907,BRW0003479,2026-04-05 17:55:57,CALL0039468,AGT0000114,7,VND0000004,FAILED
ATTEMPT0055170,ACC0006698,BRW0002450,2026-05-23 19:36:57,CALL0038679,AGT0000900,1,VND0000010,BUSY
ATTEMPT0055171,ACC0018543,BRW0003523,2026-01-14 13:25:22,CALL0085764,AGT0000204,6,VND0000003,CONNECTED
ATTEMPT0055172,ACC0003734,BRW0000429,2026-06-01 13:33:36,CALL0076565,AGT0000604,1,VND0000010,RINGING
ATTEMPT0055173,ACC0023916,BRW0000792,2026-02-09 19:43:20,CALL0053323,AGT0000104,3,VND0000009,CONNECTED
ATTEMPT0055174,ACC0029198,BRW0006035,2026-02-11 15:58:49,CALL0089021,AGT0000260,6,VND0000009,CONNECTED
ATTEMPT0055175,ACC0004928,BRW0005540,2026-04-10 17:09:29,CALL0026308,AGT0000024,4,VND0000007,BUSY
ATTEMPT0055176,ACC0028817,BRW0007828,2026-03-14 01:00:32,CALL0027275,AGT0000367,7,VND0000007,NO_ANSWER
ATTEMPT0055177,ACC0027580,BRW0003180,2026-06-13 17:44:54,CALL0061564,AGT0000485,4,VND0000008,FAILED
ATTEMPT0055178,ACC0012113,BRW0007875,2026-03-27 04:41:13,CALL0011266,AGT0000148,2,VND0000001,FAILED
ATTEMPT0055179,ACC0009571,BRW0011157,2026-02-05 00:31:08,CALL0023645,AGT0000797,1,VND0000013,CONNECTED
ATTEMPT0055180,ACC0009279,BRW0003054,2026-03-05 20:21:44,CALL0071680,AGT0000511,6,VND0000008,BUSY
ATTEMPT0055181,ACC0014736,BRW0010864,2026-02-06 09:55:23,CALL0050454,AGT0000497,2,VND0000014,NO_ANSWER
ATTEMPT0055182,ACC0017693,BRW0005521,2026-02-25 05:01:16,CALL0080766,AGT0000118,1,VND0000011,NO_ANSWER
ATTEMPT0055183,ACC0012249,BRW0005804,2026-07-28 10:17:05,CALL0003427,AGT0000216,4,VND0000003,BUSY
ATTEMPT0055184,ACC0005801,BRW0004055,2026-05-29 17:17:49,CALL0039243,AGT0000595,3,VND0000001,CONNECTED
ATTEMPT0055185,ACC0027560,BRW0011947,2026-04-23 14:28:32,CALL0038545,AGT0000638,7,VND0000013,FAILED
ATTEMPT0055186,ACC0019213,BRW0001240,2026-07-10 16:17:31,CALL0030594,AGT0000157,7,VND0000010,CONNECTED
ATTEMPT0055187,ACC0005421,BRW0008735,2026-05-06 19:27:26,CALL0021200,AGT0000437,7,VND0000008,CONNECTED
ATTEMPT0055188,ACC0024359,BRW0010086,2026-07-16 15:24:06,CALL0088605,AGT0000291,2,VND0000014,CONNECTED
ATTEMPT0055189,ACC0000334,BRW0001238,2026-02-20 07:17:21,CALL0050480,AGT0000345,2,VND0000011,CONNECTED
ATTEMPT0055190,ACC0023057,BRW0009592,2026-06-26 01:01:51,CALL0021586,AGT0000584,6,VND0000007,FAILED
ATTEMPT0055191,ACC0000198,BRW0010760,2026-07-17 19:58:43,CALL0007046,AGT0000169,1,VND0000011,NO_ANSWER
ATTEMPT0055192,ACC0009025,BRW0005020,2026-06-12 03:04:14,CALL0047852,AGT0000545,1,VND0000003,BUSY
ATTEMPT0055193,ACC0021805,BRW0011983,2026-03-04 01:27:19,CALL0040975,AGT0000558,2,VND0000006,RINGING
ATTEMPT0055194,ACC0024216,BRW0007041,2026-05-25 05:35:33,CALL0018330,AGT0000663,2,VND0000014,BUSY
ATTEMPT0055195,ACC0012252,BRW0006857,2026-01-15 23:52:24,CALL0039106,AGT0000326,3,VND0000010,RINGING
ATTEMPT0055196,ACC0017318,BRW0008103,2026-02-27 01:24:38,CALL0076264,AGT0000136,3,VND0000015,CONNECTED
ATTEMPT0055197,ACC0022736,BRW0008750,2026-08-05 08:58:13,CALL0065127,AGT0000805,4,VND0000002,FAILED
ATTEMPT0055198,ACC0009489,BRW0007345,2026-06-08 06:35:36,CALL0042624,AGT0000127,5,VND0000009,BUSY
ATTEMPT0055199,ACC0008159,BRW0000932,2026-05-07 10:37:30,CALL0065601,AGT0000940,4,VND0000008,BUSY
ATTEMPT0055200,ACC0002959,BRW0001181,2026-01-16 09:50:24,CALL0083148,AGT0000542,7,VND0000011,CONNECTED
ATTEMPT0055201,ACC0026251,BRW0006444,2026-07-15 18:48:39,CALL0016713,AGT0000121,7,VND0000004,BUSY
ATTEMPT0055202,ACC0019633,BRW0000043,2026-04-24 03:50:27,CALL0015563,AGT0000749,3,VND0000007,RINGING
ATTEMPT0055203,ACC0013785,BRW0001031,2026-01-04 21:25:48,CALL0064010,AGT0000318,4,VND0000002,FAILED
ATTEMPT0055204,ACC0003337,BRW0004833,2026-02-05 15:21:49,CALL0008229,AGT0000253,3,VND0000001,NO_ANSWER
ATTEMPT0055205,ACC0012369,BRW0004085,2026-03-03 02:13:51,CALL0073103,AGT0000056,5,VND0000015,FAILED
ATTEMPT0055206,ACC0007705,BRW0002158,2026-07-27 03:08:01,CALL0046409,AGT0000566,4,VND0000015,CONNECTED
ATTEMPT0055207,ACC0023375,BRW0009161,2026-05-25 16:17:54,CALL0066575,AGT0000858,5,VND0000005,FAILED
ATTEMPT0055208,ACC0029514,BRW0007184,2026-03-24 18:51:09,CALL0050471,AGT0000494,7,VND0000001,BUSY
ATTEMPT0055209,ACC0019646,BRW0011635,2026-06-23 12:04:46,CALL0068024,AGT0000930,6,VND0000005,FAILED
ATTEMPT0055210,ACC0028270,BRW0007869,2026-01-09 10:35:19,CALL0077389,AGT0000988,4,VND0000006,BUSY
ATTEMPT0055211,ACC0029780,BRW0007232,2026-02-19 02:25:55,CALL0041420,AGT0000798,1,VND0000012,FAILED
ATTEMPT0055212,ACC0006118,BRW0010243,2026-07-07 05:20:59,CALL0068004,AGT0000577,4,VND0000009,BUSY
ATTEMPT0055213,ACC0025983,BRW0006395,2026-03-19 01:05:33,CALL0002669,AGT0000033,2,VND0000009,CONNECTED
ATTEMPT0055214,ACC0023668,BRW0009353,2026-04-29 06:12:59,CALL0070888,AGT0000636,4,VND0000009,BUSY
ATTEMPT0055215,ACC0022446,BRW0005047,2026-04-17 23:03:48,CALL0047567,AGT0000751,6,VND0000014,CONNECTED
ATTEMPT0055216,ACC0014263,BRW0003177,2026-03-13 04:49:48,CALL0018442,AGT0000791,6,VND0000008,NO_ANSWER
ATTEMPT0055217,ACC0015315,BRW0007543,2026-01-15 20:46:38,CALL0005352,AGT0000823,7,VND0000004,NO_ANSWER
ATTEMPT0055218,ACC0029700,BRW0003723,2026-07-17 19:42:46,CALL0036892,AGT0000999,4,VND0000001,NO_ANSWER
ATTEMPT0055219,ACC0025543,BRW0003030,2026-03-17 14:25:54,CALL0049364,AGT0000930,1,VND0000011,FAILED
ATTEMPT0055220,ACC0028275,BRW0002758,2026-06-17 17:16:10,CALL0059874,AGT0000088,4,VND0000011,FAILED
ATTEMPT0055221,ACC0018647,BRW0010046,2026-01-23 20:41:19,CALL0013086,AGT0000094,2,VND0000007,FAILED
ATTEMPT0055222,ACC0021239,BRW0003744,2026-07-27 20:13:05,CALL0036465,AGT0000780,4,VND0000001,FAILED
ATTEMPT0055223,ACC0002130,BRW0001394,2026-07-13 02:38:40,CALL0057489,AGT0000435,7,VND0000009,CONNECTED
ATTEMPT0055224,ACC0003573,BRW0009972,2026-05-19 09:22:19,CALL0025172,AGT0000570,5,VND0000004,NO_ANSWER
ATTEMPT0055225,ACC0014758,BRW0008142,2026-08-08 18:57:54,CALL0026366,AGT0000949,1,VND0000011,CONNECTED
ATTEMPT0055226,ACC0024373,BRW0002866,2026-07-25 00:18:07,CALL0000513,AGT0000172,7,VND0000003,RINGING
ATTEMPT0055227,ACC0022110,BRW0008051,2026-08-04 00:14:17,CALL0063082,AGT0000467,5,VND0000005,BUSY
ATTEMPT0055228,ACC0020349,BRW0005615,2026-06-21 21:26:49,CALL0019170,AGT0000354,4,VND0000003,RINGING
ATTEMPT0055229,ACC0026537,BRW0007055,2026-02-09 07:46:40,CALL0071276,AGT0000331,4,VND0000013,CONNECTED
ATTEMPT0055230,ACC0020295,BRW0010786,2026-07-31 22:09:20,CALL0028685,AGT0000362,5,VND0000005,BUSY
ATTEMPT0055231,ACC0007905,BRW0007527,2026-06-07 00:52:25,CALL0081727,AGT0000280,5,VND0000009,RINGING
ATTEMPT0055232,ACC0013135,BRW0010763,2026-02-22 20:53:13,CALL0067991,AGT0000216,3,VND0000001,NO_ANSWER
ATTEMPT0055233,ACC0000201,BRW0009287,2026-05-30 03:41:05,CALL0017027,AGT0000646,1,VND0000002,FAILED
ATTEMPT0055234,ACC0017073,BRW0006165,2026-05-10 22:15:49,CALL0000701,AGT0000231,4,VND0000013,FAILED
ATTEMPT0055235,ACC0027832,BRW0009235,2026-04-11 05:05:07,CALL0089675,AGT0000829,6,VND0000006,CONNECTED
ATTEMPT0055236,ACC0004404,BRW0007878,2026-05-16 22:07:05,CALL0079197,AGT0000823,2,VND0000002,RINGING
ATTEMPT0055237,ACC0003593,BRW0010617,2026-01-13 15:23:14,CALL0035698,AGT0000921,3,VND0000015,FAILED
ATTEMPT0055238,ACC0002215,BRW0005060,2026-02-12 05:25:38,CALL0027299,AGT0000013,3,VND0000008,NO_ANSWER
ATTEMPT0055239,ACC0006724,BRW0011811,2026-01-02 05:01:14,CALL0083056,AGT0000064,6,VND0000008,CONNECTED
ATTEMPT0055240,ACC0025756,BRW0001527,2026-07-15 21:08:24,CALL0063284,AGT0000624,5,VND0000014,BUSY
ATTEMPT0055241,ACC0026418,BRW0002549,2026-05-17 21:20:53,CALL0046218,AGT0000813,2,VND0000005,FAILED
ATTEMPT0055242,ACC0021525,BRW0001688,2026-04-10 08:14:20,CALL0069949,AGT0000462,2,VND0000014,RINGING
ATTEMPT0055243,ACC0004465,BRW0004975,2026-06-22 12:41:44,CALL0059123,AGT0000405,7,VND0000008,BUSY
ATTEMPT0055244,ACC0025215,BRW0008647,2026-03-29 16:08:41,CALL0024446,AGT0000036,4,VND0000007,BUSY
ATTEMPT0055245,ACC0005686,BRW0000662,2026-07-07 12:06:27,CALL0003079,AGT0000878,5,VND0000002,FAILED
ATTEMPT0055246,ACC0024350,BRW0001135,2026-04-29 18:11:53,CALL0052867,AGT0000936,6,VND0000009,BUSY
ATTEMPT0055247,ACC0010817,BRW0009960,2026-06-21 04:48:15,CALL0061137,AGT0000687,3,VND0000014,BUSY
ATTEMPT0055248,ACC0027754,BRW0011124,2026-06-18 16:40:08,CALL0061513,AGT0000178,6,VND0000015,NO_ANSWER
ATTEMPT0055249,ACC0029817,BRW0002930,2026-05-17 05:39:20,CALL0055197,AGT0000733,2,VND0000008,RINGING
ATTEMPT0055250,ACC0012217,BRW0011231,2026-07-17 10:39:25,CALL0007338,AGT0000324,5,VND0000014,RINGING
ATTEMPT0055251,ACC0015923,BRW0005632,2026-05-25 12:46:33,CALL0005455,AGT0000831,5,VND0000003,BUSY
ATTEMPT0055252,ACC0026265,BRW0001416,2026-02-09 03:56:59,CALL0037418,AGT0000596,4,VND0000002,RINGING
ATTEMPT0055253,ACC0003349,BRW0009367,2026-01-11 23:31:01,CALL0034347,AGT0000985,5,VND0000004,RINGING
ATTEMPT0055254,ACC0007824,BRW0011612,2026-05-22 23:41:10,CALL0059399,AGT0000512,7,VND0000013,CONNECTED
ATTEMPT0055255,ACC0011953,BRW0003850,2026-07-20 07:06:12,CALL0032155,AGT0000571,1,VND0000009,RINGING
ATTEMPT0055256,ACC0000514,BRW0010459,2026-03-05 03:22:21,CALL0015052,AGT0000121,6,VND0000011,FAILED
ATTEMPT0055257,ACC0004387,BRW0001404,2026-03-05 15:53:23,CALL0006333,AGT0000766,5,VND0000014,FAILED
ATTEMPT0055258,ACC0020847,BRW0011235,2026-03-10 01:55:57,CALL0031978,AGT0000482,7,VND0000013,FAILED
ATTEMPT0055259,ACC0000412,BRW0006481,2026-02-13 00:55:43,CALL0027224,AGT0000696,2,VND0000004,FAILED
ATTEMPT0055260,ACC0002313,BRW0005929,2026-04-01 09:49:18,CALL0074935,AGT0000416,5,VND0000011,RINGING
ATTEMPT0055261,ACC0006504,BRW0006059,2026-04-24 02:49:06,CALL0079645,AGT0000771,6,VND0000008,NO_ANSWER
ATTEMPT0055262,ACC0028150,BRW0005859,2026-04-26 09:44:38,CALL0065723,AGT0000241,6,VND0000015,CONNECTED
ATTEMPT0055263,ACC0002261,BRW0010046,2026-02-16 02:17:51,CALL0033496,AGT0000959,5,VND0000012,FAILED
ATTEMPT0055264,ACC0013739,BRW0007608,2026-04-27 09:23:55,CALL0064358,AGT0000377,3,VND0000004,RINGING
ATTEMPT0055265,ACC0021130,BRW0001100,2026-03-25 07:31:18,CALL0015279,AGT0000956,4,VND0000012,FAILED
ATTEMPT0055266,ACC0023518,BRW0010814,2026-02-18 17:12:06,CALL0081480,AGT0000290,5,VND0000011,BUSY
ATTEMPT0055267,ACC0015790,BRW0000048,2026-03-13 00:33:03,CALL0063437,AGT0000462,5,VND0000001,RINGING
ATTEMPT0055268,ACC0020867,BRW0004928,2026-02-20 04:41:59,CALL0003825,AGT0000019,1,VND0000002,BUSY
ATTEMPT0055269,ACC0006880,BRW0002811,2026-06-19 20:01:13,CALL0063179,AGT0000540,7,VND0000010,RINGING
ATTEMPT0055270,ACC0004990,BRW0007151,2026-07-15 14:31:39,CALL0011943,AGT0000773,6,VND0000008,NO_ANSWER
ATTEMPT0055271,ACC0007358,BRW0004681,2026-04-16 14:36:21,CALL0016107,AGT0000658,5,VND0000008,FAILED
ATTEMPT0055272,ACC0012252,BRW0005647,2026-06-07 08:26:31,CALL0001664,AGT0000308,5,VND0000010,NO_ANSWER
ATTEMPT0055273,ACC0008637,BRW0006350,2026-01-25 13:47:21,CALL0049205,AGT0000023,7,VND0000001,RINGING
ATTEMPT0055274,ACC0000052,BRW0009304,2026-07-25 10:58:08,CALL0028670,AGT0000439,7,VND0000015,CONNECTED
ATTEMPT0055275,ACC0026796,BRW0011464,2026-03-30 14:16:25,CALL0061205,AGT0000746,4,VND0000008,CONNECTED
ATTEMPT0055276,ACC0005601,BRW0006570,2026-04-02 13:00:14,CALL0075026,AGT0000541,6,,CONNECTED
ATTEMPT0055277,ACC0020464,BRW0004014,2026-06-04 14:00:53,CALL0060877,AGT0000389,3,VND0000004,NO_ANSWER
ATTEMPT0055278,ACC0014896,BRW0001512,2026-03-08 05:05:27,CALL0019281,AGT0000332,2,VND0000002,RINGING
ATTEMPT0055279,ACC0001885,BRW0000226,2026-02-17 04:12:16,CALL0003703,AGT0000561,7,VND0000005,BUSY
ATTEMPT0055280,ACC0003872,BRW0007472,2026-03-20 15:48:40,CALL0056600,AGT0000931,6,VND0000005,CONNECTED
ATTEMPT0055281,ACC0010054,BRW0008651,2026-05-05 17:02:19,CALL0086990,AGT0000198,1,VND0000008,NO_ANSWER
ATTEMPT0055282,ACC0004175,BRW0006347,2026-02-21 19:53:37,CALL0027003,AGT0000611,4,VND0000001,FAILED
ATTEMPT0055283,ACC0023647,BRW0003415,2026-01-27 03:47:15,CALL0056910,AGT0000109,7,VND0000001,CONNECTED
ATTEMPT0055284,ACC0022915,BRW0005162,2026-03-05 22:21:56,CALL0045667,AGT0000558,4,VND0000002,CONNECTED
ATTEMPT0055285,ACC0020325,BRW0003425,2026-06-09 23:29:39,CALL0037976,AGT0000300,7,VND0000001,NO_ANSWER
ATTEMPT0055286,ACC0028175,BRW0011000,2026-05-23 17:56:07,CALL0079736,AGT0000458,4,VND0000005,RINGING
ATTEMPT0055287,ACC0024728,BRW0007599,2026-05-27 15:04:40,CALL0086150,AGT0000692,4,VND0000007,RINGING
ATTEMPT0055288,ACC0005558,BRW0011207,2026-07-26 00:45:23,CALL0069889,AGT0000474,7,VND0000015,FAILED
ATTEMPT0055289,ACC0016684,BRW0003266,2026-01-02 08:57:05,CALL0074200,AGT0000009,3,VND0000015,BUSY
ATTEMPT0055290,ACC0014169,BRW0005824,2026-02-01 09:24:49,CALL0007358,AGT0000215,6,VND0000008,CONNECTED
ATTEMPT0055291,ACC0018617,BRW0005752,2026-03-02 16:58:54,CALL0087624,AGT0000523,5,VND0000001,RINGING
ATTEMPT0055292,ACC0023219,BRW0001919,2026-07-25 14:10:19,CALL0009973,AGT0000929,4,VND0000004,BUSY
ATTEMPT0055293,ACC0024977,BRW0002409,2026-02-14 14:53:46,CALL0085918,AGT0000402,4,VND0000013,BUSY
ATTEMPT0055294,ACC0008833,BRW0000701,2026-05-05 20:23:23,CALL0002281,AGT0000566,3,VND0000015,BUSY
ATTEMPT0055295,ACC0013805,BRW0001770,2026-05-12 12:15:07,CALL0037231,AGT0000026,4,VND0000010,BUSY
ATTEMPT0055296,ACC0022245,BRW0009689,2026-04-19 01:14:38,CALL0089055,AGT0000839,4,VND0000007,CONNECTED
ATTEMPT0055297,ACC0016571,BRW0006387,2026-01-09 07:24:20,CALL0000125,AGT0000292,7,VND0000007,CONNECTED
ATTEMPT0055298,ACC0008519,BRW0010778,2026-02-06 21:11:41,CALL0049808,AGT0000899,3,VND0000009,NO_ANSWER
ATTEMPT0055299,ACC0025987,BRW0009696,2026-02-01 03:10:18,CALL0075849,AGT0000039,6,VND0000010,BUSY
ATTEMPT0055300,ACC0026803,BRW0005424,2026-06-10 15:28:48,CALL0026826,AGT0000138,4,VND0000010,RINGING
ATTEMPT0055301,ACC0000180,BRW0002606,2026-07-12 11:39:02,CALL0063407,AGT0000566,4,VND0000011,CONNECTED
ATTEMPT0055302,ACC0029703,BRW0007871,2026-04-06 17:21:03,CALL0028811,AGT0000220,4,VND0000002,RINGING
ATTEMPT0055303,ACC0018205,BRW0000686,2026-04-24 18:58:01,CALL0000489,AGT0000994,4,VND0000002,FAILED
ATTEMPT0055304,ACC0022730,BRW0008684,2026-05-09 23:54:55,CALL0013407,AGT0000016,1,VND0000015,NO_ANSWER
ATTEMPT0055305,ACC0000024,BRW0007589,2026-02-02 18:53:43,CALL0026318,AGT0000704,4,VND0000013,FAILED
ATTEMPT0055306,ACC0026752,BRW0002581,2026-03-01 19:34:24,CALL0074926,AGT0000762,1,VND0000010,RINGING
ATTEMPT0055307,ACC0006566,BRW0009535,2026-05-08 07:16:35,CALL0034597,AGT0000842,2,VND0000002,BUSY
ATTEMPT0055308,ACC0026342,BRW0001366,2026-05-16 05:13:18,CALL0056232,AGT0000839,2,VND0000015,CONNECTED
ATTEMPT0055309,ACC0020176,BRW0003823,2026-03-06 02:01:13,CALL0059756,AGT0000686,5,VND0000010,BUSY
ATTEMPT0055310,ACC0015996,BRW0005115,2026-02-27 03:14:06,CALL0061839,AGT0000587,5,VND0000012,FAILED
ATTEMPT0055311,ACC0023331,BRW0003741,2026-06-24 02:43:41,CALL0048756,AGT0000528,1,VND0000003,RINGING
ATTEMPT0055312,ACC0017751,BRW0000776,2026-05-04 18:58:29,CALL0079706,AGT0000238,1,VND0000009,FAILED
ATTEMPT0055313,ACC0023128,BRW0010422,2026-03-19 16:30:06,CALL0060553,AGT0000815,7,VND0000005,CONNECTED
ATTEMPT0055314,ACC0015893,BRW0002698,2026-01-05 00:10:24,CALL0072285,AGT0000126,1,VND0000010,FAILED
ATTEMPT0055315,ACC0010101,BRW0005590,2026-02-16 13:39:44,CALL0069078,AGT0000699,5,VND0000002,RINGING
ATTEMPT0055316,ACC0017830,BRW0001996,2026-03-30 09:52:07,CALL0051863,AGT0000813,6,VND0000007,NO_ANSWER
ATTEMPT0055317,ACC0001078,BRW0009212,2026-02-18 16:00:06,CALL0017503,AGT0000873,4,VND0000002,BUSY
ATTEMPT0055318,ACC0008252,BRW0011461,2026-01-21 11:59:12,CALL0017927,AGT0000306,1,VND0000001,CONNECTED
ATTEMPT0055319,ACC0002386,BRW0007677,2026-07-26 05:13:51,CALL0005095,AGT0000350,5,VND0000004,BUSY
ATTEMPT0055320,ACC0011686,BRW0004362,2026-05-15 15:56:09,CALL0002407,AGT0000797,5,VND0000003,BUSY
ATTEMPT0055321,ACC0007200,BRW0002792,2026-06-10 18:58:20,CALL0039375,AGT0000033,3,VND0000006,NO_ANSWER
ATTEMPT0055322,ACC0011850,BRW0005055,2026-01-25 05:40:34,CALL0055798,AGT0000866,2,VND0000009,CONNECTED
ATTEMPT0055323,ACC0029093,BRW0008812,2026-01-25 21:35:26,CALL0045202,AGT0000890,4,VND0000002,BUSY
ATTEMPT0055324,ACC0012399,BRW0004918,2026-01-29 03:24:24,CALL0044804,AGT0000721,4,VND0000006,BUSY
ATTEMPT0055325,ACC0004386,BRW0007516,2026-06-06 17:53:54,CALL0024349,AGT0000044,6,VND0000003,NO_ANSWER
ATTEMPT0055326,ACC0002211,BRW0000745,2026-07-02 19:54:30,CALL0085207,AGT0000819,2,VND0000005,CONNECTED
ATTEMPT0055327,ACC0002737,BRW0011546,2026-04-09 01:31:47,CALL0089659,AGT0000815,3,VND0000007,BUSY
