whatsapp_event_id,account_id,borrower_id,event_at,message_id,event_type,template_code,provider_id
WHATSAPP_EVENT0037583,ACC0008963,BRW0007861,2026-03-30 05:37:00,MSG000020399,REPLIED,PTP_01,VND0000014
WHATSAPP_EVENT0037584,ACC0021286,BRW0000648,2026-06-08 14:45:33,MSG000018537,READ,FIELD_VISIT,VND0000015
WHATSAPP_EVENT0037585,ACC0012283,BRW0000958,2026-03-12 22:01:53,MSG000028987,PAYMENT_CLICK,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0037586,ACC0000021,BRW0004143,2026-02-06 20:53:01,MSG000012532,PAYMENT_CLICK,REMINDER_01,VND0000009
WHATSAPP_EVENT0037587,ACC0008777,BRW0006657,2026-05-17 10:06:31,MSG000048213,DELIVERED,PTP_01,VND0000005
WHATSAPP_EVENT0037588,ACC0001542,BRW0003460,2026-06-08 01:29:07,MSG000039915,PAYMENT_CLICK,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0037589,ACC0028591,BRW0000020,2026-04-21 23:45:31,MSG000042099,READ,PTP_01,VND0000007
WHATSAPP_EVENT0037590,ACC0010722,BRW0009139,2026-07-08 10:52:49,MSG000044103,REPLIED,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0037591,ACC0019205,BRW0011111,2026-04-23 11:04:50,MSG000045490,PAYMENT_CLICK,PTP_01,VND0000009
WHATSAPP_EVENT0037592,ACC0012465,BRW0000046,2026-05-17 18:21:38,MSG000001129,DELIVERED,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0037593,ACC0005197,BRW0005982,2026-03-11 18:06:00,MSG000036180,SENT,REMINDER_01,VND0000003
WHATSAPP_EVENT0037594,ACC0028153,BRW0004003,2026-03-05 09:51:42,MSG000024476,REPLIED,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0037595,ACC0008337,BRW0008129,2026-06-19 06:54:08,MSG000049879,SENT,FIELD_VISIT,VND0000010
WHATSAPP_EVENT0037596,ACC0015995,BRW0002066,2026-06-21 08:26:50,MSG000001086,READ,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0037597,ACC0002158,BRW0000735,2026-07-03 00:47:22,MSG000039583,REPLIED,REMINDER_01,VND0000004
WHATSAPP_EVENT0037598,ACC0023148,BRW0007203,2026-03-19 12:07:51,MSG000039072,REPLIED,PTP_01,VND0000013
WHATSAPP_EVENT0037599,ACC0025608,BRW0002330,2026-05-11 06:12:32,MSG000012263,READ,FIELD_VISIT,VND0000007
WHATSAPP_EVENT0037600,ACC0015050,BRW0006744,2026-01-18 05:55:25,MSG000036764,READ,REMINDER_01,VND0000004
WHATSAPP_EVENT0037601,ACC0001285,BRW0008263,2026-07-23 22:23:20,MSG000030840,PAYMENT_CLICK,REMINDER_01,VND0000003
WHATSAPP_EVENT0037602,ACC0025396,BRW0002561,2026-07-14 04:38:45,MSG000004030,PAYMENT_CLICK,PTP_01,VND0000004
WHATSAPP_EVENT0037603,ACC0017048,BRW0010436,2026-05-14 18:43:01,MSG000022635,READ,REMINDER_01,VND0000003
WHATSAPP_EVENT0037604,ACC0004792,BRW0007916,2026-01-14 22:14:06,MSG000018539,DELIVERED,PAYMENT_LINK,VND0000012
WHATSAPP_EVENT0037605,ACC0021570,BRW0008321,2026-03-05 14:44:02,MSG000029704,READ,PTP_01,VND0000008
WHATSAPP_EVENT0037606,ACC0015541,BRW0000567,2026-02-18 01:51:05,MSG000035179,DELIVERED,FIELD_VISIT,VND0000007
WHATSAPP_EVENT0037607,ACC0012869,BRW0000948,2026-01-31 02:04:58,MSG000002787,REPLIED,PTP_01,VND0000009
WHATSAPP_EVENT0037608,ACC0014727,BRW0006298,2026-05-26 23:54:50,MSG000015675,DELIVERED,LEGAL_NOTICE,VND0000003
WHATSAPP_EVENT0037609,ACC0008485,BRW0011708,2026-03-27 12:00:46,MSG000019724,READ,FIELD_VISIT,VND0000007
WHATSAPP_EVENT0037610,ACC0022620,BRW0006761,2026-05-29 23:23:29,MSG000019715,READ,PTP_01,VND0000001
WHATSAPP_EVENT0037611,ACC0024738,BRW0004779,2026-03-17 14:28:38,MSG000018789,FAILED,PAYMENT_LINK,VND0000012
WHATSAPP_EVENT0037612,ACC0009514,BRW0011501,2026-07-24 01:45:42,MSG000001354,READ,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0037613,ACC0017439,BRW0007704,2026-07-09 13:04:24,MSG000005954,SENT,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0037614,ACC0011155,BRW0003239,2026-04-23 15:24:47,MSG000019567,FAILED,PTP_01,VND0000012
WHATSAPP_EVENT0037615,ACC0009476,BRW0008643,2026-08-07 08:39:21,MSG000023316,READ,FIELD_VISIT,VND0000012
WHATSAPP_EVENT0037616,ACC0006665,BRW0010483,2026-03-18 19:07:09,MSG000044891,FAILED,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0037617,ACC0028972,BRW0011980,2026-04-30 13:26:22,MSG000044358,FAILED,FIELD_VISIT,VND0000007
WHATSAPP_EVENT0037618,ACC0027177,BRW0006902,2026-07-04 00:43:09,MSG000028232,READ,FIELD_VISIT,VND0000011
WHATSAPP_EVENT0037619,ACC0004878,BRW0011579,2026-05-30 21:13:47,MSG000025196,READ,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0037620,ACC0029923,BRW0000930,2026-05-17 11:15:57,MSG000011105,FAILED,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0037621,ACC0007608,BRW0010145,2026-02-03 22:15:14,MSG000038629,REPLIED,PTP_01,VND0000013
WHATSAPP_EVENT0037622,ACC0026103,BRW0006053,2026-02-14 10:32:01,MSG000040516,READ,PTP_01,VND0000003
WHATSAPP_EVENT0037623,ACC0001333,BRW0009514,2026-07-15 10:29:10,MSG000004864,FAILED,LEGAL_NOTICE,VND0000002
WHATSAPP_EVENT0037624,ACC0010538,BRW0001620,2026-04-16 08:15:37,MSG000029882,FAILED,PAYMENT_LINK,VND0000009
WHATSAPP_EVENT0037625,ACC0006360,BRW0005772,2026-06-26 18:29:29,MSG000003388,SENT,PTP_01,VND0000005
WHATSAPP_EVENT0037626,ACC0022377,BRW0004033,2026-02-17 17:47:21,MSG000015330,READ,PTP_01,VND0000005
WHATSAPP_EVENT0037627,ACC0028815,BRW0004405,2026-03-29 20:24:15,MSG000036946,REPLIED,FIELD_VISIT,VND0000010
WHATSAPP_EVENT0037628,ACC0020062,BRW0006306,2026-05-05 11:03:06,MSG000038058,PAYMENT_CLICK,REMINDER_01,VND0000015
WHATSAPP_EVENT0037629,ACC0022923,BRW0010761,2026-05-12 07:36:48,MSG000018355,REPLIED,LEGAL_NOTICE,VND0000002
WHATSAPP_EVENT0037630,ACC0027814,BRW0003926,2026-08-07 06:37:58,MSG000047987,REPLIED,LEGAL_NOTICE,VND0000003
WHATSAPP_EVENT0037631,ACC0028566,BRW0011780,2026-07-30 10:09:26,MSG000017939,READ,PTP_01,VND0000007
WHATSAPP_EVENT0037632,ACC0024257,BRW0006561,2026-04-01 07:07:08,MSG000040231,DELIVERED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0037633,ACC0027670,BRW0006064,2026-05-15 05:02:47,MSG000009007,REPLIED,REMINDER_01,VND0000011
WHATSAPP_EVENT0037634,ACC0017008,BRW0011331,2026-02-05 08:38:21,MSG000039661,FAILED,PTP_01,VND0000003
WHATSAPP_EVENT0037635,ACC0020595,BRW0001420,2026-02-05 13:55:00,MSG000029609,READ,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0037636,ACC0017052,BRW0010188,2026-03-05 18:33:44,MSG000045160,SENT,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0037637,ACC0001036,BRW0007490,2026-01-14 04:38:21,MSG000007440,FAILED,REMINDER_01,VND0000012
WHATSAPP_EVENT0037638,ACC0003960,BRW0004539,2026-03-25 23:43:39,MSG000044170,REPLIED,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0037639,ACC0028075,BRW0005320,2026-04-01 15:52:49,MSG000006297,DELIVERED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0037640,ACC0022308,BRW0008304,2026-06-16 13:26:36,MSG000002581,READ,REMINDER_01,VND0000015
WHATSAPP_EVENT0037641,ACC0001080,BRW0002924,2026-03-23 20:02:13,MSG000042625,FAILED,REMINDER_01,VND0000003
WHATSAPP_EVENT0037642,ACC0021448,BRW0001059,2026-06-03 23:54:43,MSG000016889,READ,REMINDER_01,VND0000007
WHATSAPP_EVENT0037643,ACC0028724,BRW0010655,2026-01-09 09:36:55,MSG000014492,PAYMENT_CLICK,LEGAL_NOTICE,VND0000003
WHATSAPP_EVENT0037644,ACC0029862,BRW0011728,2026-05-19 10:46:39,MSG000047825,READ,REMINDER_01,VND0000010
WHATSAPP_EVENT0037645,ACC0005053,BRW0009895,2026-01-11 05:17:55,MSG000027867,FAILED,REMINDER_01,VND0000005
WHATSAPP_EVENT0037646,ACC0008994,BRW0004570,2026-06-04 09:33:26,MSG000002217,PAYMENT_CLICK,PTP_01,VND0000002
WHATSAPP_EVENT0037647,ACC0028785,BRW0006344,2026-02-19 02:21:57,MSG000030586,FAILED,PTP_01,VND0000015
WHATSAPP_EVENT0037648,ACC0023372,BRW0010136,2026-06-19 15:07:54,MSG000031482,FAILED,PAYMENT_LINK,VND0000001
WHATSAPP_EVENT0037649,ACC0010702,BRW0002242,2026-01-23 08:03:51,MSG000010643,DELIVERED,PTP_01,VND0000010
WHATSAPP_EVENT0037650,ACC0000139,BRW0000011,2026-02-15 18:22:49,MSG000009966,REPLIED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0037651,ACC0014808,BRW0008708,2026-05-16 10:51:59,MSG000007688,READ,REMINDER_01,VND0000011
WHATSAPP_EVENT0037652,ACC0007108,BRW0001174,2026-06-03 17:58:40,MSG000016847,FAILED,PTP_01,VND0000006
WHATSAPP_EVENT0037653,ACC0004376,BRW0009931,2026-04-23 16:08:35,MSG000034472,PAYMENT_CLICK,REMINDER_01,VND0000001
WHATSAPP_EVENT0037654,ACC0025735,BRW0006059,2026-02-27 03:46:32,MSG000003058,SENT,PTP_01,VND0000007
WHATSAPP_EVENT0037655,ACC0029167,BRW0010813,2026-06-25 21:09:49,MSG000039419,REPLIED,PTP_01,VND0000007
WHATSAPP_EVENT0037656,ACC0016655,BRW0002192,2026-07-01 19:08:56,MSG000031427,REPLIED,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0037657,ACC0014554,BRW0002253,2026-07-14 14:26:25,MSG000000780,SENT,LEGAL_NOTICE,VND0000002
WHATSAPP_EVENT0037658,ACC0014710,BRW0004463,2026-05-10 16:52:47,MSG000044119,PAYMENT_CLICK,FIELD_VISIT,VND0000001
WHATSAPP_EVENT0037659,ACC0009260,BRW0002590,2026-02-26 23:36:13,MSG000034957,PAYMENT_CLICK,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0037660,ACC0009433,BRW0011832,2026-05-02 08:26:49,MSG000023724,READ,REMINDER_01,VND0000004
WHATSAPP_EVENT0037661,ACC0021743,BRW0003985,2026-01-22 06:42:46,MSG000027505,READ,PTP_01,VND0000005
WHATSAPP_EVENT0037662,ACC0008189,BRW0010226,2026-01-08 09:42:10,MSG000033047,PAYMENT_CLICK,PTP_01,VND0000004
WHATSAPP_EVENT0037663,ACC0017976,BRW0009999,2026-02-16 15:01:19,MSG000005497,DELIVERED,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0037664,ACC0029222,BRW0005192,2026-05-01 16:46:00,MSG000006568,READ,FIELD_VISIT,VND0000012
WHATSAPP_EVENT0037665,ACC0014432,BRW0002058,2026-01-28 17:44:13,MSG000041247,FAILED,REMINDER_01,VND0000009
WHATSAPP_EVENT0037666,ACC0004837,BRW0009568,2026-03-13 04:09:22,MSG000039739,REPLIED,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0037667,ACC0012500,BRW0011717,2026-03-12 03:09:17,MSG000048110,DELIVERED,REMINDER_01,VND0000003
WHATSAPP_EVENT0037668,ACC0015250,BRW0009563,2026-02-08 05:09:33,MSG000039465,SENT,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0037669,ACC0003569,BRW0003406,2026-05-16 20:15:06,MSG000022274,REPLIED,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0037670,ACC0024035,BRW0004651,2026-05-27 07:21:56,MSG000045835,PAYMENT_CLICK,PTP_01,VND0000012
WHATSAPP_EVENT0037671,ACC0005217,BRW0011123,2026-01-10 03:51:40,MSG000039554,FAILED,PTP_01,VND0000011
WHATSAPP_EVENT0037672,ACC0027413,BRW0004308,2026-05-22 07:20:19,MSG000025647,REPLIED,REMINDER_01,VND0000003
WHATSAPP_EVENT0037673,ACC0017926,BRW0010591,2026-04-24 17:54:24,MSG000015712,READ,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0037674,ACC0019770,BRW0008020,2026-02-25 13:21:27,MSG000049831,SENT,FIELD_VISIT,VND0000006
WHATSAPP_EVENT0037675,ACC0002526,BRW0004671,2026-07-19 12:30:23,MSG000017578,FAILED,PTP_01,VND0000015
WHATSAPP_EVENT0037676,ACC0018246,BRW0007892,2026-04-21 13:03:34,MSG000029215,SENT,REMINDER_01,VND0000005
WHATSAPP_EVENT0037677,ACC0011284,BRW0003619,2026-02-01 20:28:41,MSG000003124,FAILED,FIELD_VISIT,VND0000003
WHATSAPP_EVENT0037678,ACC0009908,BRW0002848,2026-02-28 23:51:24,MSG000013385,FAILED,PTP_01,VND0000003
WHATSAPP_EVENT0037679,ACC0000996,BRW0001827,2026-05-13 21:03:29,MSG000004208,DELIVERED,LEGAL_NOTICE,VND0000015
WHATSAPP_EVENT0037680,ACC0025252,BRW0001045,2026-06-29 02:01:32,MSG000015354,REPLIED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0037681,ACC0003441,BRW0006102,2026-03-20 06:47:00,MSG000024933,SENT,PAYMENT_LINK,VND0000014
WHATSAPP_EVENT0037682,ACC0005532,BRW0008028,2026-06-03 23:58:44,MSG000007773,REPLIED,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0037683,ACC0013060,BRW0005623,2026-03-29 16:39:05,MSG000020147,FAILED,REMINDER_01,VND0000009
WHATSAPP_EVENT0037684,ACC0017087,BRW0007216,2026-05-05 03:17:24,MSG000007848,PAYMENT_CLICK,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0037685,ACC0003007,BRW0000243,2026-06-13 17:39:34,MSG000034700,DELIVERED,FIELD_VISIT,VND0000003
WHATSAPP_EVENT0037686,ACC0021157,BRW0004805,2026-06-17 12:29:12,MSG000035666,FAILED,FIELD_VISIT,VND0000007
WHATSAPP_EVENT0037687,ACC0015114,BRW0003280,2026-02-14 02:10:45,MSG000041466,REPLIED,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0037688,ACC0008850,BRW0002497,2026-04-29 21:30:48,MSG000013517,SENT,PTP_01,VND0000003
WHATSAPP_EVENT0037689,ACC0014586,BRW0011390,2026-03-16 11:51:19,MSG000020329,REPLIED,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0037690,ACC0024795,BRW0000323,2026-04-02 21:24:07,MSG000012520,REPLIED,LEGAL_NOTICE,VND0000002
WHATSAPP_EVENT0037691,ACC0016633,BRW0006629,2026-03-15 14:41:15,MSG000016373,PAYMENT_CLICK,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0037692,ACC0028914,BRW0011765,2026-06-03 23:22:59,MSG000041377,REPLIED,REMINDER_01,VND0000009
WHATSAPP_EVENT0037693,ACC0025515,BRW0007404,2026-02-23 09:00:24,MSG000040492,DELIVERED,PTP_01,VND0000012
WHATSAPP_EVENT0037694,ACC0028746,BRW0011985,2026-06-06 19:12:22,MSG000047137,DELIVERED,REMINDER_01,VND0000006
WHATSAPP_EVENT0037695,ACC0024772,BRW0008213,2026-04-13 03:40:25,MSG000005502,REPLIED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0037696,ACC0004891,BRW0003218,2026-08-02 01:03:20,MSG000013059,READ,LEGAL_NOTICE,VND0000008
WHATSAPP_EVENT0037697,ACC0028574,BRW0000256,2026-02-17 03:44:36,MSG000045442,SENT,LEGAL_NOTICE,VND0000015
WHATSAPP_EVENT0037698,ACC0025228,BRW0010729,2026-08-04 03:36:04,MSG000021051,FAILED,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0037699,ACC0028025,BRW0003963,2026-04-18 19:26:28,MSG000011057,DELIVERED,FIELD_VISIT,VND0000001
WHATSAPP_EVENT0037700,ACC0001256,BRW0004251,2026-04-11 16:34:47,MSG000039501,READ,FIELD_VISIT,VND0000004
WHATSAPP_EVENT0037701,ACC0005452,BRW0008393,2026-02-08 03:21:26,MSG000024720,PAYMENT_CLICK,PTP_01,VND0000013
WHATSAPP_EVENT0037702,ACC0008576,BRW0005440,2026-01-31 02:52:47,MSG000025675,DELIVERED,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0037703,ACC0015996,BRW0001914,2026-05-11 12:14:46,MSG000049119,READ,REMINDER_01,VND0000014
WHATSAPP_EVENT0037704,ACC0001246,BRW0006491,2026-06-25 11:43:39,MSG000017782,REPLIED,FIELD_VISIT,VND0000007
WHATSAPP_EVENT0037705,ACC0005997,BRW0004578,2026-04-17 02:04:13,MSG000008686,READ,REMINDER_01,VND0000002
WHATSAPP_EVENT0037706,ACC0004395,BRW0007341,2026-05-17 00:09:05,MSG000038125,SENT,LEGAL_NOTICE,VND0000009
WHATSAPP_EVENT0037707,ACC0025285,BRW0000963,2026-04-12 18:59:29,MSG000043366,PAYMENT_CLICK,REMINDER_01,VND0000008
WHATSAPP_EVENT0037708,ACC0022397,BRW0008859,2026-03-23 19:34:17,MSG000004764,PAYMENT_CLICK,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0037709,ACC0019468,BRW0003240,2026-05-04 01:56:14,MSG000016710,READ,FIELD_VISIT,VND0000012
WHATSAPP_EVENT0037710,ACC0009967,BRW0001026,2026-03-19 10:51:31,MSG000041700,PAYMENT_CLICK,PTP_01,VND0000006
WHATSAPP_EVENT0037711,ACC0003844,BRW0000221,2026-01-21 00:53:21,MSG000047949,PAYMENT_CLICK,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0037712,ACC0021467,BRW0007149,2026-02-28 00:58:52,MSG000039797,PAYMENT_CLICK,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0037713,ACC0015230,BRW0003727,2026-07-24 17:55:12,MSG000036820,SENT,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0037714,ACC0000985,BRW0003113,2026-03-12 16:30:18,MSG000041078,DELIVERED,PTP_01,VND0000005
WHATSAPP_EVENT0037715,ACC0002339,BRW0003512,2026-06-09 13:55:38,MSG000013057,DELIVERED,LEGAL_NOTICE,VND0000009
WHATSAPP_EVENT0037716,ACC0004409,BRW0004794,2026-04-12 23:07:53,MSG000035685,FAILED,REMINDER_01,VND0000004
WHATSAPP_EVENT0037717,ACC0025996,BRW0005575,2026-03-20 10:51:23,MSG000009629,SENT,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0037718,ACC0018142,BRW0003526,2026-02-26 20:37:16,MSG000032328,REPLIED,REMINDER_01,VND0000013
WHATSAPP_EVENT0037719,ACC0019450,BRW0009043,2026-03-21 15:00:21,MSG000001509,FAILED,PTP_01,VND0000011
WHATSAPP_EVENT0037720,ACC0006296,BRW0007883,2026-05-09 00:17:30,MSG000030019,SENT,REMINDER_01,VND0000001
WHATSAPP_EVENT0037721,ACC0018750,BRW0006713,2026-03-19 22:22:05,MSG000007954,DELIVERED,FIELD_VISIT,VND0000011
WHATSAPP_EVENT0037722,ACC0005533,BRW0010546,2026-06-10 18:52:40,MSG000004443,DELIVERED,PAYMENT_LINK,VND0000012
WHATSAPP_EVENT0037723,ACC0006466,BRW0010491,2026-04-17 03:22:29,MSG000027237,PAYMENT_CLICK,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0037724,ACC0002804,BRW0002517,2026-02-27 22:00:42,MSG000019943,PAYMENT_CLICK,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0037725,ACC0015908,BRW0010292,2026-05-17 23:49:09,MSG000031944,SENT,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0037726,ACC0016091,BRW0009370,2026-03-18 05:44:28,MSG000030320,FAILED,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0037727,ACC0009140,BRW0007114,2026-02-09 09:18:07,MSG000038154,DELIVERED,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0037728,ACC0014796,BRW0007033,2026-04-29 05:29:25,MSG000037947,REPLIED,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0037729,ACC0006827,BRW0010372,2026-06-25 10:59:12,MSG000013852,PAYMENT_CLICK,LEGAL_NOTICE,VND0000008
WHATSAPP_EVENT0037730,ACC0002284,BRW0006611,2026-03-08 14:03:00,MSG000038210,REPLIED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0037731,ACC0004041,BRW0000342,2026-07-02 09:39:25,MSG000028094,SENT,FIELD_VISIT,VND0000003
WHATSAPP_EVENT0037732,ACC0009090,BRW0003026,2026-03-27 07:12:57,MSG000005705,PAYMENT_CLICK,FIELD_VISIT,VND0000007
WHATSAPP_EVENT0037733,ACC0006189,BRW0010480,2026-07-21 15:49:33,MSG000016622,DELIVERED,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0037734,ACC0020635,BRW0000337,2026-01-29 02:25:12,MSG000033041,PAYMENT_CLICK,REMINDER_01,VND0000002
WHATSAPP_EVENT0037735,ACC0009525,BRW0001661,2026-02-16 14:47:09,MSG000023838,DELIVERED,LEGAL_NOTICE,VND0000003
WHATSAPP_EVENT0037736,ACC0027407,BRW0004857,2026-07-18 02:35:36,MSG000008957,REPLIED,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0037737,ACC0020827,BRW0003938,2026-01-02 19:39:24,MSG000032923,SENT,PTP_01,VND0000009
WHATSAPP_EVENT0037738,ACC0013812,BRW0004528,2026-05-05 11:32:14,MSG000020887,REPLIED,REMINDER_01,VND0000001
WHATSAPP_EVENT0037739,ACC0000892,BRW0007767,2026-05-08 11:39:21,MSG000027303,PAYMENT_CLICK,FIELD_VISIT,VND0000004
WHATSAPP_EVENT0037740,ACC0012145,BRW0010174,2026-02-22 12:22:02,MSG000024775,SENT,REMINDER_01,VND0000012
WHATSAPP_EVENT0037741,ACC0020561,BRW0004339,2026-04-14 05:40:12,MSG000011359,FAILED,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0037742,ACC0000509,BRW0000892,2026-07-31 07:01:50,MSG000013748,FAILED,REMINDER_01,VND0000013
WHATSAPP_EVENT0037743,ACC0000520,BRW0001626,2026-03-11 10:07:49,MSG000039623,READ,PTP_01,VND0000007
WHATSAPP_EVENT0037744,ACC0013344,BRW0008811,2026-07-13 20:31:36,MSG000032422,SENT,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0037745,ACC0018394,BRW0009986,2026-03-15 14:17:48,MSG000036910,PAYMENT_CLICK,LEGAL_NOTICE,VND0000002
WHATSAPP_EVENT0037746,ACC0011712,BRW0003307,2026-03-26 11:59:43,MSG000026170,REPLIED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0037747,ACC0007864,BRW0009379,2026-01-12 23:34:47,MSG000009341,REPLIED,REMINDER_01,VND0000006
WHATSAPP_EVENT0037748,ACC0027483,BRW0007378,2026-03-07 00:05:15,MSG000023955,DELIVERED,PAYMENT_LINK,VND0000012
WHATSAPP_EVENT0037749,ACC0028615,BRW0011595,2026-06-23 20:03:25,MSG000024698,READ,REMINDER_01,VND0000015
WHATSAPP_EVENT0037750,ACC0003920,BRW0002852,2026-06-26 05:05:54,MSG000005645,FAILED,PTP_01,VND0000015
WHATSAPP_EVENT0037751,ACC0020518,BRW0007344,2026-04-17 07:53:40,MSG000046479,FAILED,PTP_01,VND0000011
WHATSAPP_EVENT0037752,ACC0006488,BRW0002071,2026-06-01 22:05:39,MSG000010769,FAILED,PTP_01,VND0000006
WHATSAPP_EVENT0037753,ACC0012298,BRW0010245,2026-07-19 00:16:49,MSG000025122,PAYMENT_CLICK,PTP_01,VND0000010
WHATSAPP_EVENT0037754,ACC0000160,BRW0001815,2026-04-23 17:15:08,MSG000042631,SENT,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0037755,ACC0020306,BRW0004364,2026-06-21 22:27:29,MSG000036719,SENT,PTP_01,VND0000011
WHATSAPP_EVENT0037756,ACC0000278,BRW0005702,2026-06-17 14:50:15,MSG000025663,READ,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0037757,ACC0016213,BRW0002395,2026-05-27 00:25:12,MSG000040465,PAYMENT_CLICK,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0037758,ACC0009901,BRW0003213,2026-01-05 12:40:00,MSG000016341,SENT,REMINDER_01,VND0000004
WHATSAPP_EVENT0037759,ACC0021696,BRW0006462,2026-02-05 19:42:38,MSG000027479,DELIVERED,PTP_01,VND0000014
WHATSAPP_EVENT0037760,ACC0025600,BRW0008325,2026-01-11 20:03:44,MSG000042564,SENT,PAYMENT_LINK,VND0000014
WHATSAPP_EVENT0037761,ACC0012016,BRW0001484,2026-01-13 11:19:13,MSG000040620,FAILED,REMINDER_01,VND0000004
WHATSAPP_EVENT0037762,ACC0002701,BRW0010023,2026-05-07 07:40:43,MSG000014920,FAILED,REMINDER_01,VND0000003
WHATSAPP_EVENT0037763,ACC0020749,BRW0010484,2026-03-14 08:53:02,MSG000009935,FAILED,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0037764,ACC0006126,BRW0001807,2026-05-17 02:00:51,MSG000028123,PAYMENT_CLICK,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0037765,ACC0012408,BRW0003140,2026-02-07 03:38:46,MSG000002902,REPLIED,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0037766,ACC0005722,BRW0003409,2026-07-03 18:43:52,MSG000034417,FAILED,PTP_01,VND0000006
WHATSAPP_EVENT0037767,ACC0023293,BRW0009091,2026-04-19 16:33:27,MSG000003605,SENT,FIELD_VISIT,VND0000004
WHATSAPP_EVENT0037768,ACC0014442,BRW0006074,2026-05-12 23:07:13,MSG000048733,FAILED,REMINDER_01,VND0000006
WHATSAPP_EVENT0037769,ACC0012504,BRW0003190,2026-05-31 03:44:14,MSG000035003,REPLIED,PTP_01,VND0000006
WHATSAPP_EVENT0037770,ACC0013761,BRW0006039,2026-04-09 03:48:51,MSG000006707,DELIVERED,REMINDER_01,VND0000015
WHATSAPP_EVENT0037771,ACC0013042,BRW0002720,2026-04-04 07:47:58,MSG000030385,READ,PTP_01,VND0000010
WHATSAPP_EVENT0037772,ACC0012368,BRW0004349,2026-07-14 01:36:44,MSG000026543,REPLIED,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0037773,ACC0006558,BRW0000085,2026-01-21 23:01:45,MSG000009243,REPLIED,LEGAL_NOTICE,VND0000011
WHATSAPP_EVENT0037774,ACC0022530,BRW0001564,2026-07-22 21:12:08,MSG000036532,DELIVERED,LEGAL_NOTICE,VND0000009
WHATSAPP_EVENT0037775,ACC0023327,BRW0004248,2026-01-20 16:03:35,MSG000026249,PAYMENT_CLICK,REMINDER_01,VND0000015
WHATSAPP_EVENT0037776,ACC0016272,BRW0006424,2026-06-07 22:11:03,MSG000042028,READ,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0037777,ACC0026789,BRW0010499,2026-06-03 20:50:39,MSG000012030,REPLIED,FIELD_VISIT,VND0000014
