disposition_id,account_id,borrower_id,event_at,call_id,agent_id,disposition_code,disposition_version
DISPOSITION0015530,ACC0000703,BRW0000175,2026-05-08 09:24:00,CALL0021227,AGT0000969,CALLBACK,v2
DISPOSITION0015531,ACC0024191,BRW0004396,2026-04-21 04:51:52,CALL0030318,AGT0000047,PTP,legacy
DISPOSITION0015532,ACC0003571,BRW0000155,2026-03-18 12:13:57,CALL0021775,AGT0000247,PAID,legacy
DISPOSITION0015533,ACC0020136,BRW0004857,2026-06-22 06:47:33,CALL0054739,AGT0000782,PTP_BROKEN,legacy
DISPOSITION0015534,ACC0021296,BRW0000803,2026-07-04 10:22:12,CALL0043314,AGT0000627,PTP_BROKEN,legacy
DISPOSITION0015535,ACC0018519,BRW0004130,2026-07-10 16:01:58,CALL0009720,AGT0000791,WRONG_NUMBER,legacy
DISPOSITION0015536,ACC0029549,BRW0009451,2026-08-02 07:03:03,CALL0046288,AGT0000334,REFUSED,v1
DISPOSITION0015537,ACC0002147,BRW0002390,2026-06-15 00:54:15,CALL0003791,AGT0000421,PAID,v2
DISPOSITION0015538,ACC0023133,BRW0004861,2026-07-09 19:44:28,CALL0032654,AGT0000328,REFUSED,legacy
DISPOSITION0015539,ACC0007301,BRW0011581,2026-03-12 16:10:15,CALL0078725,AGT0000705,PAID,v1
DISPOSITION0015540,ACC0010871,BRW0003204,2026-03-09 20:04:14,CALL0044388,AGT0000739,WRONG_NUMBER,v2
DISPOSITION0015541,ACC0000247,BRW0001808,2026-01-04 18:17:21,CALL0043920,AGT0000982,PTP,v2
DISPOSITION0015542,ACC0022997,BRW0009968,2026-04-03 01:09:25,CALL0024271,AGT0000067,DISPUTE,legacy
DISPOSITION0015543,ACC0015317,BRW0006329,2026-04-08 06:29:25,CALL0008652,AGT0000060,NO_CONTACT,v2
DISPOSITION0015544,ACC0024849,BRW0001842,2026-01-13 11:27:04,CALL0019138,AGT0000855,PTP,v2
DISPOSITION0015545,ACC0003276,BRW0002639,2026-01-11 02:52:29,CALL0087427,AGT0000643,PROMISE_TO_PAY,v2
DISPOSITION0015546,ACC0010963,BRW0000643,2026-06-02 03:46:39,CALL0044051,AGT0000956,NO_CONTACT,v2
DISPOSITION0015547,ACC0021806,BRW0006682,2026-01-04 12:12:49,CALL0070244,AGT0000886,NO_CONTACT,legacy
DISPOSITION0015548,ACC0003516,BRW0000046,2026-01-12 20:32:59,CALL0035054,AGT0000063,NO_CONTACT,v2
DISPOSITION0015549,ACC0011280,BRW0005672,2026-06-13 00:54:40,CALL0082696,AGT0000115,WRONG_NUMBER,v1
DISPOSITION0015550,ACC0010990,BRW0011280,2026-07-05 03:04:33,CALL0074082,AGT0000688,PROMISE_TO_PAY,v1
DISPOSITION0015551,ACC0009611,BRW0010237,2026-03-25 12:10:21,CALL0028524,AGT0000186,WRONG_NUMBER,legacy
DISPOSITION0015552,ACC0028306,BRW0005772,2026-01-08 16:32:54,CALL0050837,AGT0000583,REFUSED,v2
DISPOSITION0015553,ACC0002785,BRW0002590,2026-07-18 08:40:34,CALL0025042,AGT0000914,CALLBACK,legacy
DISPOSITION0015554,ACC0004702,BRW0011128,2026-05-11 01:17:02,CALL0044629,AGT0000913,PROMISE_TO_PAY,legacy
DISPOSITION0015555,ACC0019135,BRW0008652,2026-04-11 05:09:56,CALL0012502,AGT0000939,WRONG_NUMBER,legacy
DISPOSITION0015556,ACC0014773,BRW0005956,2026-03-29 09:52:16,CALL0077257,AGT0000465,CALLBACK,legacy
DISPOSITION0015557,ACC0029467,BRW0008703,2026-02-08 11:49:06,CALL0081954,AGT0000677,WRONG_NUMBER,v1
DISPOSITION0015558,ACC0017238,BRW0010118,2026-04-29 04:46:02,CALL0059794,AGT0000979,PAID,v1
DISPOSITION0015559,ACC0018056,BRW0003095,2026-04-17 08:56:21,CALL0007823,AGT0000262,PAID,legacy
DISPOSITION0015560,ACC0021216,BRW0011618,2026-01-01 05:58:30,CALL0012644,AGT0000418,REFUSED,v2
DISPOSITION0015561,ACC0008805,BRW0002075,2026-03-16 20:38:48,CALL0076460,AGT0000733,PTP_BROKEN,v1
DISPOSITION0015562,ACC0016948,BRW0002232,2026-08-02 13:22:39,CALL0036603,AGT0000725,NO_CONTACT,v2
DISPOSITION0015563,ACC0029473,BRW0005997,2026-06-25 20:41:00,CALL0036876,AGT0000147,PTP,legacy
DISPOSITION0015564,ACC0003975,BRW0001919,2026-03-28 00:14:54,CALL0024006,AGT0000002,REFUSED,v2
DISPOSITION0015565,ACC0007559,BRW0011539,2026-03-16 09:46:18,CALL0005949,AGT0000821,DISPUTE,v2
DISPOSITION0015566,ACC0013545,BRW0002860,2026-01-09 20:09:25,CALL0060767,AGT0000149,PTP_BROKEN,v1
DISPOSITION0015567,ACC0017721,BRW0002923,2026-02-06 23:58:27,CALL0004790,AGT0000850,CALLBACK,legacy
DISPOSITION0015568,ACC0007230,BRW0010214,2026-06-23 18:54:00,CALL0006879,AGT0000748,PROMISE_TO_PAY,legacy
DISPOSITION0015569,ACC0010528,BRW0004520,2026-06-29 11:10:34,CALL0026862,AGT0000363,NO_CONTACT,v1
DISPOSITION0015570,ACC0009414,BRW0001802,2026-06-28 05:08:34,CALL0028937,AGT0000819,PAID,v1
DISPOSITION0015571,ACC0008548,BRW0004865,2026-04-27 08:23:17,CALL0002267,AGT0000716,CALLBACK,v2
DISPOSITION0015572,ACC0016134,BRW0007234,2026-07-03 14:52:09,CALL0079802,AGT0000037,PROMISE_TO_PAY,v2
DISPOSITION0015573,ACC0002519,BRW0006419,2026-03-27 10:35:10,CALL0005933,AGT0000795,CALLBACK,legacy
DISPOSITION0015574,ACC0012996,BRW0007494,2026-07-14 14:33:05,CALL0044201,AGT0000672,PAID,legacy
DISPOSITION0015575,ACC0000943,BRW0009095,2026-05-08 02:36:42,CALL0023367,AGT0000957,PTP_BROKEN,v1
DISPOSITION0015576,ACC0000139,BRW0004887,2026-03-30 04:15:08,CALL0087713,AGT0000167,PTP_BROKEN,v2
DISPOSITION0015577,ACC0017902,BRW0001242,2026-04-05 16:41:29,CALL0000410,AGT0000815,CALLBACK,legacy
DISPOSITION0015578,ACC0024781,BRW0001811,2026-03-20 15:56:24,CALL0009893,AGT0000405,DISPUTE,v1
DISPOSITION0015579,ACC0028118,BRW0006485,2026-06-15 03:16:09,CALL0041446,AGT0000264,CALLBACK,v2
DISPOSITION0015580,ACC0013880,BRW0002356,2026-06-14 08:57:53,CALL0089253,AGT0000605,PTP,v1
DISPOSITION0015581,ACC0022623,BRW0004336,2026-08-07 13:47:14,CALL0003753,AGT0000327,REFUSED,legacy
DISPOSITION0015582,ACC0002052,BRW0006062,2026-01-17 10:39:25,CALL0011832,AGT0000627,DISPUTE,v2
DISPOSITION0015583,ACC0029192,BRW0002730,2026-01-03 13:33:05,CALL0025165,AGT0000075,REFUSED,legacy
DISPOSITION0015584,ACC0011918,BRW0007066,2026-02-23 19:52:58,CALL0008806,AGT0000651,NO_CONTACT,v1
DISPOSITION0015585,ACC0024405,BRW0001297,2026-05-21 16:53:31,CALL0021459,AGT0000782,REFUSED,v2
DISPOSITION0015586,ACC0003810,BRW0001888,2026-03-19 13:41:18,CALL0069989,AGT0000853,WRONG_NUMBER,legacy
DISPOSITION0015587,ACC0005827,BRW0009059,2026-02-07 06:37:02,CALL0014451,AGT0000916,PROMISE_TO_PAY,v1
DISPOSITION0015588,ACC0008806,BRW0000352,2026-05-03 06:29:23,CALL0014445,AGT0000880,CALLBACK,legacy
DISPOSITION0015589,ACC0018670,BRW0002619,2026-08-01 15:06:21,CALL0065561,AGT0000256,NO_CONTACT,v2
DISPOSITION0015590,ACC0021264,BRW0003191,2026-05-10 21:57:17,CALL0047692,AGT0000927,PAID,legacy
DISPOSITION0015591,ACC0014390,BRW0007344,2026-06-27 19:53:45,CALL0066978,AGT0000143,DISPUTE,v2
DISPOSITION0015592,ACC0001096,BRW0008884,2026-05-13 11:42:12,CALL0088862,AGT0000456,NO_CONTACT,v2
DISPOSITION0015593,ACC0023621,BRW0007231,2026-08-06 06:50:51,CALL0068822,AGT0000494,PROMISE_TO_PAY,legacy
DISPOSITION0015594,ACC0029020,BRW0006390,2026-04-06 13:24:25,CALL0013173,AGT0000388,CALLBACK,legacy
DISPOSITION0015595,ACC0000812,BRW0009520,2026-05-04 02:26:57,CALL0015912,AGT0000371,DISPUTE,legacy
DISPOSITION0015596,ACC0007402,BRW0003404,2026-02-10 05:45:50,CALL0037657,AGT0000593,REFUSED,v2
DISPOSITION0015597,ACC0008012,BRW0002215,2026-03-09 21:30:07,CALL0040628,AGT0000007,REFUSED,v2
DISPOSITION0015598,ACC0007999,BRW0008714,2026-04-15 15:31:34,CALL0074346,AGT0000804,PTP_BROKEN,v1
DISPOSITION0015599,ACC0007535,BRW0005915,2026-01-09 05:24:21,CALL0083463,AGT0000038,PROMISE_TO_PAY,v1
DISPOSITION0015600,ACC0018936,BRW0000981,2026-01-29 10:01:05,CALL0054157,AGT0000880,REFUSED,v1
DISPOSITION0015601,ACC0013633,BRW0011756,2026-01-17 19:37:12,CALL0005549,AGT0000060,WRONG_NUMBER,v1
DISPOSITION0015602,ACC0027046,BRW0002062,2026-06-15 19:04:47,CALL0014733,AGT0000704,CALLBACK,v2
DISPOSITION0015603,ACC0012325,BRW0010543,2026-07-08 04:03:08,CALL0044523,AGT0000126,NO_CONTACT,legacy
DISPOSITION0015604,ACC0014662,BRW0000623,2026-04-07 16:24:25,CALL0063669,AGT0000540,DISPUTE,v1
DISPOSITION0015605,ACC0026280,BRW0006463,2026-04-16 16:01:32,CALL0005390,AGT0000028,PAID,legacy
DISPOSITION0015606,ACC0013998,BRW0008946,2026-07-10 07:26:05,CALL0055699,AGT0000624,DISPUTE,legacy
DISPOSITION0015607,ACC0018457,BRW0006378,2026-05-05 13:10:14,CALL0089634,AGT0000416,PROMISE_TO_PAY,legacy
DISPOSITION0015608,ACC0012349,BRW0003182,2026-04-04 05:58:32,CALL0062569,AGT0000675,NO_CONTACT,legacy
DISPOSITION0015609,ACC0027366,BRW0001990,2026-03-03 05:20:41,CALL0031941,AGT0000934,PTP,v1
DISPOSITION0015610,ACC0010922,BRW0004052,2026-01-30 07:15:19,CALL0080367,AGT0000027,DISPUTE,v2
DISPOSITION0015611,ACC0005697,BRW0010149,2026-02-05 02:00:50,CALL0022191,AGT0000019,PAID,v2
DISPOSITION0015612,ACC0010933,BRW0004715,2026-05-13 06:37:58,CALL0055307,AGT0000557,CALLBACK,legacy
DISPOSITION0015613,ACC0019515,BRW0002929,2026-01-05 22:34:28,CALL0047425,AGT0000488,WRONG_NUMBER,v2
DISPOSITION0015614,ACC0014803,BRW0009604,2026-03-25 04:58:09,CALL0050441,AGT0000695,PTP_BROKEN,v2
DISPOSITION0015615,ACC0006705,BRW0008376,2026-04-24 10:33:59,CALL0025507,AGT0000820,PTP,v2
DISPOSITION0015616,ACC0000378,BRW0001794,2026-06-10 14:50:43,CALL0029285,AGT0000678,PTP_BROKEN,legacy
DISPOSITION0015617,ACC0020692,BRW0011794,2026-03-16 18:57:20,CALL0080294,AGT0000669,PROMISE_TO_PAY,v2
DISPOSITION0015618,ACC0010059,BRW0004640,2026-01-26 12:38:30,CALL0071425,AGT0000380,PTP_BROKEN,v2
DISPOSITION0015619,ACC0012797,BRW0005346,2026-02-03 05:59:24,CALL0014805,AGT0000278,PTP_BROKEN,v1
DISPOSITION0015620,ACC0006764,BRW0002614,2026-05-05 22:00:14,CALL0077090,AGT0000659,PROMISE_TO_PAY,legacy
DISPOSITION0015621,ACC0012875,BRW0001450,2026-02-04 04:15:32,CALL0084795,AGT0000821,CALLBACK,v2
DISPOSITION0015622,ACC0024994,BRW0010046,2026-02-21 20:45:35,CALL0065243,AGT0000760,CALLBACK,legacy
DISPOSITION0015623,ACC0004116,BRW0001849,2026-08-07 18:34:28,CALL0000504,AGT0000762,PROMISE_TO_PAY,v1
DISPOSITION0015624,ACC0001424,BRW0003834,2026-02-06 13:45:10,CALL0004746,AGT0000819,NO_CONTACT,v1
DISPOSITION0015625,ACC0001554,BRW0004955,2026-06-11 15:35:27,CALL0051240,AGT0000299,REFUSED,legacy
DISPOSITION0015626,ACC0008626,BRW0007287,2026-02-04 04:16:20,CALL0060961,AGT0000524,PROMISE_TO_PAY,v1
DISPOSITION0015627,ACC0029762,BRW0007442,2026-01-09 12:50:04,CALL0009946,AGT0000538,PAID,v1
DISPOSITION0015628,ACC0007881,BRW0006440,2026-02-22 08:24:20,CALL0075568,AGT0000974,DISPUTE,v1
DISPOSITION0015629,ACC0026928,BRW0004569,2026-02-19 08:29:58,CALL0038474,AGT0000090,PTP,v2
DISPOSITION0015630,ACC0023965,BRW0008198,2026-07-28 00:30:37,CALL0051537,AGT0000827,PAID,v2
DISPOSITION0015631,ACC0007329,BRW0003483,2026-07-21 20:48:24,CALL0018431,AGT0000968,PTP_BROKEN,v2
DISPOSITION0015632,ACC0000024,BRW0004352,2026-04-10 14:04:06,CALL0019873,AGT0000462,PTP,v1
DISPOSITION0015633,ACC0021643,BRW0006460,2026-02-10 16:10:12,CALL0056758,AGT0000589,DISPUTE,v2
DISPOSITION0015634,ACC0002865,BRW0011625,2026-02-02 18:04:10,CALL0063491,AGT0000262,CALLBACK,v1
DISPOSITION0015635,ACC0022610,BRW0001183,2026-05-30 15:26:42,CALL0023953,AGT0000508,CALLBACK,v2
DISPOSITION0015636,ACC0002596,BRW0000248,2026-04-21 20:41:17,CALL0004804,AGT0000994,WRONG_NUMBER,legacy
DISPOSITION0015637,ACC0023642,BRW0007838,2026-02-02 00:25:10,CALL0078629,AGT0000011,REFUSED,v2
DISPOSITION0015638,ACC0000840,BRW0011954,2026-06-09 16:48:15,CALL0016569,AGT0000115,PAID,legacy
DISPOSITION0015639,ACC0017454,BRW0009243,2026-07-07 12:28:59,CALL0065839,AGT0000682,PTP_BROKEN,v1
DISPOSITION0015640,ACC0003374,BRW0007030,2026-02-22 11:52:16,CALL0070471,AGT0000539,PTP,v2
DISPOSITION0015641,ACC0029236,BRW0001346,2026-07-06 11:31:24,CALL0031913,AGT0000438,REFUSED,v2
DISPOSITION0015642,ACC0018314,BRW0005437,2026-04-30 08:55:08,CALL0078325,AGT0000401,PTP_BROKEN,v2
DISPOSITION0015643,ACC0003578,BRW0002186,2026-04-13 20:47:42,CALL0002255,AGT0000428,REFUSED,v1
DISPOSITION0015644,ACC0022869,BRW0001692,2026-03-10 19:09:52,CALL0002063,AGT0000020,PROMISE_TO_PAY,v1
DISPOSITION0015645,ACC0003570,BRW0000435,2026-04-10 13:08:17,CALL0042945,AGT0000867,NO_CONTACT,legacy
DISPOSITION0015646,ACC0025790,BRW0009249,2026-02-24 06:56:54,CALL0034783,AGT0000363,REFUSED,v2
DISPOSITION0015647,ACC0021571,BRW0000416,2026-05-09 18:26:11,CALL0069237,AGT0000808,PAID,legacy
DISPOSITION0015648,ACC0001490,BRW0005754,2026-03-14 15:25:00,CALL0048464,AGT0000734,WRONG_NUMBER,v1
DISPOSITION0015649,ACC0016688,BRW0008226,2026-01-29 12:47:08,CALL0044266,AGT0000518,NO_CONTACT,v2
DISPOSITION0015650,ACC0008457,BRW0010904,2026-06-06 04:14:09,CALL0043654,AGT0000686,PTP_BROKEN,v2
DISPOSITION0015651,ACC0005107,BRW0008653,2026-04-30 11:05:52,CALL0034755,AGT0000879,NO_CONTACT,v2
DISPOSITION0015652,ACC0015719,BRW0001503,2026-02-10 13:49:34,CALL0077667,AGT0000866,PTP,legacy
DISPOSITION0015653,ACC0010263,BRW0002214,2026-08-03 14:07:23,CALL0066411,AGT0000550,NO_CONTACT,v1
DISPOSITION0015654,ACC0024039,BRW0002990,2026-05-13 11:45:02,CALL0077686,AGT0000352,DISPUTE,v2
DISPOSITION0015655,ACC0022465,BRW0008779,2026-04-29 07:01:25,CALL0004322,AGT0000947,PTP_BROKEN,v1
DISPOSITION0015656,ACC0017631,BRW0002613,2026-07-11 19:31:15,CALL0010411,AGT0000124,DISPUTE,v2
DISPOSITION0015657,ACC0026562,BRW0009313,2026-03-15 15:48:07,CALL0005222,AGT0000908,PAID,v1
DISPOSITION0015658,ACC0018964,BRW0007587,2026-01-07 23:13:25,CALL0044294,AGT0000033,PROMISE_TO_PAY,legacy
DISPOSITION0015659,ACC0006313,BRW0005648,2026-07-08 13:34:25,CALL0020190,AGT0000805,PTP_BROKEN,legacy
DISPOSITION0015660,ACC0023827,BRW0010134,2026-06-15 19:38:22,CALL0036697,AGT0000307,NO_CONTACT,v2
DISPOSITION0015661,ACC0018129,BRW0003639,2026-02-10 07:18:47,CALL0026063,AGT0000161,NO_CONTACT,v1
DISPOSITION0015662,ACC0021624,BRW0007337,2026-07-23 21:19:41,CALL0077595,AGT0000939,DISPUTE,v1
DISPOSITION0015663,ACC0019100,BRW0005894,2026-08-01 15:43:52,CALL0006474,AGT0000917,PTP_BROKEN,v1
DISPOSITION0015664,ACC0019426,BRW0011764,2026-05-05 09:12:43,CALL0074580,AGT0000304,NO_CONTACT,legacy
DISPOSITION0015665,ACC0004319,BRW0004526,2026-06-13 04:09:44,CALL0059225,AGT0000131,PROMISE_TO_PAY,v2
DISPOSITION0015666,ACC0020334,BRW0005232,2026-04-11 02:12:22,CALL0063262,AGT0000626,NO_CONTACT,v2
DISPOSITION0015667,ACC0013640,BRW0011129,2026-03-02 10:44:20,CALL0024451,AGT0000460,WRONG_NUMBER,legacy
DISPOSITION0015668,ACC0009960,BRW0008558,2026-04-20 04:46:12,CALL0036146,AGT0000524,PAID,legacy
DISPOSITION0015669,ACC0021182,BRW0008080,2026-07-02 23:59:44,CALL0043856,AGT0000358,CALLBACK,v2
DISPOSITION0015670,ACC0002072,BRW0011207,2026-07-28 21:54:36,CALL0016426,AGT0000948,PTP,legacy
DISPOSITION0015671,ACC0024548,BRW0006871,2026-08-05 20:05:43,CALL0032515,AGT0000886,NO_CONTACT,v2
DISPOSITION0015672,ACC0018497,BRW0002428,2026-06-30 12:49:58,CALL0045015,AGT0000116,PTP_BROKEN,legacy
DISPOSITION0015673,ACC0027369,BRW0002638,2026-03-15 14:12:34,CALL0003409,AGT0000453,PROMISE_TO_PAY,v2
DISPOSITION0015674,ACC0015022,BRW0009395,2026-02-28 04:41:40,CALL0021637,AGT0000703,PROMISE_TO_PAY,legacy
DISPOSITION0015675,ACC0018641,BRW0004292,2026-02-06 18:26:27,CALL0053051,AGT0000100,PAID,v2
DISPOSITION0015676,ACC0006842,BRW0010928,2026-01-29 14:23:14,CALL0024090,AGT0000028,DISPUTE,legacy
DISPOSITION0015677,ACC0003953,BRW0002579,2026-03-05 04:56:30,CALL0076065,AGT0000548,PTP,v1
DISPOSITION0015678,ACC0005466,BRW0001375,2026-04-21 09:34:34,CALL0063636,AGT0000946,PAID,legacy
DISPOSITION0015679,ACC0018883,BRW0005217,2026-01-21 03:54:07,CALL0032747,AGT0000874,PTP_BROKEN,v1
DISPOSITION0015680,ACC0002005,BRW0002569,2026-06-15 00:31:12,CALL0036936,AGT0000785,PAID,legacy
DISPOSITION0015681,ACC0014660,BRW0005882,2026-06-17 19:37:01,CALL0036339,AGT0000394,DISPUTE,legacy
DISPOSITION0015682,ACC0001765,BRW0007779,2026-04-24 02:17:53,CALL0068349,AGT0000197,PAID,v1
DISPOSITION0015683,ACC0022935,BRW0008258,2026-06-09 05:12:06,CALL0059145,AGT0000464,REFUSED,v1
DISPOSITION0015684,ACC0003888,BRW0004092,2026-01-16 22:25:13,CALL0003562,AGT0000276,CALLBACK,legacy
DISPOSITION0015685,ACC0007910,BRW0000065,2026-01-06 09:45:08,CALL0006325,AGT0000164,DISPUTE,v2
DISPOSITION0015686,ACC0022318,BRW0010461,2026-08-08 09:42:53,CALL0073812,AGT0000895,PROMISE_TO_PAY,v1
DISPOSITION0015687,ACC0019402,BRW0002727,2026-02-10 16:06:40,CALL0078053,AGT0000925,NO_CONTACT,legacy
DISPOSITION0015688,ACC0027018,BRW0011322,2026-01-26 18:15:34,CALL0053466,AGT0000097,WRONG_NUMBER,v1
DISPOSITION0015689,ACC0017643,BRW0002731,2026-07-22 22:35:30,CALL0048045,AGT0000440,CALLBACK,v2
DISPOSITION0015690,ACC0014571,BRW0011246,2026-04-28 10:13:51,CALL0000776,AGT0000542,WRONG_NUMBER,v2
DISPOSITION0015691,ACC0008717,BRW0004860,2026-05-16 08:50:09,CALL0072513,AGT0000120,DISPUTE,v1
DISPOSITION0015692,ACC0000879,BRW0000947,2026-03-28 19:00:16,CALL0083442,AGT0000860,REFUSED,v2
DISPOSITION0015693,ACC0002810,BRW0003818,2026-01-05 03:29:05,CALL0000550,AGT0000105,PROMISE_TO_PAY,legacy
DISPOSITION0015694,ACC0027642,BRW0006275,2026-02-07 01:43:54,CALL0030749,AGT0000893,PTP_BROKEN,v1
DISPOSITION0015695,ACC0014734,BRW0008934,2026-06-01 10:33:35,CALL0004713,AGT0000521,REFUSED,v2
DISPOSITION0015696,ACC0007192,BRW0010933,2026-05-09 06:27:54,CALL0034564,AGT0000471,PROMISE_TO_PAY,v1
DISPOSITION0015697,ACC0007369,BRW0005034,2026-06-23 01:30:49,CALL0053645,AGT0000283,NO_CONTACT,v2
DISPOSITION0015698,ACC0008317,BRW0004107,2026-04-25 15:46:50,CALL0033023,AGT0000427,PAID,v2
DISPOSITION0015699,ACC0026089,BRW0004018,2026-06-12 04:29:06,CALL0011775,AGT0000969,WRONG_NUMBER,legacy
DISPOSITION0015700,ACC0023099,BRW0006380,2026-07-17 19:54:44,CALL0028893,AGT0000428,PAID,v2
DISPOSITION0015701,ACC0027311,BRW0005620,2026-06-06 12:52:56,CALL0048543,AGT0000710,NO_CONTACT,v2
DISPOSITION0015702,ACC0014624,BRW0008985,2026-03-09 14:40:19,CALL0065035,AGT0000554,PAID,v1
DISPOSITION0015703,ACC0007339,BRW0006767,2026-01-08 03:49:17,CALL0023145,AGT0000824,PROMISE_TO_PAY,v2
DISPOSITION0015704,ACC0011559,BRW0011249,2026-02-25 17:57:43,CALL0060278,AGT0000411,DISPUTE,v1
DISPOSITION0015705,ACC0021632,BRW0003892,2026-04-10 19:15:11,CALL0077873,AGT0000700,PTP_BROKEN,v2
DISPOSITION0015706,ACC0001801,BRW0006672,2026-06-14 06:25:52,CALL0048793,AGT0000646,PTP,legacy
DISPOSITION0015707,ACC0015407,BRW0003944,2026-02-01 02:48:21,CALL0088812,AGT0000843,PTP,v1
DISPOSITION0015708,ACC0026072,BRW0009581,2026-03-12 19:16:50,CALL0014286,AGT0000686,PTP,legacy
DISPOSITION0015709,ACC0015598,BRW0011610,2026-02-21 18:29:23,CALL0050800,AGT0000623,DISPUTE,v1
DISPOSITION0015710,ACC0010158,BRW0006949,2026-05-12 01:40:13,CALL0039426,AGT0000922,WRONG_NUMBER,v2
DISPOSITION0015711,ACC0003328,BRW0007374,2026-04-28 21:02:17,CALL0001727,AGT0000131,CALLBACK,v1
DISPOSITION0015712,ACC0029592,BRW0005298,2026-03-31 07:03:21,CALL0077824,AGT0000404,DISPUTE,v1
DISPOSITION0015713,ACC0019542,BRW0007122,2026-03-02 03:18:11,CALL0018106,AGT0000477,REFUSED,v2
DISPOSITION0015714,ACC0014135,BRW0006102,2026-01-25 15:05:33,CALL0000891,AGT0000947,PTP,v1
DISPOSITION0015715,ACC0003271,BRW0010591,2026-03-16 09:25:08,CALL0050618,AGT0000563,PROMISE_TO_PAY,legacy
DISPOSITION0015716,ACC0017875,BRW0005369,2026-07-25 23:32:25,CALL0008254,AGT0000481,NO_CONTACT,legacy
DISPOSITION0015717,ACC0027096,BRW0002722,2026-04-12 12:42:05,CALL0042856,AGT0000376,DISPUTE,v2
DISPOSITION0015718,ACC0012711,BRW0010263,2026-04-20 03:27:20,CALL0015934,AGT0000880,CALLBACK,legacy
DISPOSITION0015719,ACC0005907,BRW0006668,2026-06-14 22:14:00,CALL0053097,AGT0000613,PAID,v1
DISPOSITION0015720,ACC0024595,BRW0003612,2026-04-15 22:01:46,CALL0023383,AGT0000896,PTP_BROKEN,v1
DISPOSITION0015721,ACC0018992,BRW0004727,2026-04-06 06:53:59,CALL0050133,AGT0000293,DISPUTE,v1
DISPOSITION0015722,ACC0008272,BRW0004966,2026-07-28 16:15:15,CALL0052513,AGT0000002,CALLBACK,legacy
DISPOSITION0015723,ACC0011431,BRW0009747,2026-03-12 13:17:36,CALL0041831,AGT0000749,REFUSED,v1
DISPOSITION0015724,ACC0015276,BRW0004529,2026-02-03 21:11:11,CALL0048086,AGT0000488,DISPUTE,v2
DISPOSITION0015725,ACC0015772,BRW0001378,2026-04-05 00:05:24,CALL0053472,AGT0000632,CALLBACK,v2
DISPOSITION0015726,ACC0011662,BRW0001707,2026-07-10 22:39:26,CALL0012812,AGT0000754,PTP_BROKEN,v2
DISPOSITION0015727,ACC0005896,BRW0009330,2026-01-16 16:36:46,CALL0052827,AGT0000289,PTP_BROKEN,v2
DISPOSITION0015728,ACC0005415,BRW0003351,2026-08-05 03:58:38,CALL0087918,AGT0000220,PAID,v1
DISPOSITION0015729,ACC0012802,BRW0000279,2026-04-22 04:30:22,CALL0016846,AGT0000101,WRONG_NUMBER,v1
DISPOSITION0015730,ACC0009838,BRW0003230,2026-03-03 06:31:19,CALL0074517,AGT0000576,DISPUTE,legacy
DISPOSITION0015731,ACC0025351,BRW0004868,2026-03-23 20:39:20,CALL0073213,AGT0000651,DISPUTE,v2
DISPOSITION0015732,ACC0020353,BRW0004756,2026-03-13 16:22:07,CALL0074445,AGT0000002,PTP,v2
DISPOSITION0015733,ACC0026487,BRW0000440,2026-05-14 15:48:04,CALL0045306,AGT0000349,WRONG_NUMBER,legacy
DISPOSITION0015734,ACC0023794,BRW0004807,2026-01-19 11:41:59,CALL0080222,AGT0000256,PROMISE_TO_PAY,v2
DISPOSITION0015735,ACC0018999,BRW0008394,2026-03-09 05:33:28,CALL0079777,AGT0000925,PROMISE_TO_PAY,v1
DISPOSITION0015736,ACC0002983,BRW0009820,2026-03-08 06:23:40,CALL0005531,AGT0000945,PROMISE_TO_PAY,legacy
DISPOSITION0015737,ACC0008107,BRW0008733,2026-02-05 16:06:03,CALL0000366,AGT0000763,PAID,v1
DISPOSITION0015738,ACC0019908,BRW0008245,2026-02-01 06:14:42,CALL0049830,AGT0000691,NO_CONTACT,legacy
DISPOSITION0015739,ACC0008831,BRW0008419,2026-07-15 20:34:18,CALL0088311,AGT0000618,PTP_BROKEN,v2
DISPOSITION0015740,ACC0019172,BRW0003558,2026-05-20 14:34:58,CALL0029381,AGT0000531,PTP_BROKEN,v1
DISPOSITION0015741,ACC0029874,BRW0000263,2026-02-01 18:46:48,CALL0014430,AGT0000721,WRONG_NUMBER,v2
DISPOSITION0015742,ACC0005870,BRW0005681,2026-05-11 17:48:14,CALL0083084,AGT0000396,REFUSED,legacy
DISPOSITION0015743,ACC0004716,BRW0002132,2026-08-06 06:23:48,CALL0017446,AGT0000711,REFUSED,v1
DISPOSITION0015744,ACC0002257,BRW0001816,2026-05-23 04:04:08,CALL0055855,AGT0000284,WRONG_NUMBER,v1
DISPOSITION0015745,ACC0024297,BRW0005316,2026-03-27 23:40:00,CALL0077478,AGT0000815,DISPUTE,v2
DISPOSITION0015746,ACC0019535,BRW0002918,2026-03-05 22:12:40,CALL0074441,AGT0000045,WRONG_NUMBER,legacy
DISPOSITION0015747,ACC0026541,BRW0000333,2026-02-02 08:21:33,CALL0055252,AGT0000457,WRONG_NUMBER,legacy
DISPOSITION0015748,ACC0008983,BRW0001434,2026-04-03 11:09:07,CALL0067972,AGT0000198,CALLBACK,v1
DISPOSITION0015749,ACC0022539,BRW0004218,2026-03-01 19:35:47,CALL0019536,AGT0000416,PTP_BROKEN,legacy
