sms_event_id,account_id,borrower_id,event_at,message_id,event_type,template_code,provider_id
SMS_EVENT0024384,ACC0017986,BRW0005655,2026-03-09 12:58:14,SMS000023312,DELIVERED,NOTICE,VND0000004
SMS_EVENT0024385,ACC0018345,BRW0008006,2026-07-05 19:09:04,SMS000008327,CLICKED,DUE_REMINDER,VND0000014
SMS_EVENT0024386,ACC0005810,BRW0011786,2026-06-05 02:45:58,SMS000030986,DELIVERED,DUE_REMINDER,VND0000001
SMS_EVENT0024387,ACC0012061,BRW0008931,2026-07-08 21:07:30,SMS000018489,DELIVERED,PTP_REMINDER,VND0000001
SMS_EVENT0024388,ACC0025492,BRW0006206,2026-07-06 00:04:41,SMS000005758,FAILED,PTP_REMINDER,VND0000003
SMS_EVENT0024389,ACC0001637,BRW0007891,2026-06-12 17:57:54,SMS000037315,DELIVERED,PTP_REMINDER,VND0000003
SMS_EVENT0024390,ACC0022211,BRW0005898,2026-03-21 20:26:44,SMS000033534,SENT,NOTICE,VND0000003
SMS_EVENT0024391,ACC0000144,BRW0010878,2026-08-05 09:32:55,SMS000001644,DELIVERED,PAYMENT_LINK,VND0000009
SMS_EVENT0024392,ACC0022610,BRW0006953,2026-05-30 07:05:40,SMS000013891,FAILED,PTP_REMINDER,VND0000012
SMS_EVENT0024393,ACC0022597,BRW0010760,2026-04-25 13:09:21,SMS000037519,CLICKED,NOTICE,VND0000009
SMS_EVENT0024394,ACC0004404,BRW0007956,2026-07-07 18:26:17,SMS000033226,SENT,PTP_REMINDER,VND0000005
SMS_EVENT0024395,ACC0008646,BRW0009178,2026-07-22 15:04:18,SMS000023834,CLICKED,DUE_REMINDER,VND0000004
SMS_EVENT0024396,ACC0011059,BRW0000116,2026-07-28 15:11:13,SMS000031112,SENT,DUE_REMINDER,VND0000011
SMS_EVENT0024397,ACC0007484,BRW0011989,2026-04-28 13:27:37,SMS000039638,FAILED,PTP_REMINDER,VND0000002
SMS_EVENT0024398,ACC0004614,BRW0007749,2026-03-29 23:19:05,SMS000015096,FAILED,NOTICE,VND0000008
SMS_EVENT0024399,ACC0001970,BRW0011976,2026-05-13 07:37:06,SMS000013382,DELIVERED,NOTICE,VND0000012
SMS_EVENT0024400,ACC0005233,BRW0002308,2026-04-27 10:19:27,SMS000002184,SENT,NOTICE,VND0000001
SMS_EVENT0024401,ACC0006440,BRW0000303,2026-06-17 07:09:11,SMS000024249,CLICKED,PAYMENT_LINK,VND0000010
SMS_EVENT0024402,ACC0017672,BRW0000820,2026-06-05 13:35:14,SMS000034288,DELIVERED,NOTICE,VND0000003
SMS_EVENT0024403,ACC0005478,BRW0008231,2026-07-23 21:21:01,SMS000031905,FAILED,PAYMENT_LINK,VND0000013
SMS_EVENT0024404,ACC0019328,BRW0008418,2026-06-17 22:11:16,SMS000033816,FAILED,PAYMENT_LINK,VND0000008
SMS_EVENT0024405,ACC0010972,BRW0006281,2026-02-19 02:50:24,SMS000007967,FAILED,NOTICE,VND0000009
SMS_EVENT0024406,ACC0010432,BRW0008666,2026-08-03 09:01:13,SMS000035431,FAILED,NOTICE,VND0000014
SMS_EVENT0024407,ACC0020021,BRW0002356,2026-03-01 20:31:09,SMS000021173,FAILED,NOTICE,VND0000007
SMS_EVENT0024408,ACC0006620,BRW0009446,2026-07-17 23:48:03,SMS000012351,SENT,PTP_REMINDER,VND0000010
SMS_EVENT0024409,ACC0008875,BRW0004187,2026-05-12 22:04:39,SMS000008857,SENT,DUE_REMINDER,VND0000005
SMS_EVENT0024410,ACC0019116,BRW0003226,2026-03-13 18:47:06,SMS000020377,CLICKED,NOTICE,VND0000001
SMS_EVENT0024411,ACC0012242,BRW0010961,2026-04-10 02:35:41,SMS000036363,SENT,PTP_REMINDER,VND0000008
SMS_EVENT0024412,ACC0020672,BRW0010605,2026-02-03 13:25:30,SMS000021815,CLICKED,DUE_REMINDER,VND0000012
SMS_EVENT0024413,ACC0013833,BRW0002481,2026-06-16 17:04:48,SMS000022990,SENT,PTP_REMINDER,VND0000013
SMS_EVENT0024414,ACC0006704,BRW0000780,2026-06-11 08:05:52,SMS000032581,FAILED,PAYMENT_LINK,VND0000004
SMS_EVENT0024415,ACC0000237,BRW0010107,2026-02-17 20:01:13,SMS000010574,SENT,PAYMENT_LINK,VND0000011
SMS_EVENT0024416,ACC0000842,BRW0002913,2026-03-13 02:49:35,SMS000009317,FAILED,PTP_REMINDER,VND0000001
SMS_EVENT0024417,ACC0015010,BRW0003529,2026-07-07 00:58:19,SMS000004663,SENT,PTP_REMINDER,VND0000004
SMS_EVENT0024418,ACC0014360,BRW0007157,2026-01-22 15:31:48,SMS000000261,DELIVERED,PTP_REMINDER,VND0000004
SMS_EVENT0024419,ACC0000872,BRW0005804,2026-08-02 17:40:11,SMS000006293,FAILED,NOTICE,VND0000005
SMS_EVENT0024420,ACC0010748,BRW0003661,2026-01-21 07:26:53,SMS000030082,DELIVERED,NOTICE,VND0000009
SMS_EVENT0024421,ACC0020180,BRW0005507,2026-02-04 02:24:08,SMS000037269,DELIVERED,NOTICE,VND0000011
SMS_EVENT0024422,ACC0015249,BRW0006659,2026-03-24 11:49:34,SMS000032428,DELIVERED,NOTICE,VND0000014
SMS_EVENT0024423,ACC0019203,BRW0010232,2026-05-30 17:55:20,SMS000000282,SENT,NOTICE,VND0000010
SMS_EVENT0024424,ACC0020208,BRW0005828,2026-01-24 20:04:22,SMS000004786,SENT,PTP_REMINDER,VND0000007
SMS_EVENT0024425,ACC0003245,BRW0005924,2026-08-05 22:02:13,SMS000008158,SENT,PTP_REMINDER,VND0000015
SMS_EVENT0024426,ACC0016141,BRW0003938,2026-05-26 22:01:06,SMS000032694,SENT,DUE_REMINDER,VND0000013
SMS_EVENT0024427,ACC0024674,BRW0008812,2026-02-22 07:18:57,SMS000016017,CLICKED,PTP_REMINDER,VND0000006
SMS_EVENT0024428,ACC0008820,BRW0000027,2026-02-09 09:00:31,SMS000034138,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0024429,ACC0018219,BRW0002851,2026-03-24 22:33:09,SMS000018700,CLICKED,DUE_REMINDER,VND0000014
SMS_EVENT0024430,ACC0007695,BRW0005733,2026-02-01 18:31:10,SMS000029675,SENT,PTP_REMINDER,VND0000003
SMS_EVENT0024431,ACC0022149,BRW0003199,2026-04-08 05:12:11,SMS000017580,SENT,PAYMENT_LINK,VND0000009
SMS_EVENT0024432,ACC0011917,BRW0010329,2026-04-02 17:27:54,SMS000032396,DELIVERED,PTP_REMINDER,VND0000002
SMS_EVENT0024433,ACC0016017,BRW0011616,2026-04-23 06:48:20,SMS000037633,SENT,NOTICE,VND0000015
SMS_EVENT0024434,ACC0028573,BRW0011744,2026-05-19 18:39:37,SMS000003161,CLICKED,PAYMENT_LINK,VND0000011
SMS_EVENT0024435,ACC0009679,BRW0010164,2026-01-26 22:12:52,SMS000013440,FAILED,DUE_REMINDER,VND0000014
SMS_EVENT0024436,ACC0027390,BRW0003859,2026-02-07 06:08:58,SMS000030277,CLICKED,PAYMENT_LINK,VND0000006
SMS_EVENT0024437,ACC0011585,BRW0005650,2026-03-23 16:14:05,SMS000001886,FAILED,PAYMENT_LINK,VND0000001
SMS_EVENT0024438,ACC0009875,BRW0005130,2026-07-08 16:02:56,SMS000037171,CLICKED,PAYMENT_LINK,VND0000010
SMS_EVENT0024439,ACC0022313,BRW0006156,2026-01-31 19:44:01,SMS000019841,CLICKED,NOTICE,VND0000015
SMS_EVENT0024440,ACC0026784,BRW0005367,2026-05-13 01:09:47,SMS000030409,DELIVERED,PAYMENT_LINK,VND0000012
SMS_EVENT0024441,ACC0024104,BRW0007618,2026-07-10 22:04:33,SMS000024956,SENT,NOTICE,VND0000005
SMS_EVENT0024442,ACC0018815,BRW0009223,2026-08-08 23:46:06,SMS000014175,DELIVERED,NOTICE,VND0000001
SMS_EVENT0024443,ACC0028523,BRW0002828,2026-01-03 22:57:47,SMS000033168,CLICKED,PAYMENT_LINK,VND0000006
SMS_EVENT0024444,ACC0011760,BRW0000491,2026-03-20 20:20:23,SMS000022668,FAILED,PAYMENT_LINK,VND0000010
SMS_EVENT0024445,ACC0009845,BRW0011040,2026-04-12 00:45:03,SMS000011991,SENT,PAYMENT_LINK,VND0000002
SMS_EVENT0024446,ACC0024207,BRW0008365,2026-03-20 07:17:33,SMS000018006,SENT,PAYMENT_LINK,VND0000005
SMS_EVENT0024447,ACC0000106,BRW0004133,2026-02-03 00:13:31,SMS000005571,CLICKED,PTP_REMINDER,VND0000013
SMS_EVENT0024448,ACC0028271,BRW0008941,2026-06-08 03:58:47,SMS000015456,DELIVERED,PTP_REMINDER,VND0000005
SMS_EVENT0024449,ACC0008821,BRW0008865,2026-04-26 18:48:03,SMS000029122,CLICKED,PAYMENT_LINK,VND0000014
SMS_EVENT0024450,ACC0015759,BRW0001488,2026-02-22 01:28:38,SMS000002694,DELIVERED,NOTICE,VND0000004
SMS_EVENT0024451,ACC0016453,BRW0009265,2026-06-22 12:40:57,SMS000024449,CLICKED,NOTICE,VND0000004
SMS_EVENT0024452,ACC0022512,BRW0009988,2026-05-30 20:39:20,SMS000039400,CLICKED,NOTICE,VND0000015
SMS_EVENT0024453,ACC0012550,BRW0000480,2026-05-13 15:33:01,SMS000027834,DELIVERED,DUE_REMINDER,VND0000005
SMS_EVENT0024454,ACC0022394,BRW0004473,2026-04-18 13:10:01,SMS000016471,SENT,PAYMENT_LINK,VND0000003
SMS_EVENT0024455,ACC0009731,BRW0009786,2026-03-07 14:24:52,SMS000022647,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0024456,ACC0025018,BRW0007883,2026-01-03 18:12:51,SMS000014038,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0024457,ACC0009881,BRW0009381,2026-01-09 23:53:23,SMS000025354,FAILED,PAYMENT_LINK,VND0000001
SMS_EVENT0024458,ACC0004569,BRW0005895,2026-01-23 07:48:13,SMS000001948,CLICKED,DUE_REMINDER,VND0000014
SMS_EVENT0024459,ACC0007720,BRW0009329,2026-06-19 00:23:16,SMS000001747,SENT,DUE_REMINDER,VND0000012
SMS_EVENT0024460,ACC0019600,BRW0000908,2026-07-30 00:30:26,SMS000035416,DELIVERED,PAYMENT_LINK,VND0000005
SMS_EVENT0024461,ACC0017368,BRW0001558,2026-03-10 08:52:39,SMS000011560,CLICKED,NOTICE,VND0000006
SMS_EVENT0024462,ACC0011470,BRW0009395,2026-01-28 17:33:53,SMS000023640,CLICKED,NOTICE,VND0000007
SMS_EVENT0024463,ACC0029743,BRW0008424,2026-01-03 13:23:30,SMS000024929,FAILED,NOTICE,VND0000002
SMS_EVENT0024464,ACC0008691,BRW0010741,2026-02-23 14:16:38,SMS000005955,CLICKED,NOTICE,VND0000014
SMS_EVENT0024465,ACC0017889,BRW0005442,2026-02-05 16:11:23,SMS000004669,SENT,NOTICE,VND0000011
SMS_EVENT0024466,ACC0000775,BRW0009777,2026-06-19 07:27:00,SMS000006530,CLICKED,PTP_REMINDER,VND0000002
SMS_EVENT0024467,ACC0013352,BRW0004590,2026-05-10 21:02:02,SMS000028385,SENT,DUE_REMINDER,VND0000007
SMS_EVENT0024468,ACC0009001,BRW0007341,2026-05-07 00:47:54,SMS000018181,DELIVERED,DUE_REMINDER,VND0000005
SMS_EVENT0024469,ACC0006641,BRW0007075,2026-05-05 20:56:08,SMS000014302,CLICKED,NOTICE,VND0000014
SMS_EVENT0024470,ACC0020311,BRW0005511,2026-05-08 09:18:25,SMS000004247,DELIVERED,DUE_REMINDER,VND0000012
SMS_EVENT0024471,ACC0029978,BRW0009443,2026-04-13 13:59:40,SMS000038668,DELIVERED,PTP_REMINDER,VND0000003
SMS_EVENT0024472,ACC0019343,BRW0001828,2026-03-16 09:37:51,SMS000020649,DELIVERED,DUE_REMINDER,VND0000013
SMS_EVENT0024473,ACC0027094,BRW0005853,2026-02-13 13:37:41,SMS000013346,FAILED,DUE_REMINDER,VND0000011
SMS_EVENT0024474,ACC0025378,BRW0000671,2026-04-25 08:44:49,SMS000003514,DELIVERED,DUE_REMINDER,VND0000010
SMS_EVENT0024475,ACC0020166,BRW0008157,2026-07-19 08:49:47,SMS000001740,SENT,PTP_REMINDER,VND0000004
SMS_EVENT0024476,ACC0018289,BRW0001096,2026-06-18 06:36:25,SMS000010496,CLICKED,PAYMENT_LINK,VND0000010
SMS_EVENT0024477,ACC0003198,BRW0002573,2026-06-20 10:57:29,SMS000002293,CLICKED,DUE_REMINDER,VND0000006
SMS_EVENT0024478,ACC0024327,BRW0009553,2026-07-30 00:24:16,SMS000007640,CLICKED,DUE_REMINDER,VND0000005
SMS_EVENT0024479,ACC0018407,BRW0009480,2026-07-05 09:14:25,SMS000014027,SENT,NOTICE,VND0000015
SMS_EVENT0024480,ACC0004922,BRW0005715,2026-06-12 11:31:23,SMS000008092,DELIVERED,PTP_REMINDER,VND0000012
SMS_EVENT0024481,ACC0006447,BRW0004890,2026-08-07 10:17:49,SMS000000753,SENT,PTP_REMINDER,VND0000012
SMS_EVENT0024482,ACC0016240,BRW0010582,2026-07-20 06:53:27,SMS000033153,DELIVERED,DUE_REMINDER,VND0000006
SMS_EVENT0024483,ACC0016619,BRW0007587,2026-05-24 03:40:56,SMS000006056,SENT,PAYMENT_LINK,VND0000006
SMS_EVENT0024484,ACC0019167,BRW0011600,2026-07-11 22:22:34,SMS000036865,SENT,NOTICE,VND0000007
SMS_EVENT0024485,ACC0000188,BRW0005323,2026-05-27 20:47:36,SMS000014720,CLICKED,PTP_REMINDER,VND0000013
SMS_EVENT0024486,ACC0027999,BRW0003978,2026-05-09 18:03:07,SMS000031204,DELIVERED,PAYMENT_LINK,VND0000014
SMS_EVENT0024487,ACC0000188,BRW0010453,2026-02-07 08:52:25,SMS000021485,FAILED,DUE_REMINDER,VND0000014
SMS_EVENT0024488,ACC0025405,BRW0006917,2026-02-03 01:24:15,SMS000007677,FAILED,NOTICE,VND0000003
SMS_EVENT0024489,ACC0015818,BRW0006051,2026-04-23 20:28:12,SMS000037817,SENT,NOTICE,VND0000003
SMS_EVENT0024490,ACC0023193,BRW0007973,2026-06-17 16:10:57,SMS000005935,SENT,PAYMENT_LINK,VND0000014
SMS_EVENT0024491,ACC0002652,BRW0008646,2026-03-31 22:57:38,SMS000034048,CLICKED,PTP_REMINDER,VND0000013
SMS_EVENT0024492,ACC0027766,BRW0000228,2026-03-22 21:37:50,SMS000024122,CLICKED,DUE_REMINDER,VND0000009
SMS_EVENT0024493,ACC0026581,BRW0009433,2026-01-16 09:22:51,SMS000019883,DELIVERED,PTP_REMINDER,VND0000011
SMS_EVENT0024494,ACC0006542,BRW0011789,2026-02-26 00:23:03,SMS000012667,SENT,NOTICE,VND0000012
SMS_EVENT0024495,ACC0013625,BRW0001407,2026-04-25 14:00:55,SMS000027729,SENT,PTP_REMINDER,VND0000012
SMS_EVENT0024496,ACC0003575,BRW0002470,2026-07-19 01:13:17,SMS000007578,SENT,PTP_REMINDER,VND0000015
SMS_EVENT0024497,ACC0008716,BRW0003540,2026-01-13 03:09:48,SMS000039442,CLICKED,DUE_REMINDER,VND0000008
SMS_EVENT0024498,ACC0022172,BRW0004238,2026-03-17 00:29:51,SMS000037691,DELIVERED,PAYMENT_LINK,VND0000005
SMS_EVENT0024499,ACC0012046,BRW0005164,2026-06-03 13:34:06,SMS000031104,CLICKED,DUE_REMINDER,VND0000008
SMS_EVENT0024500,ACC0008222,BRW0002570,2026-07-30 00:38:57,SMS000012750,DELIVERED,PTP_REMINDER,VND0000007
SMS_EVENT0024501,ACC0027307,BRW0007850,2026-03-21 11:19:51,SMS000024410,DELIVERED,PAYMENT_LINK,VND0000010
SMS_EVENT0024502,ACC0023026,BRW0000712,2026-02-03 05:27:55,SMS000031917,CLICKED,PAYMENT_LINK,VND0000013
SMS_EVENT0024503,ACC0003647,BRW0000387,2026-02-24 13:07:08,SMS000020389,CLICKED,PTP_REMINDER,VND0000009
SMS_EVENT0024504,ACC0026719,BRW0011536,2026-05-04 14:24:09,SMS000036133,DELIVERED,NOTICE,VND0000012
SMS_EVENT0024505,ACC0010988,BRW0010164,2026-05-06 12:21:51,SMS000002061,FAILED,PAYMENT_LINK,VND0000015
SMS_EVENT0024506,ACC0009094,BRW0010791,2026-06-19 06:44:44,SMS000003430,FAILED,PTP_REMINDER,VND0000007
SMS_EVENT0024507,ACC0022529,BRW0003373,2026-03-03 09:12:30,SMS000035365,SENT,PTP_REMINDER,VND0000005
SMS_EVENT0024508,ACC0027869,BRW0008612,2026-03-15 19:29:17,SMS000005910,SENT,DUE_REMINDER,VND0000008
SMS_EVENT0024509,ACC0010399,BRW0001316,2026-02-06 21:11:03,SMS000024439,SENT,DUE_REMINDER,VND0000014
SMS_EVENT0024510,ACC0007760,BRW0005071,2026-01-31 05:17:16,SMS000039667,DELIVERED,NOTICE,VND0000006
SMS_EVENT0024511,ACC0026829,BRW0010809,2026-06-25 22:37:41,SMS000037207,CLICKED,PTP_REMINDER,VND0000010
SMS_EVENT0024512,ACC0015986,BRW0004454,2026-06-16 08:19:02,SMS000029696,CLICKED,PTP_REMINDER,VND0000001
SMS_EVENT0024513,ACC0028504,BRW0005818,2026-05-09 11:54:09,SMS000034481,DELIVERED,DUE_REMINDER,VND0000006
SMS_EVENT0024514,ACC0007257,BRW0007318,2026-04-03 04:28:47,SMS000032352,CLICKED,DUE_REMINDER,VND0000006
SMS_EVENT0024515,ACC0018885,BRW0003257,2026-02-23 05:34:27,SMS000013673,FAILED,DUE_REMINDER,VND0000007
SMS_EVENT0024516,ACC0007652,BRW0002796,2026-05-05 04:44:20,SMS000007204,FAILED,NOTICE,VND0000011
SMS_EVENT0024517,ACC0008670,BRW0010594,2026-01-26 18:30:03,SMS000009577,SENT,NOTICE,VND0000014
SMS_EVENT0024518,ACC0010867,BRW0001994,2026-02-03 21:41:44,SMS000013487,CLICKED,PTP_REMINDER,VND0000012
SMS_EVENT0024519,ACC0021629,BRW0006274,2026-03-30 18:23:18,SMS000034542,SENT,PTP_REMINDER,VND0000012
SMS_EVENT0024520,ACC0025931,BRW0008102,2026-02-15 15:49:39,SMS000038673,FAILED,DUE_REMINDER,VND0000013
SMS_EVENT0024521,ACC0029059,BRW0000647,2026-06-07 20:28:52,SMS000032933,CLICKED,PAYMENT_LINK,VND0000012
SMS_EVENT0024522,ACC0010261,BRW0010854,2026-04-16 22:42:10,SMS000032784,CLICKED,DUE_REMINDER,VND0000006
SMS_EVENT0024523,ACC0019761,BRW0003222,2026-02-27 17:48:01,SMS000021467,DELIVERED,PTP_REMINDER,VND0000015
SMS_EVENT0024524,ACC0010873,BRW0005733,2026-07-20 20:59:38,SMS000030147,SENT,NOTICE,VND0000007
SMS_EVENT0024525,ACC0025624,BRW0009337,2026-06-06 16:45:06,SMS000012356,SENT,NOTICE,VND0000011
SMS_EVENT0024526,ACC0028500,BRW0007096,2026-06-23 15:18:49,SMS000035463,CLICKED,DUE_REMINDER,VND0000013
SMS_EVENT0024527,ACC0017759,BRW0001837,2026-08-06 16:02:23,SMS000019168,SENT,NOTICE,VND0000012
SMS_EVENT0024528,ACC0016003,BRW0011332,2026-02-27 06:20:36,SMS000039342,FAILED,PTP_REMINDER,VND0000006
SMS_EVENT0024529,ACC0017375,BRW0002157,2026-06-15 20:27:58,SMS000030691,SENT,NOTICE,VND0000010
SMS_EVENT0024530,ACC0011015,BRW0006249,2026-02-18 16:54:39,SMS000012720,SENT,PAYMENT_LINK,VND0000003
SMS_EVENT0024531,ACC0009471,BRW0002532,2026-05-16 15:47:15,SMS000000074,SENT,PTP_REMINDER,VND0000012
SMS_EVENT0024532,ACC0028677,BRW0010824,2026-02-15 09:18:04,SMS000011512,CLICKED,PAYMENT_LINK,VND0000001
SMS_EVENT0024533,ACC0000068,BRW0002513,2026-04-01 12:42:11,SMS000015493,CLICKED,DUE_REMINDER,VND0000013
SMS_EVENT0024534,ACC0011673,BRW0003862,2026-03-17 15:43:32,SMS000018996,DELIVERED,NOTICE,VND0000004
SMS_EVENT0024535,ACC0022748,BRW0010903,2026-02-14 09:18:08,SMS000038874,SENT,NOTICE,VND0000012
SMS_EVENT0024536,ACC0019840,BRW0008432,2026-04-10 19:01:05,SMS000004999,DELIVERED,PAYMENT_LINK,VND0000010
SMS_EVENT0024537,ACC0026827,BRW0000278,2026-04-09 02:37:52,SMS000003330,CLICKED,PTP_REMINDER,VND0000010
SMS_EVENT0024538,ACC0020127,BRW0000223,2026-06-06 14:30:11,SMS000025072,CLICKED,NOTICE,VND0000015
SMS_EVENT0024539,ACC0019703,BRW0001534,2026-07-13 19:08:08,SMS000006349,DELIVERED,PAYMENT_LINK,VND0000014
SMS_EVENT0024540,ACC0001154,BRW0008244,2026-04-02 11:04:01,SMS000015765,SENT,NOTICE,VND0000012
SMS_EVENT0024541,ACC0029894,BRW0001455,2026-04-08 03:05:34,SMS000037812,CLICKED,NOTICE,VND0000010
SMS_EVENT0024542,ACC0020121,BRW0011041,2026-08-07 11:37:40,SMS000013189,CLICKED,PAYMENT_LINK,VND0000006
SMS_EVENT0024543,ACC0020242,BRW0011717,2026-05-31 16:30:57,SMS000011517,CLICKED,PAYMENT_LINK,VND0000009
SMS_EVENT0024544,ACC0014577,BRW0009591,2026-02-25 06:42:52,SMS000002964,FAILED,NOTICE,VND0000002
SMS_EVENT0024545,ACC0010949,BRW0005235,2026-01-09 20:08:23,SMS000013622,SENT,NOTICE,VND0000013
SMS_EVENT0024546,ACC0022609,BRW0010366,2026-02-21 07:05:40,SMS000003049,DELIVERED,NOTICE,VND0000002
SMS_EVENT0024547,ACC0022743,BRW0006867,2026-05-07 21:16:53,SMS000032958,FAILED,PAYMENT_LINK,VND0000008
SMS_EVENT0024548,ACC0009703,BRW0007219,2026-08-03 06:43:52,SMS000013426,FAILED,DUE_REMINDER,VND0000005
SMS_EVENT0024549,ACC0002349,BRW0010263,2026-01-25 23:45:41,SMS000018910,SENT,PTP_REMINDER,VND0000003
SMS_EVENT0024550,ACC0025627,BRW0010339,2026-06-09 06:34:37,SMS000039437,FAILED,PAYMENT_LINK,VND0000009
SMS_EVENT0024551,ACC0027247,BRW0007506,2026-04-09 19:39:11,SMS000001350,DELIVERED,NOTICE,VND0000003
SMS_EVENT0024552,ACC0007208,BRW0001385,2026-01-06 12:49:17,SMS000036197,FAILED,PAYMENT_LINK,VND0000007
SMS_EVENT0024553,ACC0008468,BRW0006793,2026-03-01 18:36:12,SMS000029904,FAILED,DUE_REMINDER,VND0000005
SMS_EVENT0024554,ACC0009908,BRW0008547,2026-06-22 23:41:54,SMS000002696,CLICKED,PAYMENT_LINK,VND0000003
SMS_EVENT0024555,ACC0029754,BRW0004404,2026-02-19 13:27:50,SMS000030771,CLICKED,DUE_REMINDER,VND0000001
SMS_EVENT0024556,ACC0016829,BRW0010884,2026-03-09 11:57:46,SMS000001974,CLICKED,NOTICE,VND0000013
SMS_EVENT0024557,ACC0005222,BRW0000184,2026-05-28 18:02:49,SMS000004355,CLICKED,PAYMENT_LINK,VND0000014
SMS_EVENT0024558,ACC0021053,BRW0000983,2026-05-27 22:53:02,SMS000004723,CLICKED,PAYMENT_LINK,VND0000007
SMS_EVENT0024559,ACC0023958,BRW0006555,2026-02-04 00:59:11,SMS000030440,DELIVERED,PTP_REMINDER,VND0000010
SMS_EVENT0024560,ACC0000715,BRW0011009,2026-03-25 18:45:18,SMS000028090,DELIVERED,NOTICE,VND0000005
SMS_EVENT0024561,ACC0026264,BRW0004952,2026-07-11 09:08:39,SMS000031577,SENT,DUE_REMINDER,VND0000009
SMS_EVENT0024562,ACC0016760,BRW0004789,2026-01-13 13:40:45,SMS000013505,SENT,PTP_REMINDER,VND0000006
SMS_EVENT0024563,ACC0017870,BRW0007118,2026-06-21 10:46:39,SMS000039767,CLICKED,PAYMENT_LINK,VND0000013
SMS_EVENT0024564,ACC0001872,BRW0004724,2026-01-23 00:57:41,SMS000016627,FAILED,NOTICE,VND0000015
SMS_EVENT0024565,ACC0001940,BRW0006906,2026-01-27 18:23:37,SMS000030468,DELIVERED,PAYMENT_LINK,VND0000011
SMS_EVENT0024566,ACC0025793,BRW0011653,2026-06-09 00:34:49,SMS000016090,FAILED,NOTICE,VND0000015
SMS_EVENT0024567,ACC0019891,BRW0003146,2026-04-10 08:50:16,SMS000005633,SENT,PAYMENT_LINK,VND0000005
SMS_EVENT0024568,ACC0004445,BRW0001279,2026-02-08 02:41:02,SMS000020578,FAILED,DUE_REMINDER,VND0000015
SMS_EVENT0024569,ACC0004250,BRW0001592,2026-01-15 12:04:13,SMS000020352,SENT,DUE_REMINDER,VND0000007
SMS_EVENT0024570,ACC0025264,BRW0011436,2026-05-27 14:12:30,SMS000013745,CLICKED,PAYMENT_LINK,VND0000012
SMS_EVENT0024571,ACC0013250,BRW0008805,2026-05-24 03:27:15,SMS000036470,FAILED,PAYMENT_LINK,VND0000010
SMS_EVENT0024572,ACC0008913,BRW0005211,2026-06-20 14:09:43,SMS000001267,CLICKED,PTP_REMINDER,VND0000004
SMS_EVENT0024573,ACC0011799,BRW0008484,2026-03-15 20:04:01,SMS000024243,DELIVERED,PTP_REMINDER,VND0000012
SMS_EVENT0024574,ACC0003064,BRW0006770,2026-05-01 02:47:39,SMS000031322,DELIVERED,PTP_REMINDER,VND0000010
SMS_EVENT0024575,ACC0015153,BRW0011342,2026-03-02 16:35:52,SMS000019530,CLICKED,NOTICE,VND0000010
SMS_EVENT0024576,ACC0008498,BRW0001775,2026-04-28 15:02:46,SMS000006001,CLICKED,PAYMENT_LINK,VND0000013
SMS_EVENT0024577,ACC0022953,BRW0001787,2026-03-29 09:07:10,SMS000023398,CLICKED,PTP_REMINDER,VND0000001
SMS_EVENT0024578,ACC0022617,BRW0002235,2026-07-03 05:30:57,SMS000005774,SENT,NOTICE,VND0000007
SMS_EVENT0024579,ACC0001570,BRW0005841,2026-03-30 20:09:20,SMS000000834,DELIVERED,DUE_REMINDER,VND0000009
SMS_EVENT0024580,ACC0013295,BRW0010820,2026-06-27 05:56:38,SMS000001875,DELIVERED,PTP_REMINDER,VND0000003
SMS_EVENT0024581,ACC0002858,BRW0007819,2026-07-01 22:39:08,SMS000024273,DELIVERED,PTP_REMINDER,VND0000009
SMS_EVENT0024582,ACC0025853,BRW0011576,2026-06-21 21:15:54,SMS000023287,SENT,DUE_REMINDER,VND0000005
SMS_EVENT0024583,ACC0025630,BRW0004042,2026-07-30 10:22:09,SMS000022398,CLICKED,NOTICE,VND0000004
SMS_EVENT0024584,ACC0003942,BRW0000536,2026-03-01 01:29:40,SMS000022193,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0024585,ACC0017209,BRW0003433,2026-01-16 20:59:56,SMS000024686,FAILED,PAYMENT_LINK,VND0000009
SMS_EVENT0024586,ACC0007580,BRW0008117,2026-08-07 16:12:25,SMS000028457,SENT,PTP_REMINDER,VND0000001
SMS_EVENT0024587,ACC0012420,BRW0004165,2026-05-17 02:28:09,SMS000000923,FAILED,NOTICE,VND0000004
SMS_EVENT0024588,ACC0006150,BRW0008494,2026-01-16 09:19:08,SMS000020271,FAILED,PAYMENT_LINK,VND0000008
SMS_EVENT0024589,ACC0007928,BRW0011593,2026-02-22 05:17:17,SMS000038455,DELIVERED,DUE_REMINDER,VND0000010
SMS_EVENT0024590,ACC0021206,BRW0011995,2026-07-12 09:05:31,SMS000013521,CLICKED,DUE_REMINDER,VND0000005
SMS_EVENT0024591,ACC0016677,BRW0009988,2026-06-15 14:18:41,SMS000028568,DELIVERED,PTP_REMINDER,VND0000003
SMS_EVENT0024592,ACC0005067,BRW0002308,2026-05-31 16:40:12,SMS000004049,DELIVERED,DUE_REMINDER,VND0000003
