target_id,account_id,campaign_id,target_date,priority,recommended_channel,status
TGT0029578,ACC0024282,CMP0000056,2026-08-06,1,WHATSAPP,SKIPPED
TGT0029579,ACC0010394,CMP0000103,2026-05-08,9,VOICE,SKIPPED
TGT0029580,ACC0010009,CMP0000089,2026-03-01,7,SMS,EXPIRED
TGT0029581,ACC0012370,CMP0000049,2026-07-23,9,SMS,CONTACTED
TGT0029582,ACC0021386,CMP0000087,2026-05-04,6,WHATSAPP,QUEUED
TGT0029583,ACC0020951,CMP0000081,2026-07-20,8,WHATSAPP,QUEUED
TGT0029584,ACC0004509,CMP0000088,2026-04-29,3,SMS,CONTACTED
TGT0029585,ACC0023114,CMP0000031,2026-06-19,2,SMS,QUEUED
TGT0029586,ACC0016130,CMP0000041,2026-06-08,10,WHATSAPP,EXPIRED
TGT0029587,ACC0002916,CMP0000034,2026-03-23,3,FIELD,SKIPPED
TGT0029588,ACC0027951,CMP0000048,2026-02-06,4,WHATSAPP,SKIPPED
TGT0029589,ACC0021481,CMP0000010,2026-05-01,4,VOICE,QUEUED
TGT0029590,ACC0017793,CMP0000110,2026-06-11,7,VOICE,QUEUED
TGT0029591,ACC0007007,CMP0000100,2026-03-31,4,FIELD,QUEUED
TGT0029592,ACC0008343,CMP0000052,2026-03-21,1,WHATSAPP,EXPIRED
TGT0029593,ACC0011338,CMP0000048,2026-04-20,3,FIELD,QUEUED
TGT0029594,ACC0002015,CMP0000008,2026-04-26,3,SMS,CONTACTED
TGT0029595,ACC0028442,CMP0000025,2026-03-16,3,SMS,EXPIRED
TGT0029596,ACC0016562,CMP0000092,2026-06-21,5,SMS,SKIPPED
TGT0029597,ACC0019103,CMP0000030,2026-03-09,5,VOICE,QUEUED
TGT0029598,ACC0021717,CMP0000067,2026-07-09,5,WHATSAPP,CONTACTED
TGT0029599,ACC0023676,CMP0000067,2026-04-08,8,FIELD,QUEUED
TGT0029600,ACC0005297,CMP0000013,2026-05-13,1,WHATSAPP,EXPIRED
TGT0029601,ACC0009517,CMP0000060,2026-04-02,5,SMS,SKIPPED
TGT0029602,ACC0008205,CMP0000071,2026-01-11,10,SMS,QUEUED
TGT0029603,ACC0006655,CMP0000094,2026-06-27,2,WHATSAPP,SKIPPED
TGT0029604,ACC0016515,CMP0000042,2026-02-15,5,FIELD,SKIPPED
TGT0029605,ACC0027166,CMP0000067,2026-07-23,4,FIELD,CONTACTED
TGT0029606,ACC0012389,CMP0000036,2026-01-13,8,SMS,SKIPPED
TGT0029607,ACC0009026,CMP0000070,2026-01-07,10,FIELD,CONTACTED
TGT0029608,ACC0019550,CMP0000098,2026-03-26,10,SMS,CONTACTED
TGT0029609,ACC0001534,CMP0000082,2026-05-31,10,VOICE,SKIPPED
TGT0029610,ACC0025955,CMP0000102,2026-01-20,7,VOICE,SKIPPED
TGT0029611,ACC0000991,CMP0000094,2026-01-13,5,WHATSAPP,SKIPPED
TGT0029612,ACC0015025,CMP0000043,2026-05-16,1,SMS,SKIPPED
TGT0029613,ACC0002383,CMP0000097,2026-04-29,4,WHATSAPP,CONTACTED
TGT0029614,ACC0028045,CMP0000027,2026-03-08,4,FIELD,SKIPPED
TGT0029615,ACC0018718,CMP0000087,2026-03-30,7,FIELD,CONTACTED
TGT0029616,ACC0027490,CMP0000110,2026-06-16,4,VOICE,SKIPPED
TGT0029617,ACC0027083,CMP0000023,2026-06-10,9,FIELD,SKIPPED
TGT0029618,ACC0005554,CMP0000114,2026-02-27,9,FIELD,SKIPPED
TGT0029619,ACC0021434,CMP0000001,2026-01-01,8,SMS,SKIPPED
TGT0029620,ACC0028767,CMP0000029,2026-06-22,3,FIELD,QUEUED
TGT0029621,ACC0004459,CMP0000093,2026-07-27,8,FIELD,EXPIRED
TGT0029622,ACC0019023,CMP0000102,2026-05-21,1,SMS,CONTACTED
TGT0029623,ACC0027365,CMP0000084,2026-01-08,1,WHATSAPP,SKIPPED
TGT0029624,ACC0029201,CMP0000014,2026-02-26,6,WHATSAPP,QUEUED
TGT0029625,ACC0021393,CMP0000049,2026-03-24,6,VOICE,QUEUED
TGT0029626,ACC0020457,CMP0000101,2026-02-04,3,VOICE,SKIPPED
TGT0029627,ACC0019352,CMP0000088,2026-01-19,6,SMS,EXPIRED
TGT0029628,ACC0029858,CMP0000035,2026-07-12,10,FIELD,CONTACTED
TGT0029629,ACC0004077,CMP0000019,2026-07-12,3,FIELD,QUEUED
TGT0029630,ACC0021815,CMP0000085,2026-03-21,5,VOICE,QUEUED
TGT0029631,ACC0016531,CMP0000114,2026-06-02,4,FIELD,SKIPPED
TGT0029632,ACC0011451,CMP0000052,2026-04-18,3,WHATSAPP,EXPIRED
TGT0029633,ACC0020894,CMP0000041,2026-07-06,2,VOICE,SKIPPED
TGT0029634,ACC0014302,CMP0000036,2026-01-11,2,VOICE,SKIPPED
TGT0029635,ACC0005731,CMP0000109,2026-06-27,5,WHATSAPP,EXPIRED
TGT0029636,ACC0018459,CMP0000062,2026-06-11,1,VOICE,QUEUED
TGT0029637,ACC0000790,CMP0000024,2026-02-21,5,VOICE,QUEUED
TGT0029638,ACC0014361,CMP0000032,2026-06-21,2,FIELD,QUEUED
TGT0029639,ACC0023085,CMP0000065,2026-03-12,6,WHATSAPP,CONTACTED
TGT0029640,ACC0027614,CMP0000012,2026-01-14,7,SMS,CONTACTED
TGT0029641,ACC0010202,CMP0000111,2026-03-18,7,VOICE,SKIPPED
TGT0029642,ACC0024479,CMP0000115,2026-02-02,1,SMS,EXPIRED
TGT0029643,ACC0024424,CMP0000107,2026-07-31,7,WHATSAPP,QUEUED
TGT0029644,ACC0000117,CMP0000077,2026-06-25,5,FIELD,CONTACTED
TGT0029645,ACC0029834,CMP0000051,2026-07-18,8,WHATSAPP,CONTACTED
TGT0029646,ACC0008372,CMP0000032,2026-07-20,5,SMS,QUEUED
TGT0029647,ACC0006056,CMP0000118,2026-01-16,8,WHATSAPP,QUEUED
TGT0029648,ACC0021275,CMP0000023,2026-02-18,1,FIELD,CONTACTED
TGT0029649,ACC0013018,CMP0000095,2026-05-14,10,FIELD,CONTACTED
TGT0029650,ACC0015032,CMP0000090,2026-07-11,1,FIELD,SKIPPED
TGT0029651,ACC0027500,CMP0000093,2026-03-09,6,WHATSAPP,QUEUED
TGT0029652,ACC0028071,CMP0000093,2026-04-08,7,WHATSAPP,QUEUED
TGT0029653,ACC0024948,CMP0000112,2026-03-28,9,FIELD,SKIPPED
TGT0029654,ACC0005657,CMP0000044,2026-03-22,4,FIELD,CONTACTED
TGT0029655,ACC0026549,CMP0000062,2026-01-15,6,WHATSAPP,EXPIRED
TGT0029656,ACC0016886,CMP0000079,2026-05-05,3,FIELD,SKIPPED
TGT0029657,ACC0020776,CMP0000120,2026-05-27,3,SMS,CONTACTED
TGT0029658,ACC0007697,CMP0000026,2026-01-13,5,VOICE,QUEUED
TGT0029659,ACC0021903,CMP0000087,2026-03-14,7,SMS,EXPIRED
TGT0029660,ACC0029904,CMP0000071,2026-01-15,3,WHATSAPP,SKIPPED
TGT0029661,ACC0014308,CMP0000026,2026-07-12,2,SMS,SKIPPED
TGT0029662,ACC0028100,CMP0000020,2026-07-24,4,WHATSAPP,CONTACTED
TGT0029663,ACC0001924,CMP0000119,2026-05-26,7,SMS,QUEUED
TGT0029664,ACC0005382,CMP0000026,2026-05-14,10,SMS,CONTACTED
TGT0029665,ACC0011746,CMP0000005,2026-06-28,3,FIELD,CONTACTED
TGT0029666,ACC0009882,CMP0000052,2026-05-11,8,SMS,CONTACTED
TGT0029667,ACC0004028,CMP0000085,2026-05-31,1,WHATSAPP,SKIPPED
TGT0029668,ACC0004943,CMP0000075,2026-01-22,8,SMS,QUEUED
TGT0029669,ACC0020321,CMP0000107,2026-08-01,5,FIELD,QUEUED
TGT0029670,ACC0020494,CMP0000110,2026-04-20,6,FIELD,EXPIRED
TGT0029671,ACC0029811,CMP0000064,2026-06-14,5,VOICE,SKIPPED
TGT0029672,ACC0026169,CMP0000042,2026-05-29,8,VOICE,QUEUED
TGT0029673,ACC0019966,CMP0000109,2026-02-15,8,WHATSAPP,SKIPPED
TGT0029674,ACC0021564,CMP0000074,2026-03-11,8,SMS,QUEUED
TGT0029675,ACC0026120,CMP0000113,2026-05-12,10,FIELD,QUEUED
TGT0029676,ACC0003831,CMP0000009,2026-08-05,7,SMS,SKIPPED
TGT0029677,ACC0024833,CMP0000017,2026-08-01,1,FIELD,SKIPPED
TGT0029678,ACC0018228,CMP0000016,2026-06-26,6,FIELD,SKIPPED
TGT0029679,ACC0022577,CMP0000109,2026-07-17,9,VOICE,CONTACTED
TGT0029680,ACC0026548,CMP0000010,2026-01-22,5,VOICE,CONTACTED
TGT0029681,ACC0005597,CMP0000047,2026-05-24,7,WHATSAPP,EXPIRED
TGT0029682,ACC0006942,CMP0000079,2026-04-15,1,WHATSAPP,SKIPPED
TGT0029683,ACC0019649,CMP0000041,2026-05-26,8,VOICE,CONTACTED
TGT0029684,ACC0017021,CMP0000101,2026-07-31,3,VOICE,QUEUED
TGT0029685,ACC0022119,CMP0000040,2026-05-27,9,SMS,QUEUED
TGT0029686,ACC0022250,CMP0000037,2026-01-28,10,SMS,EXPIRED
TGT0029687,ACC0018348,CMP0000013,2026-06-03,2,FIELD,CONTACTED
TGT0029688,ACC0002275,CMP0000072,2026-01-25,2,SMS,EXPIRED
TGT0029689,ACC0008400,CMP0000027,2026-07-07,9,SMS,CONTACTED
TGT0029690,ACC0003211,CMP0000099,2026-04-15,3,VOICE,CONTACTED
TGT0029691,ACC0002358,CMP0000051,2026-02-18,5,VOICE,CONTACTED
TGT0029692,ACC0017670,CMP0000066,2026-05-01,4,VOICE,SKIPPED
TGT0029693,ACC0007882,CMP0000078,2026-07-29,6,FIELD,EXPIRED
TGT0029694,ACC0020263,CMP0000042,2026-05-20,1,FIELD,QUEUED
TGT0029695,ACC0007297,CMP0000017,2026-03-17,5,WHATSAPP,SKIPPED
TGT0029696,ACC0010831,CMP0000113,2026-08-07,2,FIELD,EXPIRED
TGT0029697,ACC0027375,CMP0000026,2026-02-05,8,VOICE,CONTACTED
TGT0029698,ACC0017294,CMP0000027,2026-05-20,9,VOICE,CONTACTED
TGT0029699,ACC0029351,CMP0000046,2026-03-30,1,WHATSAPP,QUEUED
TGT0029700,ACC0002898,CMP0000077,2026-07-12,8,WHATSAPP,SKIPPED
TGT0029701,ACC0029084,CMP0000102,2026-06-14,10,WHATSAPP,QUEUED
TGT0029702,ACC0012831,CMP0000111,2026-01-17,4,VOICE,EXPIRED
TGT0029703,ACC0016416,CMP0000119,2026-02-07,9,VOICE,QUEUED
TGT0029704,ACC0024637,CMP0000098,2026-01-29,10,WHATSAPP,CONTACTED
TGT0029705,ACC0014342,CMP0000093,2026-06-04,7,WHATSAPP,EXPIRED
TGT0029706,ACC0016793,CMP0000048,2026-05-12,8,SMS,CONTACTED
TGT0029707,ACC0022853,CMP0000002,2026-04-30,10,WHATSAPP,SKIPPED
TGT0029708,ACC0006370,CMP0000006,2026-05-10,7,SMS,QUEUED
TGT0029709,ACC0001734,CMP0000101,2026-04-04,4,VOICE,QUEUED
TGT0029710,ACC0004082,CMP0000072,2026-03-07,2,SMS,SKIPPED
TGT0029711,ACC0010551,CMP0000094,2026-04-11,2,VOICE,CONTACTED
TGT0029712,ACC0022436,CMP0000108,2026-06-07,4,FIELD,SKIPPED
TGT0029713,ACC0023184,CMP0000093,2026-06-29,4,SMS,CONTACTED
TGT0029714,ACC0028750,CMP0000067,2026-04-25,2,VOICE,CONTACTED
TGT0029715,ACC0009987,CMP0000114,2026-04-16,3,WHATSAPP,EXPIRED
TGT0029716,ACC0027832,CMP0000118,2026-03-09,5,WHATSAPP,EXPIRED
TGT0029717,ACC0007192,CMP0000013,2026-04-14,9,SMS,CONTACTED
TGT0029718,ACC0010160,CMP0000084,2026-01-22,6,WHATSAPP,SKIPPED
TGT0029719,ACC0023933,CMP0000072,2026-05-14,5,WHATSAPP,CONTACTED
TGT0029720,ACC0014816,CMP0000062,2026-03-04,1,VOICE,EXPIRED
TGT0029721,ACC0007655,CMP0000049,2026-02-18,3,WHATSAPP,QUEUED
TGT0029722,ACC0007988,CMP0000054,2026-06-24,9,FIELD,SKIPPED
TGT0029723,ACC0000863,CMP0000086,2026-06-14,6,VOICE,CONTACTED
TGT0029724,ACC0010760,CMP0000089,2026-01-30,6,FIELD,QUEUED
TGT0029725,ACC0002996,CMP0000103,2026-01-19,7,WHATSAPP,QUEUED
TGT0029726,ACC0012537,CMP0000061,2026-07-26,1,VOICE,SKIPPED
TGT0029727,ACC0009833,CMP0000107,2026-07-07,4,VOICE,EXPIRED
TGT0029728,ACC0022711,CMP0000107,2026-05-24,9,VOICE,QUEUED
TGT0029729,ACC0003017,CMP0000058,2026-02-26,6,WHATSAPP,CONTACTED
TGT0029730,ACC0010079,CMP0000094,2026-03-04,4,VOICE,CONTACTED
TGT0029731,ACC0012946,CMP0000091,2026-01-12,6,SMS,CONTACTED
TGT0029732,ACC0011549,CMP0000072,2026-01-30,7,WHATSAPP,CONTACTED
TGT0029733,ACC0025732,CMP0000061,2026-04-18,2,WHATSAPP,SKIPPED
TGT0029734,ACC0001053,CMP0000098,2026-06-21,6,FIELD,CONTACTED
TGT0029735,ACC0025619,CMP0000065,2026-02-07,4,WHATSAPP,CONTACTED
TGT0029736,ACC0021296,CMP0000075,2026-01-05,2,WHATSAPP,QUEUED
TGT0029737,ACC0022677,CMP0000035,2026-01-04,8,VOICE,SKIPPED
TGT0029738,ACC0005567,CMP0000062,2026-06-17,4,VOICE,EXPIRED
TGT0029739,ACC0015347,CMP0000030,2026-05-12,10,FIELD,SKIPPED
TGT0029740,ACC0025781,CMP0000049,2026-03-16,6,FIELD,SKIPPED
TGT0029741,ACC0021533,CMP0000021,2026-02-26,6,SMS,CONTACTED
TGT0029742,ACC0011593,CMP0000019,2026-08-05,10,WHATSAPP,CONTACTED
TGT0029743,ACC0025030,CMP0000118,2026-02-14,6,SMS,EXPIRED
TGT0029744,ACC0011662,CMP0000104,2026-04-13,1,SMS,QUEUED
TGT0029745,ACC0007864,CMP0000006,2026-05-24,3,WHATSAPP,QUEUED
TGT0029746,ACC0016141,CMP0000038,2026-02-16,7,FIELD,QUEUED
TGT0029747,ACC0011467,CMP0000035,2026-03-27,3,FIELD,CONTACTED
TGT0029748,ACC0011160,CMP0000005,2026-07-03,7,WHATSAPP,SKIPPED
TGT0029749,ACC0011932,CMP0000085,2026-02-01,10,SMS,QUEUED
TGT0029750,ACC0013041,CMP0000074,2026-02-28,3,SMS,QUEUED
TGT0029751,ACC0016453,CMP0000068,2026-04-12,6,WHATSAPP,EXPIRED
TGT0029752,ACC0027418,CMP0000104,2026-06-25,3,WHATSAPP,SKIPPED
TGT0029753,ACC0000528,CMP0000021,2026-04-17,9,WHATSAPP,CONTACTED
TGT0029754,ACC0010764,CMP0000066,2026-01-17,3,FIELD,SKIPPED
TGT0029755,ACC0027202,CMP0000009,2026-07-06,5,VOICE,CONTACTED
TGT0029756,ACC0005760,CMP0000051,2026-06-28,5,FIELD,QUEUED
TGT0029757,ACC0021229,CMP0000036,2026-06-04,1,SMS,EXPIRED
TGT0029758,ACC0004706,CMP0000111,2026-05-01,4,FIELD,SKIPPED
TGT0029759,ACC0025712,CMP0000118,2026-07-09,6,SMS,EXPIRED
TGT0029760,ACC0010916,CMP0000007,2026-01-31,9,VOICE,SKIPPED
TGT0029761,ACC0011439,CMP0000086,2026-04-25,4,WHATSAPP,EXPIRED
TGT0029762,ACC0023641,CMP0000085,2026-05-19,10,VOICE,QUEUED
TGT0029763,ACC0024238,CMP0000019,2026-01-07,7,WHATSAPP,EXPIRED
TGT0029764,ACC0009703,CMP0000093,2026-06-29,8,FIELD,CONTACTED
TGT0029765,ACC0014238,CMP0000117,2026-05-12,10,SMS,SKIPPED
TGT0029766,ACC0016873,CMP0000019,2026-04-26,5,SMS,QUEUED
TGT0029767,ACC0026510,CMP0000008,2026-05-06,10,SMS,EXPIRED
TGT0029768,ACC0003073,CMP0000021,2026-05-26,2,WHATSAPP,CONTACTED
TGT0029769,ACC0002667,CMP0000096,2026-08-06,10,SMS,SKIPPED
TGT0029770,ACC0001975,CMP0000025,2026-01-02,2,FIELD,EXPIRED
TGT0029771,ACC0029355,CMP0000091,2026-02-11,6,FIELD,CONTACTED
TGT0029772,ACC0001528,CMP0000084,2026-08-01,3,VOICE,CONTACTED
TGT0029773,ACC0003707,CMP0000030,2026-05-19,8,SMS,CONTACTED
TGT0029774,ACC0001969,CMP0000076,2026-06-29,5,SMS,CONTACTED
TGT0029775,ACC0007191,CMP0000004,2026-07-04,9,WHATSAPP,CONTACTED
TGT0029776,ACC0021174,CMP0000007,2026-02-15,9,WHATSAPP,EXPIRED
TGT0029777,ACC0002660,CMP0000119,2026-04-22,7,WHATSAPP,QUEUED
TGT0029778,ACC0015940,CMP0000089,2026-05-14,7,SMS,SKIPPED
TGT0029779,ACC0014266,CMP0000090,2026-02-26,4,SMS,EXPIRED
TGT0029780,ACC0005495,CMP0000099,2026-07-02,6,WHATSAPP,SKIPPED
TGT0029781,ACC0014758,CMP0000078,2026-01-30,9,VOICE,QUEUED
TGT0029782,ACC0005765,CMP0000029,2026-04-14,9,FIELD,SKIPPED
TGT0029783,ACC0018845,CMP0000048,2026-04-01,4,WHATSAPP,EXPIRED
TGT0029784,ACC0020647,CMP0000068,2026-04-11,4,WHATSAPP,SKIPPED
TGT0029785,ACC0020592,CMP0000056,2026-05-26,4,VOICE,EXPIRED
TGT0029786,ACC0029828,CMP0000095,2026-01-25,2,VOICE,QUEUED
TGT0029787,ACC0025285,CMP0000021,2026-01-22,6,SMS,SKIPPED
TGT0029788,ACC0019432,CMP0000020,2026-02-11,5,VOICE,SKIPPED
TGT0029789,ACC0003802,CMP0000088,2026-05-17,2,VOICE,SKIPPED
TGT0029790,ACC0008839,CMP0000033,2026-06-22,5,WHATSAPP,EXPIRED
TGT0029791,ACC0005827,CMP0000093,2026-04-02,8,VOICE,CONTACTED
TGT0029792,ACC0017683,CMP0000086,2026-02-27,8,FIELD,QUEUED
TGT0029793,ACC0003801,CMP0000013,2026-03-20,6,SMS,QUEUED
TGT0029794,ACC0004380,CMP0000002,2026-07-29,6,WHATSAPP,QUEUED
TGT0029795,ACC0014176,CMP0000101,2026-04-03,9,VOICE,CONTACTED
TGT0029796,ACC0001608,CMP0000113,2026-04-17,7,SMS,EXPIRED
TGT0029797,ACC0014127,CMP0000025,2026-02-14,6,WHATSAPP,SKIPPED
TGT0029798,ACC0028961,CMP0000105,2026-03-22,1,WHATSAPP,EXPIRED
TGT0029799,ACC0005277,CMP0000092,2026-06-18,10,WHATSAPP,CONTACTED
TGT0029800,ACC0001015,CMP0000079,2026-01-24,7,SMS,EXPIRED
TGT0029801,ACC0003901,CMP0000001,2026-07-30,4,SMS,SKIPPED
TGT0029802,ACC0022413,CMP0000064,2026-05-01,5,VOICE,EXPIRED
TGT0029803,ACC0009953,CMP0000088,2026-02-26,6,FIELD,EXPIRED
TGT0029804,ACC0026111,CMP0000108,2026-07-22,4,VOICE,QUEUED
TGT0029805,ACC0006304,CMP0000080,2026-06-19,6,WHATSAPP,QUEUED
TGT0029806,ACC0022160,CMP0000080,2026-06-07,10,VOICE,EXPIRED
TGT0029807,ACC0014061,CMP0000117,2026-06-11,4,VOICE,EXPIRED
TGT0029808,ACC0010491,CMP0000004,2026-01-25,8,SMS,CONTACTED
TGT0029809,ACC0024537,CMP0000040,2026-05-06,1,VOICE,EXPIRED
TGT0029810,ACC0001222,CMP0000018,2026-01-30,8,FIELD,CONTACTED
TGT0029811,ACC0009082,CMP0000016,2026-06-29,3,WHATSAPP,EXPIRED
TGT0029812,ACC0026809,CMP0000021,2026-06-20,1,FIELD,SKIPPED
TGT0029813,ACC0005076,CMP0000107,2026-04-11,9,SMS,CONTACTED
TGT0029814,ACC0028759,CMP0000042,2026-05-27,5,WHATSAPP,SKIPPED
TGT0029815,ACC0013406,CMP0000095,2026-02-08,7,SMS,QUEUED
TGT0029816,ACC0004724,CMP0000064,2026-03-22,6,SMS,QUEUED
TGT0029817,ACC0003358,CMP0000059,2026-04-21,1,FIELD,CONTACTED
TGT0029818,ACC0010581,CMP0000016,2026-04-29,2,VOICE,QUEUED
TGT0029819,ACC0007065,CMP0000021,2026-02-19,7,WHATSAPP,EXPIRED
TGT0029820,ACC0020536,CMP0000092,2026-04-29,4,FIELD,SKIPPED
TGT0029821,ACC0021849,CMP0000042,2026-07-30,7,WHATSAPP,EXPIRED
TGT0029822,ACC0005743,CMP0000030,2026-04-17,6,FIELD,CONTACTED
TGT0029823,ACC0022517,CMP0000012,2026-06-24,2,WHATSAPP,CONTACTED
TGT0029824,ACC0026958,CMP0000087,2026-02-05,3,WHATSAPP,CONTACTED
TGT0029825,ACC0019538,CMP0000095,2026-02-13,3,WHATSAPP,QUEUED
TGT0029826,ACC0003763,CMP0000039,2026-07-08,1,WHATSAPP,QUEUED
TGT0029827,ACC0013512,CMP0000107,2026-05-14,2,SMS,EXPIRED
TGT0029828,ACC0026765,CMP0000013,2026-01-04,10,FIELD,SKIPPED
TGT0029829,ACC0000647,CMP0000063,2026-02-05,9,WHATSAPP,EXPIRED
TGT0029830,ACC0009283,CMP0000079,2026-04-22,7,FIELD,CONTACTED
TGT0029831,ACC0029729,CMP0000061,2026-06-09,3,VOICE,CONTACTED
TGT0029832,ACC0003501,CMP0000120,2026-06-23,8,WHATSAPP,QUEUED
TGT0029833,ACC0028191,CMP0000016,2026-03-06,8,WHATSAPP,EXPIRED
TGT0029834,ACC0016642,CMP0000040,2026-05-04,1,WHATSAPP,EXPIRED
TGT0029835,ACC0020208,CMP0000053,2026-01-26,6,VOICE,EXPIRED
TGT0029836,ACC0010529,CMP0000070,2026-02-25,5,SMS,QUEUED
TGT0029837,ACC0029854,CMP0000059,2026-06-16,2,SMS,EXPIRED
TGT0029838,ACC0000924,CMP0000066,2026-08-02,5,WHATSAPP,QUEUED
TGT0029839,ACC0009553,CMP0000082,2026-06-04,6,VOICE,SKIPPED
TGT0029840,ACC0026716,CMP0000111,2026-03-23,2,SMS,QUEUED
TGT0029841,ACC0006408,CMP0000093,2026-03-22,1,VOICE,EXPIRED
TGT0029842,ACC0001730,CMP0000036,2026-01-27,7,WHATSAPP,CONTACTED
TGT0029843,ACC0014594,CMP0000028,2026-06-09,5,WHATSAPP,EXPIRED
TGT0029844,ACC0001083,CMP0000117,2026-08-03,7,FIELD,EXPIRED
TGT0029845,ACC0028959,CMP0000049,2026-05-17,10,FIELD,EXPIRED
TGT0029846,ACC0012145,CMP0000090,2026-01-06,7,FIELD,QUEUED
TGT0029847,ACC0007645,CMP0000034,2026-04-14,3,FIELD,QUEUED
TGT0029848,ACC0024150,CMP0000099,2026-04-23,9,WHATSAPP,CONTACTED
TGT0029849,ACC0000854,CMP0000051,2026-04-06,4,WHATSAPP,CONTACTED
TGT0029850,ACC0009486,CMP0000095,2026-07-03,7,VOICE,EXPIRED
TGT0029851,ACC0025212,CMP0000066,2026-08-02,2,SMS,EXPIRED
TGT0029852,ACC0015810,CMP0000090,2026-01-23,1,WHATSAPP,EXPIRED
TGT0029853,ACC0015241,CMP0000088,2026-06-05,2,WHATSAPP,CONTACTED
TGT0029854,ACC0003763,CMP0000019,2026-03-14,6,FIELD,SKIPPED
TGT0029855,ACC0004731,CMP0000030,2026-06-02,4,VOICE,CONTACTED
TGT0029856,ACC0004676,CMP0000028,2026-02-28,1,WHATSAPP,SKIPPED
TGT0029857,ACC0011808,CMP0000028,2026-03-06,6,VOICE,EXPIRED
TGT0029858,ACC0013637,CMP0000119,2026-07-05,3,VOICE,SKIPPED
TGT0029859,ACC0008709,CMP0000051,2026-03-08,10,VOICE,EXPIRED
TGT0029860,ACC0006312,CMP0000116,2026-07-27,9,WHATSAPP,CONTACTED
TGT0029861,ACC0002183,CMP0000075,2026-03-18,9,FIELD,SKIPPED
TGT0029862,ACC0029796,CMP0000112,2026-07-22,10,SMS,QUEUED
TGT0029863,ACC0022336,CMP0000085,2026-07-09,4,WHATSAPP,SKIPPED
TGT0029864,ACC0008884,CMP0000083,2026-04-02,1,FIELD,QUEUED
TGT0029865,ACC0011102,CMP0000050,2026-07-21,9,VOICE,CONTACTED
TGT0029866,ACC0007426,CMP0000090,2026-06-10,9,SMS,QUEUED
TGT0029867,ACC0021337,CMP0000113,2026-01-10,7,FIELD,SKIPPED
TGT0029868,ACC0015352,CMP0000100,2026-01-24,9,SMS,EXPIRED
TGT0029869,ACC0012829,CMP0000098,2026-07-30,2,FIELD,EXPIRED
TGT0029870,ACC0009399,CMP0000047,2026-04-17,1,WHATSAPP,CONTACTED
TGT0029871,ACC0015113,CMP0000108,2026-06-06,2,VOICE,CONTACTED
TGT0029872,ACC0004267,CMP0000028,2026-04-20,4,VOICE,SKIPPED
TGT0029873,ACC0024748,CMP0000107,2026-01-30,4,FIELD,CONTACTED
TGT0029874,ACC0025679,CMP0000095,2026-05-19,3,FIELD,SKIPPED
TGT0029875,ACC0023556,CMP0000088,2026-01-15,3,WHATSAPP,CONTACTED
TGT0029876,ACC0012423,CMP0000100,2026-05-14,8,FIELD,EXPIRED
TGT0029877,ACC0020179,CMP0000040,2026-04-17,2,WHATSAPP,EXPIRED
TGT0029878,ACC0004244,CMP0000015,2026-08-02,3,FIELD,SKIPPED
TGT0029879,ACC0004811,CMP0000093,2026-05-19,6,FIELD,SKIPPED
TGT0029880,ACC0019530,CMP0000108,2026-05-30,2,SMS,QUEUED
TGT0029881,ACC0014714,CMP0000085,2026-01-18,2,WHATSAPP,QUEUED
TGT0029882,ACC0029699,CMP0000117,2026-05-04,6,SMS,CONTACTED
TGT0029883,ACC0028484,CMP0000005,2026-07-08,1,FIELD,QUEUED
TGT0029884,ACC0018593,CMP0000120,2026-04-08,2,FIELD,EXPIRED
TGT0029885,ACC0025041,CMP0000003,2026-01-20,10,SMS,SKIPPED
TGT0029886,ACC0026512,CMP0000045,2026-02-16,2,VOICE,SKIPPED
TGT0029887,ACC0015952,CMP0000108,2026-04-08,5,SMS,EXPIRED
TGT0029888,ACC0001807,CMP0000077,2026-08-04,5,SMS,SKIPPED
TGT0029889,ACC0017596,CMP0000085,2026-03-27,8,WHATSAPP,EXPIRED
TGT0029890,ACC0019133,CMP0000064,2026-02-08,5,VOICE,SKIPPED
TGT0029891,ACC0005563,CMP0000049,2026-06-11,1,VOICE,CONTACTED
TGT0029892,ACC0029278,CMP0000080,2026-02-26,8,FIELD,EXPIRED
TGT0029893,ACC0028734,CMP0000003,2026-01-13,1,FIELD,QUEUED
TGT0029894,ACC0017790,CMP0000036,2026-02-05,10,WHATSAPP,CONTACTED
TGT0029895,ACC0007929,CMP0000116,2026-04-24,9,SMS,CONTACTED
TGT0029896,ACC0005194,CMP0000085,2026-07-06,5,WHATSAPP,CONTACTED
TGT0029897,ACC0009207,CMP0000064,2026-06-21,9,WHATSAPP,SKIPPED
TGT0029898,ACC0017379,CMP0000006,2026-02-18,1,SMS,QUEUED
TGT0029899,ACC0000989,CMP0000084,2026-07-27,3,WHATSAPP,SKIPPED
TGT0029900,ACC0020281,CMP0000023,2026-03-01,7,SMS,EXPIRED
TGT0029901,ACC0012028,CMP0000017,2026-05-21,1,WHATSAPP,CONTACTED
TGT0029902,ACC0024743,CMP0000045,2026-01-09,10,WHATSAPP,CONTACTED
TGT0029903,ACC0029150,CMP0000088,2026-08-07,4,SMS,EXPIRED
TGT0029904,ACC0020484,CMP0000055,2026-06-14,6,WHATSAPP,SKIPPED
TGT0029905,ACC0006759,CMP0000102,2026-06-22,5,VOICE,SKIPPED
TGT0029906,ACC0011552,CMP0000070,2026-01-13,3,WHATSAPP,CONTACTED
