call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone
CALL0051867,ACC0003022,BRW0010734,2026-04-10 06:21:58,AGT0000213,CMP0000014,OUTBOUND,VND0000008,ANSWERED,719,Asia/Kolkata
CALL0051868,ACC0021244,BRW0004122,2026-06-05 03:30:06,AGT0000718,CMP0000052,OUTBOUND,VND0000004,BUSY,885,UTC
CALL0051869,ACC0007772,BRW0005528,2026-04-02 09:28:45,AGT0000928,CMP0000101,OUTBOUND,VND0000008,VOICEMAIL,19,Asia/Dubai
CALL0051870,ACC0013266,BRW0001902,2026-03-06 17:26:19,AGT0000918,CMP0000086,OUTBOUND,VND0000006,ANSWERED,394,Asia/Dubai
CALL0051871,ACC0019822,BRW0003029,2026-01-26 07:14:43,AGT0000065,CMP0000022,OUTBOUND,VND0000012,ANSWERED,898,Asia/Dubai
CALL0051872,ACC0016047,BRW0006517,2026-01-01 03:44:42,AGT0000842,CMP0000084,OUTBOUND,VND0000003,FAILED,207,UTC
CALL0051873,ACC0026890,BRW0002253,2026-05-27 12:48:29,AGT0000485,CMP0000042,OUTBOUND,VND0000013,BUSY,401,Asia/Dubai
CALL0051874,ACC0012593,BRW0004901,2026-03-19 10:50:39,AGT0000832,CMP0000109,OUTBOUND,VND0000005,ANSWERED,65,Asia/Dubai
CALL0051875,ACC0024978,BRW0005127,2026-06-14 15:48:50,AGT0000203,CMP0000087,OUTBOUND,VND0000006,VOICEMAIL,544,Asia/Dubai
CALL0051876,ACC0006617,BRW0004664,2026-06-10 09:01:04,AGT0000330,CMP0000010,OUTBOUND,VND0000002,FAILED,59,Asia/Dubai
CALL0051877,ACC0016268,BRW0001999,2026-06-06 07:14:53,AGT0000470,CMP0000008,OUTBOUND,VND0000004,NO_ANSWER,68,Asia/Kolkata
CALL0051878,ACC0000618,BRW0001475,2026-04-05 06:46:35,AGT0000682,CMP0000114,OUTBOUND,VND0000015,VOICEMAIL,741,Asia/Dubai
CALL0051879,ACC0003215,BRW0011278,2026-01-19 19:43:46,AGT0000979,CMP0000083,OUTBOUND,VND0000015,ANSWERED,844,UTC
CALL0051880,ACC0000021,BRW0004352,2026-01-24 00:20:42,AGT0000143,CMP0000062,OUTBOUND,VND0000001,NO_ANSWER,771,Asia/Dubai
CALL0051881,ACC0002268,BRW0010747,2026-02-12 10:51:23,AGT0000654,CMP0000039,OUTBOUND,VND0000014,NO_ANSWER,653,Asia/Dubai
CALL0051882,ACC0019796,BRW0001792,2026-01-07 19:17:44,AGT0000038,CMP0000038,OUTBOUND,VND0000002,FAILED,381,Asia/Kolkata
CALL0051883,ACC0003297,BRW0002806,2026-07-19 10:24:56,AGT0000184,CMP0000010,OUTBOUND,VND0000002,VOICEMAIL,557,UTC
CALL0051884,ACC0022802,BRW0002510,2026-05-16 07:48:35,AGT0000813,CMP0000090,OUTBOUND,VND0000009,ANSWERED,114,Asia/Dubai
CALL0051885,ACC0001691,BRW0002618,2026-04-07 01:12:08,AGT0000446,CMP0000084,OUTBOUND,VND0000002,FAILED,140,Asia/Dubai
CALL0051886,ACC0029681,BRW0000362,2026-03-01 08:10:25,AGT0000299,CMP0000089,OUTBOUND,VND0000015,BUSY,170,Asia/Kolkata
CALL0051887,ACC0028057,BRW0004308,2026-08-07 11:06:03,AGT0000409,CMP0000093,OUTBOUND,VND0000003,FAILED,395,UTC
CALL0051888,ACC0007003,BRW0003426,2026-07-02 21:07:44,AGT0000878,CMP0000035,INBOUND,VND0000007,NO_ANSWER,218,Asia/Dubai
CALL0051889,ACC0011329,BRW0011378,2026-01-16 17:59:09,AGT0000537,CMP0000035,OUTBOUND,VND0000005,BUSY,246,Asia/Kolkata
CALL0051890,ACC0007663,BRW0005713,2026-04-13 15:58:12,AGT0000869,CMP0000092,OUTBOUND,VND0000005,FAILED,39,Asia/Dubai
CALL0051891,ACC0023769,BRW0002004,2026-03-01 22:38:05,AGT0000300,CMP0000044,OUTBOUND,VND0000015,VOICEMAIL,520,UTC
CALL0051892,ACC0025773,BRW0001424,2026-04-30 16:59:30,AGT0000958,CMP0000025,OUTBOUND,VND0000001,NO_ANSWER,795,Asia/Dubai
CALL0051893,ACC0017591,BRW0009379,2026-02-11 04:14:16,AGT0000039,CMP0000070,INBOUND,VND0000015,VOICEMAIL,733,Asia/Kolkata
CALL0051894,ACC0019729,BRW0002704,2026-04-18 04:05:29,AGT0000939,CMP0000107,OUTBOUND,VND0000001,VOICEMAIL,381,Asia/Dubai
CALL0051895,ACC0025757,BRW0004196,2026-05-09 12:19:59,AGT0000952,CMP0000050,OUTBOUND,VND0000007,BUSY,26,Asia/Kolkata
CALL0051896,ACC0007145,BRW0010415,2026-06-02 20:41:55,AGT0000249,CMP0000006,OUTBOUND,VND0000012,ANSWERED,81,Asia/Dubai
CALL0051897,ACC0002125,BRW0006691,2026-06-23 17:53:02,AGT0000555,CMP0000103,OUTBOUND,VND0000012,FAILED,150,Asia/Dubai
CALL0051898,ACC0011297,BRW0007981,2026-02-13 01:43:01,AGT0000890,CMP0000049,OUTBOUND,VND0000010,ANSWERED,116,Asia/Kolkata
CALL0051899,ACC0001988,BRW0001452,2026-07-16 20:13:14,AGT0000401,CMP0000009,OUTBOUND,VND0000010,ANSWERED,243,Asia/Kolkata
CALL0051900,ACC0029424,BRW0003888,2026-04-14 02:48:27,AGT0000414,CMP0000072,OUTBOUND,VND0000015,BUSY,28,UTC
CALL0051901,ACC0027538,BRW0009405,2026-03-09 13:19:42,AGT0000684,CMP0000041,OUTBOUND,VND0000003,BUSY,103,Asia/Kolkata
CALL0051902,ACC0001119,BRW0000658,2026-01-12 21:59:33,AGT0000872,CMP0000119,OUTBOUND,VND0000015,FAILED,655,UTC
CALL0051903,ACC0012860,BRW0009011,2026-03-24 12:34:29,AGT0000313,CMP0000039,OUTBOUND,VND0000011,VOICEMAIL,366,Asia/Kolkata
CALL0051904,ACC0003444,BRW0007951,2026-01-12 20:04:21,AGT0000078,CMP0000013,OUTBOUND,VND0000005,FAILED,599,UTC
CALL0051905,ACC0029086,BRW0011589,2026-05-10 17:59:02,AGT0000035,CMP0000100,OUTBOUND,VND0000006,VOICEMAIL,219,UTC
CALL0051906,ACC0011983,BRW0008878,2026-03-24 06:34:49,AGT0000245,CMP0000053,OUTBOUND,VND0000002,VOICEMAIL,823,Asia/Dubai
CALL0051907,ACC0010054,BRW0007599,2026-01-19 03:52:05,AGT0000539,CMP0000096,OUTBOUND,VND0000009,BUSY,645,UTC
CALL0051908,ACC0014181,BRW0005222,2026-01-01 19:21:40,AGT0000326,CMP0000036,OUTBOUND,VND0000009,ANSWERED,466,Asia/Kolkata
CALL0051909,ACC0007129,BRW0011268,2026-07-19 07:35:39,AGT0000329,CMP0000091,OUTBOUND,VND0000009,BUSY,312,UTC
CALL0051910,ACC0024611,BRW0007931,2026-07-15 18:10:30,AGT0000800,CMP0000106,OUTBOUND,VND0000013,FAILED,34,UTC
CALL0051911,ACC0016104,BRW0007292,2026-02-23 16:19:18,AGT0000342,CMP0000076,OUTBOUND,VND0000002,FAILED,402,Asia/Dubai
CALL0051912,ACC0029941,BRW0011311,2026-02-19 18:37:51,AGT0000518,CMP0000067,OUTBOUND,VND0000007,ANSWERED,588,Asia/Dubai
CALL0051913,ACC0019851,BRW0005991,2026-01-14 04:33:31,AGT0000026,CMP0000041,OUTBOUND,VND0000002,BUSY,871,Asia/Dubai
CALL0051914,ACC0020947,BRW0000507,2026-01-31 22:05:29,AGT0000622,CMP0000051,OUTBOUND,VND0000015,ANSWERED,545,Asia/Kolkata
CALL0051915,ACC0020806,BRW0005959,2026-03-10 06:25:58,AGT0000567,CMP0000054,OUTBOUND,VND0000012,BUSY,219,UTC
CALL0051916,ACC0010670,BRW0009299,2026-03-01 19:19:14,AGT0000600,CMP0000093,OUTBOUND,VND0000010,FAILED,96,Asia/Dubai
CALL0051917,ACC0024693,BRW0010797,2026-02-26 11:54:06,AGT0000130,CMP0000050,OUTBOUND,VND0000001,FAILED,170,Asia/Dubai
CALL0051918,ACC0002652,BRW0000876,2026-03-24 03:20:50,AGT0000823,CMP0000048,OUTBOUND,VND0000005,NO_ANSWER,794,UTC
CALL0051919,ACC0015341,BRW0010237,2026-03-26 21:29:43,AGT0000519,CMP0000071,OUTBOUND,VND0000004,VOICEMAIL,59,Asia/Dubai
CALL0051920,ACC0028941,BRW0002953,2026-07-02 05:31:53,AGT0000121,CMP0000101,INBOUND,VND0000002,BUSY,357,UTC
CALL0051921,ACC0027971,BRW0003739,2026-02-23 19:28:19,AGT0000770,CMP0000052,OUTBOUND,VND0000002,VOICEMAIL,713,UTC
CALL0051922,ACC0002957,BRW0010328,2026-07-23 00:42:27,AGT0000354,CMP0000001,OUTBOUND,VND0000008,FAILED,136,Asia/Kolkata
CALL0051923,ACC0022132,BRW0000440,2026-07-11 07:37:08,AGT0000257,CMP0000076,OUTBOUND,VND0000005,ANSWERED,830,UTC
CALL0051924,ACC0009639,BRW0003425,2026-03-10 18:33:09,AGT0000718,CMP0000003,OUTBOUND,VND0000011,NO_ANSWER,669,UTC
CALL0051925,ACC0025801,BRW0008660,2026-07-22 20:08:12,AGT0000845,CMP0000071,OUTBOUND,VND0000008,NO_ANSWER,609,UTC
CALL0051926,ACC0005804,BRW0004128,2026-04-28 01:25:49,AGT0000820,CMP0000017,OUTBOUND,VND0000005,ANSWERED,575,Asia/Dubai
CALL0051927,ACC0000741,BRW0000102,2026-04-24 00:22:46,AGT0000828,CMP0000075,OUTBOUND,VND0000003,NO_ANSWER,460,UTC
CALL0051928,ACC0004937,BRW0000792,2026-07-21 23:19:24,AGT0000123,CMP0000111,OUTBOUND,VND0000013,BUSY,459,Asia/Kolkata
CALL0051929,ACC0024332,BRW0003979,2026-03-31 22:00:22,AGT0000384,CMP0000004,OUTBOUND,VND0000008,VOICEMAIL,316,Asia/Dubai
CALL0051930,ACC0010993,BRW0000095,2026-06-11 17:43:11,AGT0000148,CMP0000078,INBOUND,VND0000003,VOICEMAIL,315,Asia/Dubai
CALL0051931,ACC0002029,BRW0006973,2026-01-12 11:53:45,AGT0000533,CMP0000075,OUTBOUND,VND0000008,VOICEMAIL,851,Asia/Dubai
CALL0051932,ACC0002078,BRW0010138,2026-06-19 10:44:12,AGT0000171,CMP0000062,INBOUND,VND0000005,BUSY,169,Asia/Dubai
CALL0051933,ACC0028346,BRW0003546,2026-04-26 08:36:21,AGT0000283,CMP0000049,OUTBOUND,VND0000013,NO_ANSWER,717,Asia/Kolkata
CALL0051934,ACC0009518,BRW0001635,2026-06-23 03:50:19,AGT0000127,CMP0000019,OUTBOUND,VND0000008,FAILED,210,Asia/Dubai
CALL0051935,ACC0002326,BRW0009315,2026-01-19 17:27:06,AGT0000329,CMP0000070,OUTBOUND,VND0000007,NO_ANSWER,794,UTC
CALL0051936,ACC0000525,BRW0008284,2026-07-02 00:47:35,AGT0000872,CMP0000115,OUTBOUND,VND0000012,NO_ANSWER,189,UTC
CALL0051937,ACC0023342,BRW0010904,2026-04-24 10:35:19,AGT0000153,CMP0000009,OUTBOUND,VND0000006,VOICEMAIL,237,Asia/Dubai
CALL0051938,ACC0010134,BRW0000081,2026-02-20 21:50:20,AGT0000622,CMP0000064,INBOUND,VND0000002,FAILED,11,UTC
CALL0051939,ACC0005337,BRW0007911,2026-06-15 18:25:35,AGT0000528,CMP0000034,OUTBOUND,VND0000014,BUSY,639,UTC
CALL0051940,ACC0024361,BRW0007771,2026-04-10 07:40:30,AGT0000362,CMP0000104,OUTBOUND,VND0000002,NO_ANSWER,88,Asia/Dubai
CALL0051941,ACC0020031,BRW0008075,2026-03-13 10:07:29,AGT0000394,CMP0000042,OUTBOUND,VND0000007,NO_ANSWER,186,UTC
CALL0051942,ACC0027886,BRW0004796,2026-03-25 01:33:39,AGT0000601,CMP0000082,OUTBOUND,VND0000012,NO_ANSWER,494,UTC
CALL0051943,ACC0019292,BRW0011148,2026-06-15 05:12:55,AGT0000094,CMP0000014,OUTBOUND,VND0000013,VOICEMAIL,410,Asia/Dubai
CALL0051944,ACC0003624,BRW0001206,2026-02-14 00:35:12,AGT0000777,CMP0000080,OUTBOUND,VND0000007,ANSWERED,12,UTC
CALL0051945,ACC0006863,BRW0000561,2026-04-29 12:15:35,AGT0000292,CMP0000071,OUTBOUND,VND0000014,VOICEMAIL,720,UTC
CALL0051946,ACC0009644,BRW0009925,2026-08-07 06:28:17,AGT0000171,CMP0000050,OUTBOUND,VND0000012,BUSY,507,Asia/Dubai
CALL0051947,ACC0026917,BRW0009994,2026-07-03 18:14:19,AGT0000741,CMP0000092,OUTBOUND,VND0000005,VOICEMAIL,209,Asia/Dubai
CALL0051948,ACC0003059,BRW0001666,2026-03-10 11:01:56,AGT0000577,CMP0000061,OUTBOUND,VND0000015,FAILED,896,Asia/Dubai
CALL0051949,ACC0008832,BRW0007668,2026-06-11 22:24:43,AGT0000815,CMP0000006,OUTBOUND,VND0000012,NO_ANSWER,172,UTC
CALL0051950,ACC0018854,BRW0004483,2026-03-19 01:31:34,AGT0000974,CMP0000116,OUTBOUND,VND0000011,ANSWERED,394,Asia/Kolkata
CALL0051951,ACC0005057,BRW0001289,2026-07-11 15:23:11,AGT0000208,CMP0000041,OUTBOUND,VND0000011,BUSY,285,Asia/Dubai
CALL0051952,ACC0000608,BRW0011604,2026-03-22 16:17:51,AGT0000404,CMP0000084,OUTBOUND,VND0000011,ANSWERED,883,UTC
CALL0051953,ACC0001756,BRW0009734,2026-06-13 20:15:13,AGT0000336,CMP0000024,OUTBOUND,VND0000004,NO_ANSWER,310,Asia/Dubai
CALL0051954,ACC0019983,BRW0010836,2026-02-22 02:57:38,AGT0000315,CMP0000055,OUTBOUND,VND0000003,NO_ANSWER,310,Asia/Dubai
CALL0051955,ACC0025974,BRW0003274,2026-05-26 20:26:03,AGT0000318,CMP0000041,OUTBOUND,VND0000013,FAILED,867,Asia/Kolkata
CALL0051956,ACC0012833,BRW0002164,2026-03-17 04:48:32,AGT0000074,CMP0000078,OUTBOUND,VND0000014,BUSY,654,Asia/Kolkata
CALL0051957,ACC0002426,BRW0002858,2026-01-22 05:35:01,AGT0000645,CMP0000060,OUTBOUND,VND0000011,NO_ANSWER,359,UTC
CALL0051958,ACC0013500,BRW0007846,2026-04-22 11:59:02,AGT0000168,CMP0000098,OUTBOUND,VND0000015,BUSY,839,Asia/Kolkata
CALL0051959,ACC0015400,BRW0007415,2026-02-18 00:00:24,AGT0000964,CMP0000031,OUTBOUND,VND0000015,FAILED,625,Asia/Kolkata
CALL0051960,ACC0026708,BRW0006635,2026-06-25 16:24:24,AGT0000094,CMP0000079,OUTBOUND,VND0000010,ANSWERED,420,Asia/Kolkata
CALL0051961,ACC0004558,BRW0011309,2026-03-25 06:20:57,AGT0000658,CMP0000091,OUTBOUND,VND0000004,ANSWERED,243,Asia/Kolkata
CALL0051962,ACC0027907,BRW0007599,2026-01-06 18:30:11,AGT0000712,CMP0000008,OUTBOUND,VND0000012,NO_ANSWER,481,UTC
CALL0051963,ACC0016857,BRW0000029,2026-04-09 01:40:55,AGT0000233,CMP0000012,OUTBOUND,VND0000008,FAILED,93,UTC
CALL0051964,ACC0012697,BRW0002889,2026-02-23 23:36:51,AGT0000873,CMP0000063,OUTBOUND,VND0000003,BUSY,266,UTC
CALL0051965,ACC0029460,BRW0009044,2026-06-20 06:51:39,AGT0000860,CMP0000017,OUTBOUND,VND0000009,NO_ANSWER,789,Asia/Kolkata
CALL0051966,ACC0021705,BRW0002325,2026-06-04 03:55:14,AGT0000899,CMP0000103,INBOUND,VND0000007,ANSWERED,189,Asia/Dubai
CALL0051967,ACC0013537,BRW0005715,2026-02-07 01:20:12,AGT0000851,CMP0000026,OUTBOUND,VND0000010,FAILED,221,Asia/Dubai
CALL0051968,ACC0015171,BRW0008608,2026-04-15 13:13:21,AGT0000846,CMP0000065,OUTBOUND,VND0000006,VOICEMAIL,846,Asia/Kolkata
CALL0051969,ACC0026832,BRW0007699,2026-05-26 04:55:10,AGT0000921,CMP0000097,OUTBOUND,VND0000004,ANSWERED,624,Asia/Kolkata
CALL0051970,ACC0022957,BRW0008097,2026-07-16 02:56:41,AGT0000160,CMP0000081,OUTBOUND,VND0000013,ANSWERED,694,Asia/Dubai
CALL0051971,ACC0024662,BRW0003336,2026-05-07 02:30:18,AGT0000709,CMP0000020,OUTBOUND,VND0000006,ANSWERED,199,Asia/Dubai
CALL0051972,ACC0019175,BRW0009511,2026-07-10 16:32:42,AGT0000584,CMP0000018,OUTBOUND,VND0000010,BUSY,176,Asia/Kolkata
CALL0051973,ACC0011286,BRW0006069,2026-02-18 06:36:53,AGT0000012,CMP0000020,OUTBOUND,VND0000008,ANSWERED,443,Asia/Dubai
CALL0051974,ACC0013159,BRW0000150,2026-04-24 06:13:45,AGT0000163,CMP0000004,INBOUND,VND0000001,NO_ANSWER,626,Asia/Kolkata
CALL0051975,ACC0019009,BRW0010300,2026-06-23 21:00:10,AGT0000754,CMP0000063,OUTBOUND,VND0000004,ANSWERED,719,Asia/Dubai
CALL0051976,ACC0000425,BRW0005464,2026-07-31 15:04:08,AGT0000302,CMP0000077,OUTBOUND,VND0000012,FAILED,379,UTC
CALL0051977,ACC0026064,BRW0010207,2026-02-24 09:21:43,AGT0000993,CMP0000063,INBOUND,VND0000004,NO_ANSWER,636,Asia/Dubai
CALL0051978,ACC0025671,BRW0006882,2026-05-18 20:08:31,AGT0000874,CMP0000011,OUTBOUND,VND0000010,NO_ANSWER,302,Asia/Dubai
CALL0051979,ACC0010004,BRW0010359,2026-03-11 00:01:22,AGT0000709,CMP0000041,INBOUND,VND0000006,ANSWERED,171,UTC
CALL0051980,ACC0029641,BRW0010693,2026-03-01 03:06:30,AGT0000886,CMP0000040,OUTBOUND,VND0000008,NO_ANSWER,666,Asia/Kolkata
CALL0051981,ACC0022860,BRW0000871,2026-06-29 20:58:23,AGT0000379,CMP0000014,OUTBOUND,VND0000005,ANSWERED,749,Asia/Dubai
CALL0051982,ACC0013216,BRW0007043,2026-03-01 14:41:43,AGT0000152,CMP0000023,OUTBOUND,VND0000014,BUSY,644,UTC
CALL0051983,ACC0014743,BRW0010495,2026-02-26 14:08:53,AGT0000249,CMP0000062,OUTBOUND,VND0000003,ANSWERED,824,Asia/Kolkata
CALL0051984,ACC0002535,BRW0003738,2026-03-19 20:56:17,AGT0000196,CMP0000095,OUTBOUND,VND0000006,ANSWERED,171,Asia/Kolkata
CALL0051985,ACC0027166,BRW0004466,2026-02-11 15:49:11,AGT0000309,CMP0000039,OUTBOUND,VND0000013,BUSY,530,Asia/Dubai
CALL0051986,ACC0005396,BRW0005776,2026-02-08 16:18:20,AGT0000223,CMP0000097,OUTBOUND,VND0000005,FAILED,217,Asia/Kolkata
CALL0051987,ACC0018720,BRW0009502,2026-03-23 04:44:33,AGT0000518,CMP0000086,OUTBOUND,VND0000003,FAILED,397,Asia/Dubai
CALL0051988,ACC0016549,BRW0009800,2026-01-21 19:22:17,AGT0000520,CMP0000031,OUTBOUND,VND0000009,VOICEMAIL,80,UTC
CALL0051989,ACC0028319,BRW0008040,2026-06-07 08:54:17,AGT0000334,CMP0000065,OUTBOUND,VND0000006,NO_ANSWER,421,UTC
CALL0051990,ACC0022897,BRW0005087,2026-07-20 20:13:08,AGT0000271,CMP0000042,OUTBOUND,VND0000012,NO_ANSWER,22,Asia/Kolkata
CALL0051991,ACC0016066,BRW0002403,2026-02-27 21:57:02,AGT0000444,CMP0000011,OUTBOUND,VND0000004,VOICEMAIL,789,Asia/Dubai
CALL0051992,ACC0009810,BRW0004471,2026-06-08 18:20:07,AGT0000076,CMP0000090,OUTBOUND,VND0000012,VOICEMAIL,646,Asia/Kolkata
CALL0051993,ACC0020415,BRW0002706,2026-01-27 00:16:05,AGT0000784,CMP0000107,OUTBOUND,VND0000013,BUSY,639,UTC
CALL0051994,ACC0016449,BRW0005489,2026-05-30 22:46:31,AGT0000795,CMP0000039,OUTBOUND,VND0000015,VOICEMAIL,333,Asia/Dubai
CALL0051995,ACC0013638,BRW0000894,2026-04-14 18:54:36,AGT0000185,CMP0000084,INBOUND,VND0000012,NO_ANSWER,522,Asia/Dubai
CALL0051996,ACC0010012,BRW0010548,2026-01-17 22:11:30,AGT0000194,CMP0000116,INBOUND,VND0000001,VOICEMAIL,778,Asia/Kolkata
CALL0051997,ACC0000908,BRW0001900,2026-07-25 21:46:01,AGT0000615,CMP0000031,OUTBOUND,VND0000013,NO_ANSWER,891,Asia/Dubai
CALL0051998,ACC0020351,BRW0008175,2026-02-22 12:26:39,AGT0000797,CMP0000009,OUTBOUND,VND0000005,VOICEMAIL,389,Asia/Kolkata
CALL0051999,ACC0008188,BRW0008985,2026-05-31 11:28:51,AGT0000295,CMP0000105,OUTBOUND,VND0000014,NO_ANSWER,743,UTC
CALL0052000,ACC0026774,BRW0010190,2026-02-28 15:13:41,AGT0000999,CMP0000078,OUTBOUND,VND0000009,VOICEMAIL,895,Asia/Dubai
CALL0052001,ACC0028825,BRW0008714,2026-02-01 22:48:48,AGT0000010,CMP0000018,OUTBOUND,VND0000001,NO_ANSWER,201,UTC
CALL0052002,ACC0026695,BRW0011258,2026-05-21 06:17:22,AGT0000898,CMP0000088,OUTBOUND,VND0000015,VOICEMAIL,895,Asia/Dubai
CALL0052003,ACC0022275,BRW0000856,2026-04-12 03:45:40,AGT0000099,CMP0000117,OUTBOUND,VND0000013,NO_ANSWER,172,Asia/Dubai
CALL0052004,ACC0018613,BRW0010151,2026-02-19 18:15:38,AGT0000845,CMP0000020,OUTBOUND,VND0000013,VOICEMAIL,864,Asia/Dubai
CALL0052005,ACC0025058,BRW0011857,2026-07-04 08:53:50,AGT0000942,CMP0000040,OUTBOUND,VND0000012,FAILED,858,Asia/Kolkata
CALL0052006,ACC0018746,BRW0007512,2026-05-10 02:10:27,AGT0000343,CMP0000054,OUTBOUND,VND0000005,ANSWERED,548,UTC
CALL0052007,ACC0006108,BRW0007231,2026-02-22 16:14:28,AGT0000751,CMP0000100,OUTBOUND,VND0000005,FAILED,892,Asia/Dubai
CALL0052008,ACC0020545,BRW0000967,2026-06-22 01:44:42,AGT0000203,CMP0000080,OUTBOUND,VND0000003,NO_ANSWER,361,Asia/Kolkata
CALL0052009,ACC0018028,BRW0006465,2026-01-29 22:13:57,AGT0000475,CMP0000109,OUTBOUND,VND0000008,NO_ANSWER,702,Asia/Kolkata
CALL0052010,ACC0019358,BRW0011552,2026-07-11 09:46:19,AGT0000829,CMP0000103,OUTBOUND,VND0000006,FAILED,430,Asia/Dubai
CALL0052011,ACC0009763,BRW0006549,2026-05-11 04:16:48,AGT0000720,CMP0000074,OUTBOUND,VND0000001,ANSWERED,216,UTC
CALL0052012,ACC0018480,BRW0010700,2026-04-06 03:15:53,AGT0000258,CMP0000026,INBOUND,VND0000001,VOICEMAIL,495,UTC
CALL0052013,ACC0012670,BRW0006114,2026-05-12 04:07:00,AGT0000596,CMP0000027,OUTBOUND,VND0000014,FAILED,830,Asia/Dubai
CALL0052014,ACC0004450,BRW0008526,2026-04-19 22:19:09,AGT0000628,CMP0000112,OUTBOUND,VND0000006,ANSWERED,854,Asia/Kolkata
CALL0052015,ACC0015251,BRW0010962,2026-07-09 22:06:40,AGT0000081,CMP0000116,OUTBOUND,VND0000003,FAILED,348,UTC
CALL0052016,ACC0007383,BRW0009986,2026-05-30 13:40:26,AGT0000750,CMP0000056,OUTBOUND,VND0000006,ANSWERED,154,UTC
CALL0052017,ACC0020629,BRW0006384,2026-03-22 01:04:40,AGT0000011,CMP0000017,OUTBOUND,VND0000015,BUSY,832,UTC
CALL0052018,ACC0023444,BRW0002817,2026-05-18 02:59:44,AGT0000660,CMP0000059,OUTBOUND,VND0000009,ANSWERED,867,Asia/Dubai
CALL0052019,ACC0029593,BRW0008959,2026-01-12 15:57:40,AGT0000621,CMP0000057,OUTBOUND,VND0000004,ANSWERED,223,UTC
CALL0052020,ACC0000212,BRW0009027,2026-05-03 04:18:23,AGT0000230,CMP0000104,OUTBOUND,VND0000006,ANSWERED,546,UTC
CALL0052021,ACC0004637,BRW0003604,2026-07-22 23:09:47,AGT0000207,CMP0000038,INBOUND,VND0000011,VOICEMAIL,8,Asia/Dubai
CALL0052022,ACC0011075,BRW0006638,2026-05-21 12:41:42,AGT0000867,CMP0000050,OUTBOUND,VND0000013,VOICEMAIL,699,UTC
CALL0052023,ACC0009348,BRW0000483,2026-04-05 16:33:43,AGT0000034,CMP0000022,OUTBOUND,VND0000009,BUSY,618,Asia/Kolkata
CALL0052024,ACC0027778,BRW0007594,2026-01-31 09:45:30,AGT0000512,CMP0000051,OUTBOUND,VND0000001,ANSWERED,10,Asia/Kolkata
CALL0052025,ACC0009416,BRW0004104,2026-04-29 00:30:06,AGT0000182,CMP0000003,OUTBOUND,VND0000014,BUSY,340,Asia/Dubai
CALL0052026,ACC0003148,BRW0007042,2026-01-29 03:47:37,AGT0000585,CMP0000077,OUTBOUND,VND0000008,NO_ANSWER,129,Asia/Kolkata
CALL0052027,ACC0014864,BRW0003177,2026-04-02 01:29:40,AGT0000421,CMP0000049,OUTBOUND,VND0000010,NO_ANSWER,403,Asia/Dubai
CALL0052028,ACC0015234,BRW0008852,2026-03-05 08:34:26,AGT0000885,CMP0000042,OUTBOUND,VND0000001,FAILED,159,UTC
CALL0052029,ACC0015469,BRW0011509,2026-03-01 12:44:58,AGT0000530,CMP0000091,OUTBOUND,VND0000008,NO_ANSWER,671,UTC
CALL0052030,ACC0020279,BRW0009149,2026-02-10 20:44:32,AGT0000236,CMP0000109,OUTBOUND,VND0000008,ANSWERED,376,Asia/Kolkata
CALL0052031,ACC0000295,BRW0004804,2026-03-05 23:41:08,AGT0000469,CMP0000020,OUTBOUND,VND0000015,ANSWERED,191,Asia/Kolkata
CALL0052032,ACC0020343,BRW0000126,2026-07-08 21:04:51,AGT0000084,CMP0000101,OUTBOUND,VND0000010,ANSWERED,801,Asia/Dubai
CALL0052033,ACC0020487,BRW0008639,2026-02-17 21:37:21,AGT0000915,CMP0000014,OUTBOUND,VND0000007,VOICEMAIL,168,UTC
CALL0052034,ACC0026176,BRW0000364,2026-07-10 22:23:46,AGT0000343,CMP0000005,OUTBOUND,VND0000007,VOICEMAIL,377,Asia/Kolkata
CALL0052035,ACC0025754,BRW0003408,2026-07-19 08:42:36,AGT0000701,CMP0000046,OUTBOUND,VND0000006,ANSWERED,721,Asia/Kolkata
CALL0052036,ACC0006521,BRW0010678,2026-04-30 16:34:40,AGT0000233,CMP0000070,OUTBOUND,VND0000013,VOICEMAIL,887,Asia/Dubai
CALL0052037,ACC0002665,BRW0007717,2026-05-21 09:08:27,AGT0000829,CMP0000034,INBOUND,VND0000012,ANSWERED,405,UTC
CALL0052038,ACC0029240,BRW0009336,2026-05-09 14:51:30,AGT0000026,CMP0000071,OUTBOUND,VND0000011,ANSWERED,219,Asia/Kolkata
CALL0052039,ACC0029789,BRW0003737,2026-04-30 14:30:28,AGT0000178,CMP0000053,OUTBOUND,VND0000010,FAILED,863,Asia/Dubai
CALL0052040,ACC0003108,BRW0006790,2026-02-02 15:43:32,AGT0000826,CMP0000064,OUTBOUND,VND0000012,ANSWERED,668,UTC
CALL0052041,ACC0006967,BRW0006636,2026-05-02 00:09:28,AGT0000427,CMP0000036,OUTBOUND,VND0000015,VOICEMAIL,502,UTC
CALL0052042,ACC0021112,BRW0007968,2026-07-10 04:25:08,AGT0000231,CMP0000013,OUTBOUND,VND0000009,BUSY,301,UTC
CALL0052043,ACC0026503,BRW0000040,2026-05-24 15:57:54,AGT0000479,CMP0000040,OUTBOUND,VND0000014,FAILED,739,Asia/Dubai
